text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
of the,9,URWPalladioL-Roma,,6,6
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
"plane. Explicit examples of such bivariate inﬁnite series are provided, corresponding
to different choices of",9,URWPalladioL-Roma,,109,85
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", and their convergence is studied numerically. In particular, the polynomials
that are obtained by truncating the inﬁnite series up to the ﬁfth degree reach high levels of accuracy in
signiﬁcantly large regions of the parameter space",9,URWPalladioL-Roma,,234,105
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
". Besides their theoretical interest, these series can
be used for designing 2-D spline numerical algorithms for efﬁciently solving Kepler’s equations for all
values of the eccentricity and mean anomaly.",9,URWPalladioL-Roma,,203,103
Keywords:,9,URWPalladioL-Bold,,9,9
"Elliptic Kepler equation; Hyperbolic Kepler equation; Orbital Mechanics; Astrodynamics;
Celestial Mechanics",9,URWPalladioL-Roma,,107,87
"Published in Mathematics 2021, 9(7), 785
Published version available at https://doi.org/10.3390/math9070785",9,URWPalladioL-Roma,,107,66
1. Introduction,9,URWPalladioL-Bold,,15,15
"In the Newtonian approximation, the time dependence of the relative position of two distant or
spherically symmetric bodies that move in each other’s gravitational ﬁeld can be written with explicit
analytical formulas involving a ﬁnite number of terms only when the eccentricity,",9,URWPalladioL-Roma,,279,102
e,9,URWPalladioL-Ital,,1,1
", is equal to 0 or 1,
corresponding to circular and parabolic orbits, respectively [1]. For 0",9,URWPalladioL-Roma,,93,71
<,10,CMMI10,,1,1
e,9,URWPalladioL-Ital,,1,1
<,10,CMMI10,,1,1
1 and for,9,URWPalladioL-Roma,,9,9
e,9,URWPalladioL-Ital,,1,1
>,10,CMMI10,,1,1
"1, such evolution
can be obtained by solving for",9,URWPalladioL-Roma,,48,30
E,9,URWPalladioL-Ital,,1,1
"one of the following two Kepler Equations (KEs) (see e.g. Chapter 4 of
Ref. [1]),",9,URWPalladioL-Roma,,81,70
M,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
) =,10,CMR10,,3,3
,9,CMEX10,,0,0
E,9,URWPalladioL-Ital,,1,1
−,10,CMSY10,,1,1
e,9,URWPalladioL-Ital,,1,1
sin,9,URWPalladioL-Roma,,3,3
E,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
e,9,URWPalladioL-Ital,,1,1
sinh,9,URWPalladioL-Roma,,4,4
E,9,URWPalladioL-Ital,,1,1
−,10,CMSY10,,1,1
E,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
"for
for",9,URWPalladioL-Roma,,7,3
e,9,URWPalladioL-Ital,,1,1
<,10,CMMI10,,1,1
1,9,URWPalladioL-Roma,,1,1
e,9,URWPalladioL-Ital,,1,1
>,10,CMMI10,,1,1
1,9,URWPalladioL-Roma,,1,1
",",9,URWPalladioL-Roma,,1,1
(1),9,URWPalladioL-Roma,,3,3
where,9,URWPalladioL-Roma,,5,5
M,9,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
E,9,URWPalladioL-Ital,,1,1
"are measures of the epoch and the angular position called the mean and the eccentric
anomaly, respectively (for convenience, the same symbols are used here for the elliptic and hyperbolic
anomalies, even though they are deﬁned in different ways).",9,URWPalladioL-Roma,,246,102
For any given value of,9,URWPalladioL-Roma,,22,22
e,9,URWPalladioL-Ital,,1,1
", Equations (1) can be solved numerically for",9,URWPalladioL-Roma,,45,45
E,9,URWPalladioL-Ital,,1,1
"by using a root-ﬁnding
algorithm for the nonlinear equation",9,URWPalladioL-Roma,,59,36
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
−,10,CMSY10,,1,1
M,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
"0 (see Ref. [2] for an historical overview). In particular,
efﬁcient strategies based on Newton-Raphson iteration method or one its variants have been applied to
the elliptic [3–12] and hyperbolic [13–16] KEs.",9,URWPalladioL-Roma,,209,101
"Moreover, a handful of inﬁnite series solutions of Eqs. (1) have also been found throughout the
centuries (see Chapter 3 in Ref. [2]). The solution for 0",9,URWPalladioL-Roma,,153,95
<,10,CMMI10,,1,1
e,9,URWPalladioL-Ital,,1,1
<,10,CMMI10,,1,1
"1 has been written as an expansion in
powers of",9,URWPalladioL-Roma,,47,37
e,9,URWPalladioL-Ital,,1,1
"[17], or as an expansion in the basis functions sin",9,URWPalladioL-Roma,,51,51
(,10,CMR10,,1,1
nM,9,URWPalladioL-Ital,,2,2
),10,CMR10,,1,1
with coefﬁcients proportional to the,9,URWPalladioL-Roma,,36,36
Submitted to,7,URWPalladioL-Roma,,12,12
Mathematics,7,URWPalladioL-Ital,,11,11
", pages 1 – 12",7,URWPalladioL-Roma,,14,14
www.mdpi.com/journal/mathematics,7,URWPalladioL-Roma,,32,32
"Version April 8, 2021 submitted to",7,URWPalladioL-Roma,,34,34
Mathematics,7,URWPalladioL-Ital,,11,11
2 of 12,7,URWPalladioL-Roma,,7,7
values,9,URWPalladioL-Roma,,6,6
J,9,URWPalladioL-Ital,,1,1
n,7,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
"of Bessel functions [18,19]. Levi-Civita [20,21] described a series in powers of the combination",9,URWPalladioL-Roma,,96,96
√,7,CMSY10,,1,1
z,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
e,7,URWPalladioL-Ital,,1,1
exp,7,URWPalladioL-Roma,,3,3
(,7,CMR10,,1,1
√,7,CMSY10,,1,1
". Finally, Stumpff found an inﬁnite series expansion in powers of",9,URWPalladioL-Roma,,65,65
M,9,URWPalladioL-Ital,,1,1
[22].,9,URWPalladioL-Roma,,5,5
1,7,URWPalladioL-Roma,,1,1
+,7,CMR10,,1,1
"This article describes a class of solutions of KEs, Eqs. (1), in terms of bivariate inﬁnite series in powers",9,URWPalladioL-Roma,,108,108
1,7,URWPalladioL-Roma,,1,1
−,7,CMSY10,,1,1
e,7,URWPalladioL-Ital,,1,1
2,5,URWPalladioL-Roma,,1,1
),7,CMR10,,1,1
1,7,URWPalladioL-Roma,,1,1
−,7,CMSY10,,1,1
e,7,URWPalladioL-Ital,,1,1
2,5,URWPalladioL-Roma,,1,1
of both,9,URWPalladioL-Roma,,7,7
e,9,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
M,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
∞,7,PazoMath,,1,1
∑,13,PazoMath,,1,1
k,7,URWPalladioL-Ital,,1,1
=,7,CMR10,,1,1
0,7,URWPalladioL-Roma,,1,1
∞,7,PazoMath,,1,1
∑,13,PazoMath,,1,1
q,7,URWPalladioL-Ital,,1,1
=,7,CMR10,,1,1
0,7,URWPalladioL-Roma,,1,1
c,9,URWPalladioL-Ital,,1,1
k,7,URWPalladioL-Ital,,1,1
",",7,URWPalladioL-Roma,,1,1
q,7,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
−,10,CMSY10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
k,7,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
M,9,URWPalladioL-Ital,,1,1
−,10,CMSY10,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
q,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
with coefﬁcients,9,URWPalladioL-Roma,,16,16
c,9,URWPalladioL-Ital,,1,1
k,7,URWPalladioL-Ital,,1,1
",",7,URWPalladioL-Roma,,1,1
q,7,URWPalladioL-Ital,,1,1
depending on the choice of the base values,9,URWPalladioL-Roma,,42,42
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
". These solutions converge locally
around",9,URWPalladioL-Roma,,41,34
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", and can be used to devise 2-D spline algorithms for the numerical computation of the
eccentric anomaly",9,URWPalladioL-Roma,,104,86
E,9,URWPalladioL-Ital,,1,1
for every,9,URWPalladioL-Roma,,9,9
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
"[23], generalizing the 1-D spline methods that have been described
recently [24,25]. Since they do not require the evaluation of transcendental functions in the generation
procedure, splines based on polynomial expansions, such as the 1-D cubic spline of Refs. [24,25], or the
2-D quintic spline of Ref. [23], which is based on the solutions presented here, are more convenient for
numerical computations than expansions in terms of trigonometric functions.",9,URWPalladioL-Roma,,457,104
2. Methods,9,URWPalladioL-Bold,,10,10
Let the unknown exact solution of Equation (1) be,9,URWPalladioL-Roma,,49,49
E,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
.,9,URWPalladioL-Roma,,1,1
If the analytical expression of the partial derivatives of,9,URWPalladioL-Roma,,58,58
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
"were known, a bivariate Taylor expansion
could be written for any choice of base values",9,URWPalladioL-Roma,,87,46
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", so that Equation (2) would be
demonstrated with the coefﬁcients given by",9,URWPalladioL-Roma,,74,42
"To obtain such derivatives, we notice that the deﬁnitions in Eqs. (1) and (3) imply the identity,",9,URWPalladioL-Roma,,97,97
c,9,URWPalladioL-Ital,,1,1
k,7,URWPalladioL-Ital,,1,1
",",7,URWPalladioL-Roma,,1,1
q,7,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
,9,CMEX10,,0,0
1,9,URWPalladioL-Roma,,1,1
k,9,URWPalladioL-Ital,,1,1
!,9,URWPalladioL-Roma,,1,1
q,9,URWPalladioL-Ital,,1,1
!,9,URWPalladioL-Roma,,1,1
∂,9,PazoMath-Italic,,1,1
k,7,URWPalladioL-Ital,,1,1
+,7,CMR10,,1,1
q,7,URWPalladioL-Ital,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
k,7,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
M,9,URWPalladioL-Ital,,1,1
q,7,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
c,7,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
,9,CMEX10,,0,0
.,9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
)),10,CMR10,,2,2
.,9,URWPalladioL-Roma,,1,1
"In this expression,",9,URWPalladioL-Roma,,19,19
e,9,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
E,9,URWPalladioL-Ital,,1,1
"are considered as the independent variables. Therefore, by taking the differential,
we obtain,",9,URWPalladioL-Roma,,94,83
d,9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
)),10,CMR10,,2,2
d,9,URWPalladioL-Roma,,1,1
e,9,URWPalladioL-Ital,,1,1
+,10,CMR10,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
f,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
)),10,CMR10,,2,2
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
d,9,URWPalladioL-Roma,,1,1
e,9,URWPalladioL-Ital,,1,1
+,10,CMR10,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
d,9,URWPalladioL-Roma,,1,1
E,9,URWPalladioL-Ital,,1,1
.,9,URWPalladioL-Roma,,1,1
∂,9,PazoMath-Italic,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
M,9,URWPalladioL-Ital,,1,1
,9,CMEX10,,0,0
∂,9,PazoMath-Italic,,1,1
f,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
,9,CMEX10,,0,0
∂,9,PazoMath-Italic,,1,1
f,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
E,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
Since,9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
E,9,URWPalladioL-Ital,,1,1
"are independent, the coefﬁcients of d",9,URWPalladioL-Roma,,37,37
E,9,URWPalladioL-Ital,,1,1
and d,9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
"must cancel separately. This condition
can be used to obtain the partial derivatives of",9,URWPalladioL-Roma,,87,48
g,9,URWPalladioL-Ital,,1,1
". Taking also into account Eqs. (1) and (3), the cancellation
of the coefﬁcient of d",9,URWPalladioL-Roma,,84,61
E,9,URWPalladioL-Ital,,1,1
"implies,",9,URWPalladioL-Roma,,8,8
∂,9,PazoMath-Italic,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
M,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
) =,10,CMR10,,3,3
1,9,URWPalladioL-Roma,,1,1
∂,7,PazoMath-Italic,,1,1
f,7,URWPalladioL-Ital,,1,1
∂,7,PazoMath-Italic,,1,1
E,7,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
)),10,CMR10,,2,2
≡,10,CMSY10,,1,1
λ,9,PazoMath-Italic,,1,1
1,9,URWPalladioL-Roma,,1,1
−,10,CMSY10,,1,1
eC,9,URWPalladioL-Ital,,2,2
",",9,URWPalladioL-Roma,,1,1
where we have deﬁned the parameter,9,URWPalladioL-Roma,,34,34
λ,9,PazoMath-Italic,,1,1
and the functions,9,URWPalladioL-Roma,,17,17
C,9,URWPalladioL-Ital,,1,1
such that,9,URWPalladioL-Roma,,9,9
λ,9,PazoMath-Italic,,1,1
=,10,CMR10,,1,1
1 and,9,URWPalladioL-Roma,,5,5
C,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
cos,9,URWPalladioL-Roma,,3,3
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", for",9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
<,10,CMMI10,,1,1
"1, or",9,URWPalladioL-Roma,,5,5
λ,9,PazoMath-Italic,,1,1
=,10,CMR10,,1,1
−,10,CMSY10,,1,1
1 and,9,URWPalladioL-Roma,,5,5
C,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
cosh,9,URWPalladioL-Roma,,4,4
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", for",9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
>,10,CMMI10,,1,1
"1. As it could be expected, Equation (7) coincides with the
usual rule for the derivative of the inverse function when",9,URWPalladioL-Roma,,118,59
e,9,URWPalladioL-Ital,,1,1
"is considered to be a ﬁxed parameter [2,22].
The cancellation of the coefﬁcient of d",9,URWPalladioL-Roma,,84,44
e,9,URWPalladioL-Ital,,1,1
"in Equation (6) implies,",9,URWPalladioL-Roma,,24,24
∂,9,PazoMath-Italic,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
) =,10,CMR10,,3,3
−,10,CMSY10,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
)),10,CMR10,,2,2
≡,10,CMSY10,,1,1
∂,9,PazoMath-Italic,,1,1
g,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
M,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
f,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
S,9,URWPalladioL-Ital,,1,1
1,9,URWPalladioL-Roma,,1,1
−,10,CMSY10,,1,1
eC,9,URWPalladioL-Ital,,2,2
",",9,URWPalladioL-Roma,,1,1
(2),9,URWPalladioL-Roma,,3,3
(3),9,URWPalladioL-Roma,,3,3
(4),9,URWPalladioL-Roma,,3,3
(5),9,URWPalladioL-Roma,,3,3
(6),9,URWPalladioL-Roma,,3,3
(7),9,URWPalladioL-Roma,,3,3
(8),9,URWPalladioL-Roma,,3,3
"Version April 8, 2021 submitted to",7,URWPalladioL-Roma,,34,34
Mathematics,7,URWPalladioL-Ital,,11,11
3 of 12,7,URWPalladioL-Roma,,7,7
with,9,URWPalladioL-Roma,,4,4
S,9,URWPalladioL-Ital,,1,1
deﬁned as,9,URWPalladioL-Roma,,9,9
S,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
sin,9,URWPalladioL-Roma,,3,3
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", for",9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
<,10,CMMI10,,1,1
"1, or",9,URWPalladioL-Roma,,5,5
S,9,URWPalladioL-Ital,,1,1
=,10,CMR10,,1,1
sinh,9,URWPalladioL-Roma,,4,4
g,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
),10,CMR10,,1,1
", for",9,URWPalladioL-Roma,,5,5
e,9,URWPalladioL-Ital,,1,1
>,10,CMMI10,,1,1
"1. In the case of the elliptic KE,
the result of Equation (8) was used in Ref. [19] to derive an expansion in the basis sin",9,URWPalladioL-Roma,,123,88
nM,9,URWPalladioL-Ital,,2,2
.,9,URWPalladioL-Roma,,1,1
"Eqs. (7) and (8), taken together with Eqs. (1) and (3), can be used for the iterative computation of
all the higher order derivatives entering Equation (2) for",9,URWPalladioL-Roma,,159,100
e,9,URWPalladioL-Ital,,1,1
,10,CMSY10,,0,0
=,10,CMR10,,1,1
"1. The calculations can be simpliﬁed by
expressing all the derivatives in terms of only",9,URWPalladioL-Roma,,87,47
λ,9,PazoMath-Italic,,1,1
",",9,URWPalladioL-Roma,,1,1
S,9,URWPalladioL-Ital,,1,1
", and",9,URWPalladioL-Roma,,5,5
C,9,URWPalladioL-Ital,,1,1
", and using the following identities, which can be
derived from the deﬁnitions of",9,URWPalladioL-Roma,,81,50
S,9,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
C,9,URWPalladioL-Ital,,1,1
"and Eqs. (7) and (8),",9,URWPalladioL-Roma,,21,21
The second order derivatives can then be obtained by applying the operators,9,URWPalladioL-Roma,,75,75
∂,7,PazoMath-Italic,,1,1
"of Eqs. (9) and (10) to the ﬁrst order derivatives given in Eqs. (7) and (8). The result is,",9,URWPalladioL-Roma,,92,92
∂,7,PazoMath-Italic,,1,1
e,7,URWPalladioL-Ital,,1,1
and,9,URWPalladioL-Roma,,3,3
∂,7,PazoMath-Italic,,1,1
∂,7,PazoMath-Italic,,1,1
M,7,URWPalladioL-Ital,,1,1
and the rules,9,URWPalladioL-Roma,,13,13
∂,9,PazoMath-Italic,,1,1
S,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
) =,10,CMR10,,3,3
∂,9,PazoMath-Italic,,1,1
C,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
e,9,URWPalladioL-Ital,,1,1
(,10,CMR10,,1,1
e,9,URWPalladioL-Ital,,1,1
",",9,URWPalladioL-Roma,,1,1
M,9,URWPalladioL-Ital,,1,1
) =,10,CMR10,,3,3
−,10,CMSY10,,1,1
C S,9,URWPalladioL-Ital,,3,3
1,9,URWPalladioL-Roma,,1,1
−,10,CMSY10,,1,1
e C,9,URWPalladioL-Ital,,3,3
",",9,URWPalladioL-Roma,,1,1
λ,9,PazoMath-Italic,,1,1
S,9,URWPalladioL-Ital,,1,1
2,7,URWPalladioL-Roma,,1,1
1,9,URWPalladioL-Roma,,1,1
−,10,CMSY10,,1,1
e C,9,URWPalladioL-Ital,,3,3
",",9,URWPalladioL-Roma,,1,1
∂,9,PazoMath-Italic,,1,1
S,9,URWPalladioL-Ital,,1,1
∂,9,PazoMath-Italic,,1,1
