text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"(Soler et al. 2017; Fissel et al. 2019). This suggests that
the magnetic ﬁeld is strong enough to have inﬂuenced
the formation of the dense gas structures within Vela C.
The ongoing star formation in Vela C has been inves-
tigated in several studies via far-infrared (FIR) to mm
continuum imaging (e.g., Netterﬁeld et al. 2009; Gian-
nini et al. 2012; Massi et al. 2019). Giannini et al. (2012)
identiﬁed 268 dense cores with",9,CMR10,,425,60
Herschel,9,CMTI10,,8,8
"FIR data. Massi
et al. (2019) found 549 cores based on sub-mm contin-
uum mapping using APEX and derived a prestellar core
mass function (CMF) that has a similar shape as the
stellar IMF at the high mass end. However, these ob-
servations are limited by their relatively low spatial res-
olution, i.e.,",9,CMR10,,302,59
,9,MSAM10,,0,0
20,9,CMR10,,2,2
,6,CMSY7,,0,0
"(0.09 pc), which is unable to resolve
down to the scale of dense cores (i.e., a few",9,CMR10,,83,45
×,9,CMSY10,,1,1
"0.01 pc)
relevant to the formation of individual stars or small-",9,CMR10,,64,55
N,9,CMMI10,,1,1
multiple systems.,9,CMR10,,17,17
"In this paper we present an ALMA 7m-array study in
both Band 6 and Band 7 towards a dense clump in the
Center Ridge of Vela C (referred as CR1 clump here-
after) and the observations achieve",9,CMR10,,190,51
∼,9,CMSY10,,1,1
5,9,CMR10,,1,1
,6,CMSY7,,0,0
resolution for,9,CMR10,,14,14
"various molecular species (see Table 1). The CR1 clump
is located to the north of a hot pocket of gas (RCW 36)
around the OB cluster, but appears to not yet be im-
pacted by it (Hill et al. 2011). The CR1 clump has been
selected for this study because it appears to be strongly
magnetized as evidenced by having a local minimum of
angular dispersion in sub-mm polarization position an-
gles, as shown in Figure 1 (see also Figure 6 in Fissel
et al. 2016). Thus, the main goal of this paper is to study
the dense core population leading to star formation in",9,CMR10,,556,59
"this example of a strongly magnetized environment. The
CR1 clump is close to the #5 C",9,CMR10,,85,54
18,6,CMR7,,2,2
"O clump identiﬁed in
Yamaguchi et al. (1999) (see also Figure 1), for which
Kusune et al. (2016) estimated a plane-of-the-sky (POS)",9,CMR10,,131,55
magnetic ﬁeld strength of 120,9,CMR10,,29,29
µ,9,CMMI10,,1,1
"G based on near-IR stel-
lar polarimetry. According to the Chandrasekhar-Fermi
method (Chandrasekhar & Fermi 1953), the POS mag-
netic ﬁeld strength B",9,CMR10,,150,53
pos,6,CMR7,,3,3
can be expressed as,9,CMR10,,19,19
B,9,CMMI10,,1,1
pos,6,CMR7,,3,3
=,9,CMR10,,1,1
Q,9,CMMI10,,1,1
,9,CMEX10,,0,0
4,9,CMR10,,1,1
πρ,9,CMMI10,,2,2
σ,9,CMMI10,,1,1
v,6,CMMI7,,1,1
σ,9,CMMI10,,1,1
θ,6,CMMI7,,1,1
(1),9,CMR10,,3,3
where,9,CMR10,,5,5
ρ,9,CMMI10,,1,1
"is the mean density of the cloud,",9,CMR10,,33,33
σ,9,CMMI10,,1,1
v,6,CMMI7,,1,1
"is the line-
of-sight velocity dispersion,",9,CMR10,,42,29
σ,9,CMMI10,,1,1
θ,6,CMMI7,,1,1
"is the dispersion of the
polarization position angles, and",9,CMR10,,58,33
Q,9,CMMI10,,1,1
∼,9,CMSY10,,1,1
"0.5 is a correction
factor for",9,CMR10,,30,19
σ,9,CMMI10,,1,1
θ,6,CMMI7,,1,1
,9,MSAM10,,0,0
25,9,CMR10,,2,2
◦,6,CMSY7,,1,1
"(Ostriker et al. 2001). In Kusune
et al. (2016) the angular dispersion of polarization an-
gles in the #5 C",9,CMR10,,107,56
18,6,CMR7,,2,2
O clump is estimated to be 18,9,CMR10,,29,29
◦,6,CMSY7,,1,1
". How-
ever, it is diﬃcult to probe the magnetic ﬁeld structures
in high extinction regions with near-IR polarimetry and
most polarization vectors are from the relative diﬀuse
part of the cloud. The angular dispersion of our mapped",9,CMR10,,231,57
region (or #5 C,9,CMR10,,15,15
18,6,CMR7,,2,2
"O clump) appears much lower in the
BLASTPol survey, i.e.,",9,CMR10,,57,34
∼,9,CMSY10,,1,1
2,9,CMR10,,1,1
◦,6,CMSY7,,1,1
"(see also Figure 1), lead-
ing to a higher B",9,CMR10,,44,26
pos,6,CMR7,,3,3
estimation of,9,CMR10,,13,13
∼,9,CMSY10,,1,1
"1 mG. Note that
it is likely that the small scale magnetic ﬁeld variation
is not resolved in the BLASTPol survey (reso.",9,CMR10,,119,57
∼,9,CMSY10,,1,1
2.5,9,CMR10,,3,3
,6,CMSY7,,0,0
"),
so future high resolution dust polarization observations
are required to clarify the ﬁeld strength in this region.
Nevertheless, the selected region is likely to have a rel-
atively strong magnetic ﬁeld compared to surrounding
regions in Vela C.",9,CMR10,,248,58
"Our Band 6 spectral set-up and analysis methods are
similar to our previous studies of the G286 protocluster
(Cheng et al. 2020) and Infrared Dark Clouds (IRDCs)
(e.g., Tan et al. 2013; Kong et al. 2017), which have
a goal of studying cores via their mm dust continuum
emission and via emission lines from dense gas tracers,
especially N",9,CMR10,,337,56
2,6,CMR7,,1,1
D,9,CMR10,,1,1
+,6,CMR7,,1,1
"(3-2). The Band 7 spectral set-up is
designed to obtain a sub-mm dust continuum measure-
ment, as well as observation of N",9,CMR10,,122,51
2,6,CMR7,,1,1
H,9,CMR10,,1,1
+,6,CMR7,,1,1
"(3-2) that allows an
accurate estimate of the level of deuteration of N",9,CMR10,,71,50
2,6,CMR7,,1,1
H,9,CMR10,,1,1
+,6,CMR7,,1,1
",
which is expected to be boosted in cold, dense condi-",9,CMR10,,55,53
"tions and thus may be a useful evolutionary indicator of
prestellar and early stage protostellar cores.",9,CMR10,,103,56
"This paper is structured as follows: the observations
and results are presented in section 2 and section 3, re-
spectively. We further discuss our results in section 4,
and present our conclusions in section 5.",9,CMR10,,210,57
2.,8,CMR9,,2,2
OBSERVATIONS,9,CMR10,,12,12
2.1.,9,CMR10,,4,4
ALMA observations,9,CMTI10,,17,17
The observations were conducted with the ALMA,9,CMR10,,45,45
7m-array in Bands 6 and 7 in Cycle 6 (Project ID,9,CMR10,,48,48
"2018.1.00227.S, PI: J. C. Tan), during a period from
March to April 2019. The entire ﬁeld (10",9,CMR10,,93,52
,6,CMSY7,,0,0
×,9,CMSY10,,1,1
4.5,9,CMR10,,3,3
,6,CMSY7,,0,0
") was
divided into four strips, each about 150",9,CMR10,,46,40
,6,CMSY7,,0,0
wide and 270,9,CMR10,,12,12
,6,CMSY7,,0,0
long.,9,CMR10,,5,5
Star Formation in a Strongly Magnetized Cloud,9,CMCSC10,,45,45
3,9,CMR10,,1,1
Table 1.,8,CMBX9,,8,8
Observed transitions,8,CMR9,,20,20
molecular transition,6,CMR7,,20,20
frequency,6,CMR7,,9,9
a,4,CMMI5,,1,1
E,6,CMR7,,1,1
u,4,CMR5,,1,1
/,6,CMMI7,,1,1
k,6,CMR7,,1,1
HPBW,6,CMR7,,4,4
,6,CMSY7,,0,0
v,6,CMMI7,,1,1
sensitivity,6,CMR7,,11,11
(,6,CMR7,,1,1
,4,CMSY5,,0,0
),6,CMR7,,1,1
(km s,6,CMR7,,5,5
−,4,CMSY5,,1,1
1,4,CMR5,,1,1
),6,CMR7,,1,1
(Jy beam,6,CMR7,,8,8
−,4,CMSY5,,1,1
1,4,CMR5,,1,1
per channel),6,CMR7,,12,12
N,6,CMR7,,1,1
2,4,CMR5,,1,1
D,6,CMR7,,1,1
+,4,CMR5,,1,1
(3-2),6,CMR7,,5,5
13,4,CMR5,,2,2
"CO(2-1)
C",6,CMR7,,9,7
18,4,CMR5,,2,2
"O(2-1)
DCN(3-2)
SiO(5-4)
CH",6,CMR7,,27,8
3,4,CMR5,,1,1
OH(5,6,CMR7,,4,4
1,4,CMR5,,1,1
",",4,CMMI5,,1,1
4,4,CMR5,,1,1
−,6,CMSY7,,1,1
4,6,CMR7,,1,1
2,4,CMR5,,1,1
",",4,CMMI5,,1,1
2,4,CMR5,,1,1
")
DCO",6,CMR7,,5,3
+,4,CMR5,,1,1
"(3-2)
N",6,CMR7,,7,5
2,4,CMR5,,1,1
H,6,CMR7,,1,1
+,4,CMR5,,1,1
"(3-2)
DCN(4-3)
DCO",6,CMR7,,18,8
+,4,CMR5,,1,1
(4-3),6,CMR7,,5,5
(GHz),6,CMR7,,5,5
"231.321912
220.398684
219.560354
217.238538
217.104980
216.945521
216.112580
279.511832
289.644907
288.143858",6,CMR7,,109,10
(K),6,CMR7,,3,3
"22.2
15.9
15.8
20.9
31.3
55.9
20.7
26.8
34.8
34.6",6,CMR7,,49,4
7.07,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.44,6,CMR7,,4,4
,4,CMSY5,,0,0
7.63,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.57,6,CMR7,,4,4
,4,CMSY5,,0,0
7.65,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.61,6,CMR7,,4,4
,4,CMSY5,,0,0
7.48,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.84,6,CMR7,,4,4
,4,CMSY5,,0,0
7.49,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.84,6,CMR7,,4,4
,4,CMSY5,,0,0
7.50,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.84,6,CMR7,,4,4
,4,CMSY5,,0,0
7.50,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
4.86,6,CMR7,,4,4
,4,CMSY5,,0,0
5.88,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
3.60,6,CMR7,,4,4
,4,CMSY5,,0,0
5.75,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
3.51,6,CMR7,,4,4
,4,CMSY5,,0,0
5.71,6,CMR7,,4,4
,4,CMSY5,,0,0
×,6,CMSY7,,1,1
3.51,6,CMR7,,4,4
,4,CMSY5,,0,0
"0.046
0.096
0.096
0.195
0.195
0.196
0.196
0.038
0.073
0.073",6,CMR7,,59,5
"0.20
0.20
0.16
0.10
0.09
0.09
0.09
0.30
0.20
0.30",6,CMR7,,49,4
a,6,CMMI7,,1,1
"Line frequencies from Cologne Database for Molecular Spectroscopy (CDMS; http://www.astro.uni-
koeln.de/cdms/catalog) (M¨uller et al. 2005). For N",6,CMR7,,146,94
2,4,CMR5,,1,1
H,6,CMR7,,1,1
+,4,CMR5,,1,1
(3-2) and N,6,CMR7,,11,11
2,4,CMR5,,1,1
D,6,CMR7,,1,1
+,4,CMR5,,1,1
"(3-2) we list the frequency of
the hyperﬁne component with the largest A",6,CMR7,,72,41
ul,4,CMR5,,2,2
emission coeﬃcient in Pagani et al. (2009).,6,CMR7,,43,43
Figure 1.,8,CMBX9,,9,9
"(a) Figure 6 from Fissel et al. (2016). BLASTPol map of the dispersion in the polarization-angle in degrees on 0.5 pc
scales, shown in colorscale. Line segments show the orientation of the magnetic ﬁeld as projected on the plane of the sky (Φ),",8,CMR9,,244,126
derived from the BLASTPol 500,8,CMR9,,29,29
µ,8,CMMI9,,1,1
m data. The Φ measurements are shown approximately every 2.5,8,CMR9,,60,60
,5,CMSY6,,0,0
. Contours indicate 500,8,CMR9,,23,23
µ,8,CMMI9,,1,1
m,8,CMR9,,1,1
"I intensity levels of 46, 94, 142, and 190 MJy sr",8,CMR9,,49,49
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
". The yellow box indicates the region mapped by ALMA in this study, which
is selected based on its appearance as a local minimum on the polarization-angle dispersion map. The position of the #5 C",8,CMR9,,195,121
18,5,CMR6,,2,2
"O
clump in Yamaguchi et al. (1999) is indicated with a white circle with a radius of 4",8,CMR9,,86,84
,5,CMSY6,,0,0
". (b) Mass surface density map derived with
the",8,CMR9,,47,43
Herschel,8,CMTI9,,8,8
data shown in color scale. The red contours indicate the ALMA 1.3 mm continuum map. The contour levels are,8,CMR9,,106,106
σ,8,CMMI9,,1,1
×,8,CMSY9,,1,1
"(4, 6, 10, 20, 40, 80), with 1",8,CMR9,,30,30
σ,8,CMMI9,,1,1
= 1.3 mJy beam,8,CMR9,,14,14
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
". The direction of the POS magnetic ﬁeld in panel (a) is shown in green
line segments. (c) Temperature map derived with the",8,CMR9,,123,71
Herschel,8,CMTI9,,8,8
"data shown in color scale. The black contours show the ALMA
1.3 mm continuum map.",8,CMR9,,81,59
"For the Band 6 observation we set the central fre-
quency of the correlator sidebands to be the rest fre-
quency of the N",9,CMR10,,121,54
2,6,CMR7,,1,1
D,9,CMR10,,1,1
+,6,CMR7,,1,1
(3-2) line for SPW0 with a velocity,9,CMR10,,35,35
resolution of 0.046 km s,9,CMR10,,24,24
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
. The second baseband SPW1,9,CMR10,,26,26
was set to 231,9,CMR10,,14,14
.,9,CMMI10,,1,1
"00 GHz, i.e., 1.30 mm, to observe the con-
tinuum with a total bandwidth of 1",9,CMR10,,77,42
.,9,CMMI10,,1,1
"875 GHz, which also
covers CO(2-1) with a velocity resolution of 1.46 km s",9,CMR10,,74,54
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
.,9,CMR10,,1,1
SPW2 was split to cover,9,CMR10,,23,23
13,6,CMR7,,2,2
CO(2-1) and C,9,CMR10,,13,13
18,6,CMR7,,2,2
"O(2-1) line,
both with a velocity resolution of 0.096 km s",9,CMR10,,58,45
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". The
frequency coverage for SPW3 ranged from 215.85 to",9,CMR10,,55,49
217,9,CMR10,,3,3
.,9,CMMI10,,1,1
"54 GHz to observe DCN(3-2), DCO",9,CMR10,,31,31
+,6,CMR7,,1,1
"(3-2), SiO(5-",9,CMR10,,13,13
4) and CH,9,CMR10,,9,9
3,6,CMR7,,1,1
OH(5,9,CMR10,,4,4
1,6,CMR7,,1,1
",",6,CMMI7,,1,1
4,6,CMR7,,1,1
−,9,CMSY10,,1,1
4,9,CMR10,,1,1
2,6,CMR7,,1,1
",",6,CMMI7,,1,1
2,6,CMR7,,1,1
).,9,CMR10,,2,2
"For Band 7 we set the central frequency to be the
rest frequency of the N",9,CMR10,,73,49
2,6,CMR7,,1,1
H,9,CMR10,,1,1
+,6,CMR7,,1,1
(3-2) line for SPW0 with,9,CMR10,,24,24
(a)(b)(c),6,HelveticaNeue-Bold,,9,9
4,9,CMR10,,1,1
Cheng et al.,9,CMCSC10,,12,12
Figure 2.,8,CMBX9,,9,9
"(a) ALMA Band 6 (1.3 mm) continuum image of Vela C CR1. (b) ALMA Band 7 (1.05 mm) continuum image of
Vela C CR1. (c) Map of ﬂux ratio f",8,CMR9,,135,100
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
05mm,5,CMR6,,4,4
/,8,CMMI9,,1,1
f,8,CMR9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
30mm,5,CMR6,,4,4
. Only the regions with ﬂux above 3,8,CMR9,,35,35
σ,8,CMMI9,,1,1
"in both bands are shown. In deriving
this map we found a systematic positional oﬀset",8,CMR9,,84,47
∼,8,CMSY9,,1,1
0,8,CMR9,,1,1
.,8,CMMI9,,1,1
,5,CMSY6,,0,0
"3 between Band 6 and Band 7 maps, possibly due to imperfect phase
calibration. This oﬀset has been corrected in this map.",8,CMR9,,121,65
a velocity resolution of 0.038 km s,9,CMR10,,35,35
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". The central fre-
quencies of SPW1 and SPW2 were set to 278.88 GHz
and 291.10 GHz, respectively, and each band had a
bandwidth of 1",9,CMR10,,132,49
.,9,CMMI10,,1,1
"875 GHz to observe continuum emis-
sion. SPW3 was split equally to observe two lines,
i.e., DCN(4-3), DCO",9,CMR10,,105,50
+,6,CMR7,,1,1
"(4-3), with 58.59 MHz (61 km/s)
bandwidth and resolution of 0.073 km/s.",9,CMR10,,71,39
"The raw data were calibrated with the data reduction
pipeline using",9,CMR10,,67,52
Casa,9,CMTI10,,4,4
"5.4.0. The continuum visibility data
were constructed with all line-free channels. We per-
formed imaging with the",9,CMR10,,114,53
tclean,9,CMTI10,,6,6
task in,9,CMR10,,7,7
Casa,9,CMTI10,,4,4
"and during
cleaning we combined data for all four strips to gener-
ate a ﬁnal mosaic map. The 7m-array data were imaged
using a Briggs weighting scheme with a robust parame-
ter of 0.5, which yields a resolution of 7",9,CMR10,,216,55
.,9,CMMI10,,1,1
00,9,CMR10,,2,2
,6,CMSY7,,0,0
×,9,CMSY10,,1,1
4,9,CMR10,,1,1
.,9,CMMI10,,1,1
29,9,CMR10,,2,2
,6,CMSY7,,0,0
"for
Band 6, and 5",9,CMR10,,17,13
.,9,CMMI10,,1,1
92,9,CMR10,,2,2
,6,CMSY7,,0,0
×,9,CMSY10,,1,1
3,9,CMR10,,1,1
.,9,CMMI10,,1,1
47,9,CMR10,,2,2
,6,CMSY7,,0,0
for Band 7. The 1,9,CMR10,,17,17
σ,9,CMMI10,,1,1
"noise
levels in the continuum image are 1.3 mJy beam",9,CMR10,,52,46
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
and,9,CMR10,,3,3
1.8 mJy beam,9,CMR10,,12,12
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"for Band 6 and Band 7, respectively.
The resolutions and sensitivities for spectral lines are
summarized in Table 1.",9,CMR10,,116,56
2.2.,9,CMR10,,4,4
Auxiliary data,9,CMTI10,,14,14
"We have retrieved archival data to provide auxiliary
information at infrared wavelengths. The 3.5 and 4.5",9,CMR10,,105,52
µ,9,CMMI10,,1,1
"m
maps are from the Spitzer Heritage Archive hosted in
the NASA/IPAC Infrared Science Archive. For 12 and
22",9,CMR10,,108,52
µ,9,CMMI10,,1,1
m we use Wide-ﬁeld Infrared Survey Explorer,9,CMR10,,43,43
WISE,9,CMTI10,,4,4
archival data. Continuum images in the wavelengths of,9,CMR10,,53,53
Herschel PACS,9,CMTI10,,13,13
(70 and 160,9,CMR10,,11,11
µ,9,CMMI10,,1,1
m) and,9,CMR10,,6,6
SPIRE,9,CMTI10,,5,5
"(250, 350,
and 500",9,CMR10,,18,10
µ,9,CMMI10,,1,1
"m) were obtained from the Herschel Science
Archive. For this, Vela C was observed on 2010, May 18,
as part of the HOBYS (Herschel imaging survey of OB
young stellar objects, Motte et al. (2010)) guaranteed
time key program.",9,CMR10,,223,55
We also obtained the total hydrogen column density,9,CMR10,,50,50
N,9,CMMI10,,1,1
H,6,CMR7,,1,1
(in units of hydrogen nuclei per cm,9,CMR10,,35,35
−,6,CMSY7,,1,1
2,6,CMR7,,1,1
") and temper-
ature map (see Figure 1), which were ﬁrst presented in",9,CMR10,,68,54
Section 5 of Fissel et al. (2016). These maps are based,9,CMR10,,55,55
"on dust spectral ﬁts to four far-IR/sub-mm dust emis-
sion maps:",9,CMR10,,64,53
Herschel,9,CMTI10,,8,8
"-SPIRE maps at 250, 350, and 500",9,CMR10,,32,32
µ,9,CMMI10,,1,1
m; and a,9,CMR10,,8,8
Herschel,9,CMTI10,,8,8
-PACS map at 160,9,CMR10,,16,16
µ,9,CMMI10,,1,1
m. These maps,9,CMR10,,13,13
8,6,DejaVuSans,,1,1
h,4,DejaVuSans,,1,1
59,6,DejaVuSans,,2,2
m,4,DejaVuSans,,1,1
36,6,DejaVuSans,,2,2
s,4,DejaVuSans,,1,1
30,6,DejaVuSans,,2,2
s,4,DejaVuSans,,1,1
24,6,DejaVuSans,,2,2
s,4,DejaVuSans,,1,1
18,6,DejaVuSans,,2,2
s,4,DejaVuSans,,1,1
-43°25'26'27'28'29'30'31'32'33'34'35'RA (J2000),6,DejaVuSans,,47,47
D,4,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
c,3,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
J,1,DejaVuSans,,1,1
2000,4,DejaVuSans,,4,4
),2,DejaVuSans,,1,1
(a),11,DejaVuSans,,3,3
"0.2 pc





5

0

5

10

15

20

25

30Flux (mJy/beam)",6,DejaVuSans,,54,17
(b),11,DejaVuSans,,3,3
"0.2 pc





10

0

10

20

30

40

50

60Flux (mJy/beam)",6,DejaVuSans,,56,17
(c),11,DejaVuSans,,3,3
"0.2pc





1.0

1.2

1.4

1.6

1.8

2.0

2.2

2.4f",6,DejaVuSans,,50,5
1.05mm,4,DejaVuSans,,6,6
/f,6,DejaVuSans,,2,2
1.30mm,4,DejaVuSans,,6,6
