text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"was  discovered  in  1999 
when the satellite was observed while in eclipse 
(in  Jupiter’s  shadow)  with 
the  NIRSPEC 
spectrometer on the Keck telescope (de Pater et 
al.,  2002).  The  emission  was  attributed  to  SO 
molecules in the excited",11,Times-Roman,,249,53
a,11,TimesNewRomanPSMT,,1,1
1,6,TimesNewRomanPSMT,,1,1
D,11,SymbolMT,,1,1
,11,SymbolMT,,0,0
"state at a rotational 
temperature of 1000 K, ejected from the vent at a 
thermodynamic quenching temperature of ~1500 
K. At the time Loki Patera was suggested as its 
source,  a  volcano  that  was  exceptionally  active 
during that period. In subsequent years the disk-
integrated  SO  emission  was  observed  to  vary 
in  a  manner  not 
time, 
substantially  over 
inconsistent with Loki Patera’s activity (Laver et 
al., 2007). With a total of eight datasets, de Kleer 
et  al.  (2019a)  showed  that  the  SO  total  band 
strength  across  all  eight  dates  is  not  correlated 
with incident sunlight, Io’s orbital phase, the time 
since Io was last in sunlight, Jupiter’s System III 
longitude, or thermal hot spot activity.",11,Times-Roman,,738,57
"In November 2002 Io was observed with Keck’s 
NIRSPEC spectrometer coupled to the Adaptive 
Optics (AO) system (de Pater et al., 2007). The 
authors observed Io moving through the slit to get 
a  map  of  the  SO  distribution.  They  identified  a 
latitudinal variation in SO: most emission came 
from the equator and the south, and practically no 
emission  was  detected  in  the  north,  despite  the 
presence of several thermally-bright volcanic hot 
spots in the north.",11,Times-Roman,,477,56
Hence the presence of this emission band remains,11,Times-Roman,,48,48
"rather  mysterious.  Rotational  temperatures  vary 
from ~400 K up to ~1000 K, but in all datasets to 
date the wings and shoulders of the emission band 
could  not  be  matched  by  equilibrium  models  at 
any temperature.",11,Times-Roman,,225,53
"To  further  investigate  the  nature  of  the  SO 
emission, we observed Io in eclipse with the near-
infrared  integral  field  spectrograph  OSIRIS,",11,Times-Roman,,151,51
"coupled  to  the  AO  system,  on  the  Keck  II",11,Times-Roman,,48,48
,12,TimesNewRomanPSMT,,0,0
1,7,Calibri,,1,1
,12,Calibri,,0,0
"All ephemeris information was taken from the JPL 
Horizons database: 
https://ssd.jpl.nasa.gov/horizons.cgi#results",9,Calibri,,115,49
,12,Calibri,,0,0
2,12,Calibri,,1,1
,12,TimesNewRomanPSMT,,0,0
the,11,Times-Roman,,3,3
"telescope in July 2010 and on Keck I in December 
2015.  On 
latter  date  we  observed 
simultaneously with the NIRSPEC spectrometer 
at  a  high  spectral  resolution  (de  Kleer  et  al., 
2019a). We obtained one additional high spectral 
resolution dataset with NIRSPEC on Keck II  in 
April 2019.  

All  observations  are  described  in  Section  2;  the 
data  reduction  and  results  in  Section  3,  with  a 
detailed analysis and discussion in Section 4. We 
end with conclusions in Section 5.",11,Times-Roman,,504,56
2.,13,Times-Roman,,2,2
,13,ArialMT,,0,0
Observations,13,Times-Bold,,12,12
,13,Times-Roman,,0,0
(OH,11,TimesNewRomanPSMT,,3,3
"On UT 27 July 2010 and 25 December 2015 we 
observed Io while in eclipse with the W. M. Keck 
Observatory’s  OSIRIS 
Suppressing 
InfraRed  Imaging  Spectrograph;  Larkin  et  al., 
2006)  coupled  to  Keck’s  adaptive  optics  (AO) 
system  (Wizinowich  et  al.,  2000).  OSIRIS’ 
nominal  spectral  resolution  is",11,TimesNewRomanPSMT,,315,51
l,11,SymbolMT,,1,1
/,11,SymbolMT,,1,1
Dl,11,SymbolMT,,2,2
"=  3700 
(roughly  0.5  nm)  .",11,TimesNewRomanPSMT,,30,21
"We  used  a  platescale  of 
0.1”/pixel during both epochs, providing a Field-
of-View  (FOV)  of  4.2”x6.4”.",11,Times-Roman,,109,49
"The  OSIRIS  data 
reduction pipeline was used for flat-fielding, sky 
subtraction,  cosmic  ray  removal,  channel  level 
adjustment  and  the  removal  of  crosstalk,  before 
extracting the spectra in the form of a data-cube 
(i.e.,  RA  and  DEC  along  the  x-  and  y-axes; 
spectral  channels  along  the  z-axis).  Before  the 
data-cubes  were  used  for  science,  they  were 
rotated  by  the  difference  between  the  position 
angle of the spectrometer on the sky (PA-SPEC) 
and  Io  north  on  the  sky",11,TimesNewRomanPSMT,,518,54
1,6,TimesNewRomanPSMT,,1,1
";  in  addition,  the  cubes 
were rotated by 3.6",11,TimesNewRomanPSMT,,49,29
0,6,TimesNewRomanPSMT,,1,1
to correct for the rotation of,11,TimesNewRomanPSMT,,30,30
the lenslet array relative to the dispersion axis,11,TimesNewRomanPSMT,,49,49
"of 
the grating",12,TimesNewRomanPSMT,,15,11
2,7,TimesNewRomanPSMT,,1,1
"; the latter is aligned to rows on 
the detector. Hence, in our final image data-
cubes Io north is up.",12,TimesNewRomanPSMT,,103,45
"On UT 25 December 2015 and 15 April 2019 we 
observed  Io-in-eclipse  with  the  near-infrared 
spectrometer NIRSPEC  (McLean et al., 1998) at 
its highest spectral resolution",11,TimesNewRomanPSMT,,175,50
"(R ~ 25,000) in the",11,Times-Roman,,19,19
2,6,Calibri,,1,1
"See: 
https://www2.keck.hawaii.edu/inst/osiris/OSIRIS_Manual.
pdf",9,Calibri,,65,55
m,4,CMMI6,,1,1
"4
4",3,CMBX9,,3,1
:,2,CMBX9,,1,1
h,3,CMMI6,,1,1
"4
1",3,CMBX9,,3,1
:,2,CMBX9,,1,1
"s
s",2,CMBX9,,3,1
e,3,CMBX9,,1,1
r,3,CMBX9,,1,1
g,3,CMBX9,,1,1
n,4,CMBX9,,1,1
i,2,CMBX9,,1,1
e,3,CMBX9,,1,1
s,2,CMBX9,,1,1
p,4,CMBX9,,1,1
"i
l",2,CMBX9,,3,1
c,3,CMBX9,,1,1
E,4,CMBX9,,1,1
e,2,CMR9,,1,1
c,2,CMR9,,1,1
i,1,CMR9,,1,1
-,2,CMR9,,1,1
2,2,CMR6,,1,1
O,4,CMR9,,1,1
S,3,CMR9,,1,1
t,2,CMR9,,1,1
h,3,CMR9,,1,1
g,3,CMR9,,1,1
"i
l",1,CMR9,,3,1
"n
u",3,CMR9,,3,1
s,2,CMR9,,1,1
n,3,CMR9,,1,1
i,1,CMR9,,1,1
o,3,CMR9,,1,1
I,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
p,3,CMR9,,1,1
"i
l",1,CMR9,,3,1
c,2,CMR9,,1,1
e,2,CMR9,,1,1
n,3,CMR9,,1,1
i,1,CMR9,,1,1
o,3,CMR9,,1,1
I,2,CMR9,,1,1
"”
9
2
–
5
3",3,CMR9,,11,1
a,2,CMMI6,,1,1
n,3,CMR9,,1,1
o,3,CMR9,,1,1
i,1,CMR9,,1,1
t,2,CMR9,,1,1
a,3,CMR9,,1,1
r,2,CMR9,,1,1
a,3,CMR9,,1,1
p,3,CMR9,,1,1
e,2,CMR9,,1,1
S,3,CMR9,,1,1
t,2,CMBX9,,1,1
h,4,CMBX9,,1,1
g,3,CMBX9,,1,1
"i
l",2,CMBX9,,3,1
"n
u",4,CMBX9,,3,1
s,2,CMBX9,,1,1
n,4,CMBX9,,1,1
i,2,CMBX9,,1,1
o,3,CMBX9,,1,1
I,2,CMBX9,,1,1
m,4,CMMI6,,1,1
"5
4",3,CMBX9,,3,1
:,2,CMBX9,,1,1
h,3,CMMI6,,1,1
"3
1",3,CMBX9,,3,1
:,2,CMBX9,,1,1
"s
s",2,CMBX9,,3,1
e,3,CMBX9,,1,1
r,3,CMBX9,,1,1
g,3,CMBX9,,1,1
n,4,CMBX9,,1,1
i,2,CMBX9,,1,1
e,3,CMBX9,,1,1
s,2,CMBX9,,1,1
p,4,CMBX9,,1,1
"i
l",2,CMBX9,,3,1
c,3,CMBX9,,1,1
E,4,CMBX9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
p,3,CMR9,,1,1
"i
l",1,CMR9,,3,1
c,2,CMR9,,1,1
e,2,CMR9,,1,1
n,3,CMR9,,1,1
i,1,CMR9,,1,1
e,2,CMR9,,1,1
d,3,CMR9,,1,1
e,2,CMR9,,1,1
m,5,CMR9,,1,1
y,3,CMR9,,1,1
n,3,CMR9,,1,1
a,3,CMR9,,1,1
G,5,CMR9,,1,1
t,2,CMR9,,1,1
h,3,CMR9,,1,1
g,3,CMR9,,1,1
"i
l",1,CMR9,,3,1
"n
u",3,CMR9,,3,1
s,2,CMR9,,1,1
n,3,CMR9,,1,1
i,1,CMR9,,1,1
o,3,CMR9,,1,1
I,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
p,3,CMR9,,1,1
"i
l",1,CMR9,,3,1
c,2,CMR9,,1,1
e,2,CMR9,,1,1
n,3,CMR9,,1,1
i,1,CMR9,,1,1
o,3,CMR9,,1,1
I,2,CMR9,,1,1
"”
5
–
3",3,CMR9,,7,1
.,1,CMR9,,1,1
7,3,CMR9,,1,1
a,2,CMMI6,,1,1
n,3,CMR9,,1,1
o,3,CMR9,,1,1
i,1,CMR9,,1,1
t,2,CMR9,,1,1
a,3,CMR9,,1,1
r,2,CMR9,,1,1
a,3,CMR9,,1,1
p,3,CMR9,,1,1
e,2,CMR9,,1,1
S,3,CMR9,,1,1
m,4,CMMI6,,1,1
"4
5",3,CMBX9,,3,1
:,2,CMBX9,,1,1
h,3,CMMI6,,1,1
"3
1",3,CMBX9,,3,1
:,2,CMBX9,,1,1
"s
s",2,CMBX9,,3,1
e,3,CMBX9,,1,1
r,3,CMBX9,,1,1
g,3,CMBX9,,1,1
n,4,CMBX9,,1,1
i,2,CMBX9,,1,1
e,3,CMBX9,,1,1
s,2,CMBX9,,1,1
p,4,CMBX9,,1,1
"i
l",2,CMBX9,,3,1
c,3,CMBX9,,1,1
E,4,CMBX9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
1,3,CMR9,,1,1
e,2,CMR9,,1,1
c,2,CMR9,,1,1
i,1,CMR9,,1,1
-,2,CMR9,,1,1
2,2,CMR6,,1,1
O,4,CMR9,,1,1
S,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
e,2,CMMI6,,1,1
3,3,CMR9,,1,1
",",1,CMR9,,1,1
2,3,CMR9,,1,1
t,1,CMMI6,,1,1
n,3,CMMI6,,1,1
i,1,CMMI6,,1,1
t,2,CMR9,,1,1
c,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
⇥,4,CMSY9,,1,1
⇥,4,CMSY9,,1,1
N,4,CMR9,,1,1
N,4,CMR9,,1,1
"5
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
2,3,CMR9,,1,1
9,3,CMR9,,1,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
9,3,CMR9,,1,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
2,3,CMR9,,1,1
2,3,CMR9,,1,1
"0
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
0
3",3,CMR9,,5,1
x,3,CMR9,,1,1
1,3,CMR9,,1,1
"0
0
3",3,CMR9,,5,1
x,3,CMR9,,1,1
1,3,CMR9,,1,1
2,3,CMR9,,1,1
x,3,CMR9,,1,1
1,3,CMR9,,1,1
"5
1",3,CMR9,,3,1
x,3,CMR9,,1,1
"2
3",3,CMR9,,3,1
"5
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
5,3,CMR9,,1,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
9,3,CMR9,,1,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
0
3",3,CMR9,,5,1
x,3,CMR9,,1,1
1,3,CMR9,,1,1
9,3,CMR9,,1,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
2,3,CMR9,,1,1
"5
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"8
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"8
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
f,1,CMR9,,1,1
o,3,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
s,2,CMR9,,1,1
t,2,CMR9,,1,1
e,2,CMR9,,1,1
s,2,CMR9,,1,1
2,3,CMR9,,1,1
2,3,CMR9,,1,1
2,3,CMR9,,1,1
"2
1",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
3",3,CMR9,,3,1
x,3,CMR9,,1,1
4,3,CMR9,,1,1
"0
3",3,CMR9,,3,1
x,3,CMR9,,1,1
1,3,CMR9,,1,1
"0
3",3,CMR9,,3,1
x,3,CMR9,,1,1
"4
4",3,CMR9,,3,1
"0
2",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
2",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
2",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
"0
2",3,CMR9,,3,1
x,3,CMR9,,1,1
3,3,CMR9,,1,1
⇠,4,CMSY9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"6
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"6
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"6
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"6
3",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
"5
2
3
–
5
1
3",3,CMR9,,13,1
"5
2
3
–
5
1
3",3,CMR9,,13,1
"6
2
3
–
5
1
3",3,CMR9,,13,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
3
3",3,CMR9,,5,1
"6
3
3",3,CMR9,,5,1
"8
3
3",3,CMR9,,5,1
"8
4
3",3,CMR9,,5,1
-,2,CMR9,,1,1
"2
4",3,CMR9,,3,1
3,3,CMR9,,1,1
"1
6
1",3,CMR9,,5,1
"1
6
1",3,CMR9,,5,1
"1
6
1",3,CMR9,,5,1
"2
6
1",3,CMR9,,5,1
"7
6
1",3,CMR9,,5,1
-,2,CMR9,,1,1
"5
6
1",3,CMR9,,5,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"8
6",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"3
8",3,CMR9,,3,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
-,2,CMR9,,1,1
"9
2
3
–
6
2
3",3,CMR9,,13,1
"1
3
3
–
6
2
3",3,CMR9,,13,1
"2
3
3
–
7
2
3",3,CMR9,,13,1
"9
2
3",3,CMR9,,5,1
"5
5
3",3,CMR9,,5,1
"0
4
3",3,CMR9,,5,1
"0
5
3
–
0",3,CMR9,,9,1
4,3,CMR9,,1,1
3,3,CMR9,,1,1
"4
8",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
-,2,CMR9,,1,1
"4
8",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
-,2,CMR9,,1,1
"4
8",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
-,2,CMR9,,1,1
"4
8",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
-,2,CMR9,,1,1
"4
8",3,CMR9,,3,1
.,1,CMR9,,1,1
2,3,CMR9,,1,1
-,2,CMR9,,1,1
"4
1
3",3,CMR9,,5,1
"4
1
3",3,CMR9,,5,1
"5
1
3",3,CMR9,,5,1
"7
1
3",3,CMR9,,5,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"6
1
3",3,CMR9,,5,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"5
5
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
6
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
6
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
6
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
6
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"0
6
1",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"7
0
4",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"9
7
9",3,CMR9,,5,1
.,1,CMR9,,1,1
0,3,CMR9,,1,1
"6
5
0",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"6
5
0",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"6
5
0",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"6
5
0",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"6
5
0",3,CMR9,,5,1
.,1,CMR9,,1,1
1,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"1
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"1
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"1
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"1
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"1
6
9",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
1
4",3,CMR9,,5,1
.,1,CMR9,,1,1
5,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"7
6
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
"9
4
3",3,CMR9,,5,1
.,1,CMR9,,1,1
4,3,CMR9,,1,1
