text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"environment (deﬁned typically in terms of halo-centric dark
matter density using diﬀerent smoothing schemes, see Genel
et al. 2010; Fakhouri & Ma 2009, 2010; Maulbetsch et al.
2007; Borzyszkowski et al. 2017; Lee et al. 2017, see also More
et al. 2015). The overall understanding that has emerged
from these studies, regardless of the exact choice of deﬁnition
of halo-centric density, is that denser environments tend to
promote mergers while underdense environments are more
conducive to diﬀuse accretion. There are also stark diﬀerences
between accretion in CDM and WDM, particularly at low
mass, as expected from the discussion above, with low-mass
WDM haloes accreting rapidly and primarily through diﬀuse
accretion.",8,CMR9,,721,63
A related line of study is that of,8,CMR9,,34,34
halo assembly bias,8,CMTI9,,18,18
"or secondary bias, i.e., the correlation (at ﬁxed halo mass)
between secondary halo properties other than mass and halo-
centric density (or bias) measured at cosmological scales
(Sheth & Tormen 2004; Gao et al. 2005). Although assembly
bias has been studied over a wide range of halo mass and
redshift using many choices of secondary variables such as
age (Sheth & Tormen 2004; Gao et al. 2005; Jing et al. 2007),
concentration (Wechsler et al. 2006; Angulo et al. 2008),
shape (Faltenbacher & White 2010; van Daalen et al. 2012),",8,CMR9,,531,61
"angular momentum or spin (Gao & White 2007) and veloc-
ity dispersion structure (Faltenbacher & White 2010), the
correlation between halo bias and mass accretion rate has
thus far been limited to massive objects at",8,CMR9,,214,57
z,8,CMMI9,,1,1
"= 0 (Lazeyras
et al. 2017). Moreover, recent work on assembly bias at",8,CMR9,,69,55
z,8,CMMI9,,1,1
"= 0
has revealed the importance of the",8,CMR9,,38,34
local tidal environment,8,CMTI9,,23,23
"of
haloes (Hahn et al. 2009; Borzyszkowski et al. 2017; Paran-
jape et al. 2018) in explaining the assembly bias of many
secondary variables, including concentration, spin, shape and
velocity dispersion structure over a wide range of halo mass
(Ramakrishnan et al. 2019, see also Han et al. 2019). It is
therefore very interesting to ask whether the halo tidal envi-
ronment plays a similar role in explaining any assembly bias
trends with mass accretion.",8,CMR9,,455,62
"In this work, we perform a detailed study of the nature
of the environment dependence of mass accretion by haloes,
segregated into contributions due to mergers and diﬀuse
mass, as a function of redshift and for a range of halo masses.
We will do so using",8,CMR9,,254,63
N,8,CMMI9,,1,1
"-body simulations of both CDM and
WDM cosmologies; as mentioned above, the latter will allow
us to better resolve the multi-scale environment dependence
of mass accretion due to its sensitivity to the shape of the
initial matter power spectrum. We will connect these results",8,CMR9,,274,60
"to the assembly bias literature by performing, for the ﬁrst
time, a comprehensive study of assembly bias due to mass
accretion across cosmic time, along with its connection to
the evolving local halo environment, for both CDM and
WDM. Our results reproduce previously observed trends
while extending these to new local environmental variables
such as the tidal anisotropy, and are expected to place useful
constraints on semi-analytical models of halo formation and
growth (e.g., Somerville & Kolatt 1999; Parkinson et al. 2008;
Jiang & van den Bosch 2014), which in turn form the bedrock
of several semi-analytical models of galaxy formation and
evolution (e.g., Benson & Bower 2010; Benson 2012; Barausse",8,CMR9,,706,62
"2012; Dayal et al. 2014; Birrer et al. 2014; Somerville et al.
2015; Yung et al. 2019).",8,CMR9,,87,62
"The paper is organised as follows. We describe our simu-
lations and analysis techniques in section 2. We present our
results along with a discussion in section 3, with section 3.1",8,CMR9,,180,62
"focusing on environment-independent evolution, sections 3.2",8,CMR9,,59,59
"and 3.3 focusing on trends with local environment and sec-
tion 3.4 devoted to assembly bias. We discuss some of these
trends in the framework of the excursion set approach in
section 4 and conclude with a summary of our main results
in section 5. Throughout, the base-10 logarithm is denoted
by ‘log’ and the natural logarithm by ‘ln’.",8,CMR9,,336,59
2 SIMULATIONS AND TECHNIQUES,8,CMBX9,,28,28
"Here we describe our simulations and analysis tools for iden-
tifying haloes and measuring their accretion rates and local
as well as large-scale environments.",8,CMR9,,159,61
2.1 Simulations,8,CMBX9,,15,15
We have used,8,CMR9,,12,12
N,8,CMMI9,,1,1
"-body simulations of CDM and WDM per-
formed using the tree-PM code",8,CMR9,,67,37
gadget-2,8,CMCSC10,,8,8
(Springel 2005),8,CMR9,,15,15
1,5,CMR6,,1,1
"in a cubic, periodic box of comoving length 150",8,CMR9,,47,47
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"Mpc sam-
pled with 1024",8,CMR9,,23,14
3,5,CMR6,,1,1
"particles, corresponding to a particle mass",8,CMR9,,43,43
m,8,CMMI9,,1,1
p,5,CMR6,,1,1
= 2,8,CMR9,,3,3
.,8,CMMI9,,1,1
4,8,CMR9,,1,1
×,8,CMSY9,,1,1
10,8,CMR9,,2,2
8,5,CMR6,,1,1
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,8,CMMI9,,1,1
,5,CMSY6,,0,0
", with a 2048",8,CMR9,,13,13
3,5,CMR6,,1,1
"PM grid and comov-
ing force resolution 4",8,CMR9,,41,22
.,8,CMMI9,,1,1
9,8,CMR9,,1,1
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
kpc corresponding to 1,8,CMR9,,22,22
/,8,CMMI9,,1,1
30 of the,8,CMR9,,9,9
Lagrangian inter-particle spacing.,8,CMR9,,34,34
The CDM transfer function,8,CMR9,,25,25
T,8,CMMI9,,1,1
cdm,5,CMR6,,3,3
(,8,CMR9,,1,1
k,8,CMMI9,,1,1
") for generating initial
conditions was computed using the code",8,CMR9,,63,38
camb,8,CMCSC10,,4,4
"(Lewis et al.
2000)",8,CMR9,,19,13
2,5,CMR6,,1,1
"with a spatially ﬂat ΛCDM cosmology having total
matter density parameter Ω",8,CMR9,,75,48
m,5,CMR6,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"276, baryonic matter den-
sity Ω",8,CMR9,,32,25
b,5,CMR6,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"045, Hubble constant",8,CMR9,,20,20
H,8,CMMI9,,1,1
0,5,CMR6,,1,1
= 100,8,CMR9,,5,5
h,8,CMMI9,,1,1
kms,8,CMR9,,3,3
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
Mpc,8,CMR9,,3,3
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
with,8,CMR9,,4,4
h,8,CMMI9,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"7, primordial scalar spectral index",8,CMR9,,35,35
n,8,CMMI9,,1,1
s,5,CMR6,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"961
and r.m.s. linear ﬂuctuations in spheres of radius 8",8,CMR9,,56,52
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"Mpc,",8,CMR9,,4,4
σ,8,CMMI9,,1,1
8,5,CMR6,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"811, consistent with the 7-year results of the",8,CMR9,,46,46
"Wilkin-
son Microwave Anisotropy Probe",8,CMTI9,,38,30
"(WMAP7, Komatsu et al.
2011).",8,CMR9,,29,22
"For the WDM model, we additionally suppress small-
scale power in the linear transfer function as appropriate for
the free-streaming of a thermally produced WDM particle
with mass",8,CMR9,,179,62
m,8,CMMI9,,1,1
dm,5,CMR6,,2,2
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"4 keV according to the ﬁtting function
of Bode et al. (2001) (with parameters taken from Viel et al.
2005)",8,CMR9,,106,61
T,8,CMMI9,,1,1
wdm,5,CMR6,,3,3
(,8,CMR9,,1,1
k,8,CMMI9,,1,1
) =,8,CMR9,,3,3
T,8,CMMI9,,1,1
cdm,5,CMR6,,3,3
(,8,CMR9,,1,1
k,8,CMMI9,,1,1
),8,CMR9,,1,1
,8,CMEX9,,0,0
1 + (,8,CMR9,,5,5
αk,8,CMMI9,,2,2
),8,CMR9,,1,1
2,5,CMR6,,1,1
µ,5,CMMI6,,1,1
,8,CMEX9,,0,0
−,5,CMSY6,,1,1
5,5,CMR6,,1,1
/µ,5,CMMI6,,2,2
",",8,CMMI9,,1,1
(1),8,CMR9,,3,3
with,8,CMR9,,4,4
µ,8,CMMI9,,1,1
= 1,8,CMR9,,3,3
.,8,CMMI9,,1,1
12 and,8,CMR9,,6,6
,8,CMEX9,,0,0
Ω,8,CMR9,,1,1
m,5,CMR6,,1,1
0,8,CMR9,,1,1
.,8,CMMI9,,1,1
25,8,CMR9,,2,2
α,8,CMMI9,,1,1
≡,8,CMSY9,,1,1
0,8,CMR9,,1,1
.,8,CMMI9,,1,1
049,8,CMR9,,3,3
,8,CMEX9,,0,0
0,5,CMR6,,1,1
.,5,CMMI6,,1,1
11,5,CMR6,,2,2
,8,CMEX9,,0,0
h,8,CMMI9,,1,1
0,8,CMR9,,1,1
.,8,CMMI9,,1,1
7,8,CMR9,,1,1
,8,CMEX9,,0,0
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
22,5,CMR6,,2,2
,8,CMEX9,,0,0
m,8,CMMI9,,1,1
dm,5,CMR6,,2,2
1 keV,8,CMR9,,5,5
,8,CMEX9,,0,0
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
11,5,CMR6,,2,2
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
Mpc,8,CMR9,,3,3
.,8,CMMI9,,1,1
(2),8,CMR9,,3,3
"The resulting “half-mode” mass-scale (c.f., e.g., Schneider
et al. 2012) of",8,CMR9,,75,59
M,8,CMMI9,,1,1
hm,5,CMR6,,2,2
,8,CMSY9,,0,0
3,8,CMR9,,1,1
×,8,CMSY9,,1,1
10,8,CMR9,,2,2
11,5,CMR6,,2,2
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,8,CMMI9,,1,1
,5,CMSY6,,0,0
is resolved with,8,CMR9,,16,16
∼,8,CMSY9,,1,1
1200 particles (see below).,8,CMR9,,27,27
3,5,CMR6,,1,1
Although a WDM particle with,8,CMR9,,28,28
m,8,CMMI9,,1,1
dm,5,CMR6,,2,2
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"4 keV is completely ruled out by Lyman-alpha forest
observations as being the dominant component of dark matter
(Viel et al. 2013; Irˇsiˇc et al. 2017; Palanque-Delabrouille
et al. 2020), it allows us to resolve the entire initial power
spectrum up to the truncation scale with suﬃcient particles,
thus providing a useful test-bed for studying mass accretion",8,CMR9,,358,62
1,5,CMR6,,1,1
http://www.mpa-garching.mpg.de/gadget/,7,CMR8,,38,38
2,5,CMR6,,1,1
http://camb.info,7,CMR8,,16,16
3,5,CMR6,,1,1
"The collisionless WDM ﬂuid is assumed to be in the perfectly
cold limit, i.e., we ignore the small thermal velocity dispersion of a
real WDM ﬂuid. This is expected to be accurate at the epochs of
our interest, well after perturbations have been suppressed below
the largest free-streaming scale in linear theory (Angulo et al.
2013).",7,CMR8,,333,70
MNRAS,7,CMR8,,5,5
000,7,CMBX8,,3,3
", 1–16 (0000)",7,CMR8,,13,13
"and its environment dependence in the absence of small-scale
perturbations.",8,CMR9,,75,60
"Initial conditions for both CDM and WDM were gener-
ated at",8,CMR9,,59,51
z,8,CMMI9,,1,1
= 99 with the,8,CMR9,,13,13
same random seed,8,CMTI9,,16,16
using 2,8,CMR9,,7,7
nd,5,CMR6,,2,2
"order
Lagrangian perturbation theory (Scoccimarro 1998) with the
code",8,CMR9,,69,58
music,8,CMCSC10,,5,5
(Hahn & Abel 2011).,8,CMR9,,19,19
4,5,CMR6,,1,1
"Snapshots were stored
starting from",8,CMR9,,35,21
z,8,CMMI9,,1,1
= 12 to,8,CMR9,,7,7
z,8,CMMI9,,1,1
"= 0 at time intervals equally
spaced in the scale factor with ∆",8,CMR9,,63,33
a,8,CMMI9,,1,1
= 0,8,CMR9,,3,3
.,8,CMMI9,,1,1
"004615 (leading to
201 snapshots), which provides suﬃcient time resolution for
the accretion and merger analysis described below. The sim-
ulations and analysis were performed on the Perseus and
Pegasus clusters at IUCAA.",8,CMR9,,221,59
5,5,CMR6,,1,1
2.2 Halo identiﬁcation and masses,8,CMBX9,,33,33
Haloes were identiﬁed using the code,8,CMR9,,36,36
rockstar,8,CMCSC10,,8,8
"(Behroozi
et al. 2013a)",8,CMR9,,23,13
6,5,CMR6,,1,1
"which implements a Friends-of-Friends algo-
rithm in 6-dimensional phase space and provides information
on gravitationally bound haloes as well as their substructure.
Merger trees were constructed using the 201 snapshots in each
simulation (CDM and WDM) using the code",8,CMR9,,268,62
"consistent-
trees",8,CMCSC10,,17,11
(Behroozi et al. 2013b).,8,CMR9,,24,24
7,5,CMR6,,1,1
Since we wish to focus on,8,CMR9,,25,25
"the accretion rates of well-resolved haloes in this work, we
exclude all subhaloes and further consider only those ob-
jects for which the virial energy ratio",8,CMR9,,158,60
η,8,CMMI9,,1,1
= 2,8,CMR9,,3,3
T /,8,CMMI9,,3,3
|,8,CMSY9,,1,1
U,8,CMMI9,,1,1
|,8,CMSY9,,1,1
"satisﬁes
0",8,CMR9,,10,8
.,8,CMMI9,,1,1
5,8,CMR9,,1,1
< η <,8,CMMI9,,5,5
1,8,CMR9,,1,1
.,8,CMMI9,,1,1
"5, which mitigates the eﬀects of unrelaxed
objects and numerical artefacts (Bett et al. 2007).",8,CMR9,,94,51
"We further exclude splashback objects, which spatially
mimic genuine haloes at the redshift of interest but have
passed through a larger host in the past and hence are
physically closer to subhaloes. We do so using the value
of the ‘ﬁrst accretion scale’ reported by",8,CMR9,,266,57
consistent-trees,8,CMCSC10,,16,16
",
which records the earliest epoch at which the main progenitor
of a given descendant passed through the virial radius of a
larger object; we exclude all descendants whose ﬁrst accretion
scale is earlier than the epoch of interest.",8,CMR9,,231,62
8,5,CMR6,,1,1
"For completeness,
we report that splashback haloes at",8,CMR9,,53,35
z,8,CMMI9,,1,1
= 0 form,8,CMR9,,8,8
,8,MSAM10,,0,0
6% (4,8,CMR9,,5,5
.,8,CMMI9,,1,1
"5%)
by number of our low-mass halo populations in CDM (WDM)
and",8,CMR9,,63,55
,8,MSAM10,,0,0
0,8,CMR9,,1,1
.,8,CMMI9,,1,1
"7% of high-mass objects in either cosmology (see
below for the corresponding mass ranges), with the fractions
becoming vanishingly small at high redshifts.",8,CMR9,,155,60
"Throughout, we will quote halo and progenitor masses
using the mass deﬁnition",8,CMR9,,77,52
M,8,CMMI9,,1,1
vir,5,CMR6,,3,3
as reported by,8,CMR9,,14,14
rockstar,8,CMCSC10,,8,8
".
This corresponds to the bound mass contained in a halo-
centric sphere of virial radius",8,CMR9,,89,55
R,8,CMMI9,,1,1
vir,5,CMR6,,3,3
which encloses a density,8,CMR9,,24,24
equal to ∆,8,CMR9,,10,10
vir,5,CMR6,,3,3
"times the critical density of the Universe, where
∆",8,CMR9,,51,49
vir,5,CMR6,,3,3
"is the spherical collapse overdensity and is taken from
the ﬁtting function provided by Bryan & Norman (1998) (at",8,CMR9,,113,57
z,8,CMMI9,,1,1
"= 0, ∆",8,CMR9,,6,6
vir,5,CMR6,,3,3
,8,CMSY9,,0,0
"98 for our cosmology, while ∆",8,CMR9,,29,29
vir,5,CMR6,,3,3
→,8,CMSY9,,1,1
18,8,CMR9,,2,2
π,8,CMMI9,,1,1
2,5,CMR6,,1,1
,8,CMSY9,,0,0
"178
at high-",8,CMR9,,12,8
z,8,CMMI9,,1,1
"during matter domination). Additionally, we use
the",8,CMR9,,51,47
rockstar,8,CMCSC10,,8,8
values of,8,CMR9,,9,9
M,8,CMMI9,,1,1
200b,5,CMR6,,4,4
to infer the halo-centric radius,8,CMR9,,32,32
R,8,CMMI9,,1,1
200b,5,CMR6,,4,4
"which encloses a density equal to 200 times the mean
density of the Universe at each redshift; this will be useful
when characterising local halo environments below.",8,CMR9,,165,61
4,5,CMR6,,1,1
https://www-n.oca.eu/ohahn/MUSIC/,7,CMR8,,33,33
5,5,CMR6,,1,1
http://hpc.iucaa.in,7,CMR8,,19,19
6,5,CMR6,,1,1
https://bitbucket.org/gfcstanford/rockstar,7,CMR8,,42,42
7,5,CMR6,,1,1
https://bitbucket.org/pbehroozi/consistent-trees,7,CMR8,,48,48
8,5,CMR6,,1,1
"To avoid eﬀects of numerical precision in comparing scale factor
values, we deﬁne splashbacks as objects whose ﬁrst accretion epoch
is more than 100 Myr in the past of the epoch of interest. We
have checked that varying this threshold by factor 2 on either side
makes no diﬀerence to our results.",7,CMR8,,296,67
MNRAS,7,CMR8,,5,5
000,7,CMBX8,,3,3
", 1–16 (0000)",7,CMR8,,13,13
Mass accretion rates and environment,11,CMTI12,,36,36
3,11,CMR12,,1,1
Figure 1. Halo mass function:,7,CMBX8,,29,29
"Dashed (solid) lines show the
halo mass function in CDM (WDM) at",7,CMR8,,64,34
z,7,CMMI8,,1,1
= 0,7,CMR8,,3,3
.,7,CMMI8,,1,1
0 (thick curves) and,7,CMR8,,20,20
z,7,CMMI8,,1,1
= 1,7,CMR8,,3,3
.,7,CMMI8,,1,1
5 (thin curves) as a function of virial mass,7,CMR8,,44,44
M,7,CMMI8,,1,1
vir,5,CMR6,,3,3
". The horizon-
tal axis starts at",7,CMR8,,33,18
M,7,CMMI8,,1,1
vir,5,CMR6,,3,3
= 1,7,CMR8,,3,3
.,7,CMMI8,,1,1
4,7,CMR8,,1,1
×,7,CMSY8,,1,1
10,7,CMR8,,2,2
10,5,CMR6,,2,2
h,7,CMMI8,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,7,CMMI8,,1,1
,5,CMSY6,,0,0
", corresponding to a 60
particle cut which we use for identifying progenitors. The ﬁrst ver-
tical dotted line from the left indicates",7,CMR8,,134,68
M,7,CMMI8,,1,1
vir,5,CMR6,,3,3
= 1,7,CMR8,,3,3
.,7,CMMI8,,1,1
2,7,CMR8,,1,1
×,7,CMSY8,,1,1
10,7,CMR8,,2,2
11,5,CMR6,,2,2
h,7,CMMI8,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,7,CMMI8,,1,1
,5,CMSY6,,0,0
"or 500 particles, which we use as the threshold for identifying
descendants at any redshift (see text for other criteria applied in
selecting a clean halo sample). The low-mass and high-mass bins
we use are indicated in blue and red colours, respectively, demar-
cated by the remaining vertical lines and with the corresponding
ranges mentioned in the labels.",7,CMR8,,359,67
Highlights:,7,CMTI8,,11,11
"In the WDM mass
function, we clearly see the suppression of halo counts below the
half-mode mass",7,CMR8,,96,65
M,7,CMMI8,,1,1
hm,5,CMR6,,2,2
,7,CMSY8,,0,0
3,7,CMR8,,1,1
×,7,CMSY8,,1,1
10,7,CMR8,,2,2
11,5,CMR6,,2,2
h,7,CMMI8,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,7,CMMI8,,1,1
,5,CMSY6,,0,0
", and (at low redshift) the
spurious upturn at very low masses due to numerical artefacts.",7,CMR8,,90,62
"Figure 1 shows the mass functions for haloes in CDM
(dashed) and WDM (solid) at",8,CMR9,,79,51
z,8,CMMI9,,1,1
= 0 and,8,CMR9,,7,7
z,8,CMMI9,,1,1
= 1,8,CMR9,,3,3
.,8,CMMI9,,1,1
"5. The vertical
lines demarcate the mass bins we will use below; the lowest
mass threshold corresponds to 500 particles and the mass
functions in the low-mass (high-mass) bin we employ are
coloured blue (red). The CDM mass function shows the well-
studied power law rise towards low masses and exponential",8,CMR9,,305,59
"decline at high masses (Press & Schechter 1974; Bond et al.
1991; Sheth & Tormen 1999; Tinker et al. 2008).",8,CMR9,,107,59
"The WDM mass function is identical to the CDM one
at high masses for each redshift, but turns over around the
half-mode mass (see above), leading to a suppression of halo
abundances at low masses as expected from the lack of small-
scale perturbations (Hahn & Paranjape 2014; see also Benson
et al. 2013; Schneider et al. 2013). At masses smaller than",8,CMR9,,351,60
∼,8,CMSY9,,1,1
10,8,CMR9,,2,2
10,5,CMR6,,2,2
.,5,CMMI6,,1,1
4,5,CMR6,,1,1
h,8,CMMI9,,1,1
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
M,8,CMMI9,,1,1
,5,CMSY6,,0,0
", however, we see an",8,CMR9,,20,20
up-turn,8,CMTI9,,7,7
in the,8,CMR9,,6,6
z,8,CMMI9,,1,1
"= 0
WDM mass function, which is a well-known consequence
of numerical artefacts in the",8,CMR9,,86,52
N,8,CMMI9,,1,1
"-body technique applied to
initial conditions with suppressed small-scale power (Wang",8,CMR9,,85,58
"& White 2007; Angulo et al. 2013; Lovell et al. 2014; Agarwal
& Corasaniti 2015). Note that the virial cut of 0",8,CMR9,,111,61
.,8,CMMI9,,1,1
5,8,CMR9,,1,1
< η <,8,CMMI9,,5,5
1,8,CMR9,,1,1
.,8,CMMI9,,1,1
"5
mentioned earlier already removes many spurious objects at
masses close to the half-mode mass (Agarwal & Corasaniti
2015); removing the lower-mass spurious objects would re-",8,CMR9,,175,58
quire a more sophisticated study of the,8,CMR9,,39,39
initial,8,CMTI9,,7,7
proto-patches,8,CMR9,,13,13
4,11,CMR12,,1,1
Dhoke & Paranjape,11,CMTI12,,17,17
"from which these objects evolve (Lovell et al. 2014), which
we have not performed here.",8,CMR9,,87,59
Our choice of the lowest mass bin for,8,CMR9,,37,37
descendant,8,CMTI9,,10,10
"haloes
is suﬃciently far above the mass scale where spurious objects
start becoming numerically relevant. We have checked this by
applying the correction suggested by Schneider et al. (2013)
by ﬁtting a power law to the mass function below the up-turn
scale (not displayed) and subtracting it from the measured
mass function; the result agrees with the measured mass
function in the mass bins of interest at better than",8,CMR9,,419,61
∼,8,CMSY9,,1,1
"2% at
all redshifts. Spurious objects therefore do not contribute to
our chosen populations of descendant haloes at any redshift.
However, when identifying",8,CMR9,,155,62
progenitor,8,CMTI9,,10,10
