text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"by means of linear vertical wave propagation rather than from nonlinear interaction of modes.” This indicates that the
photospheric power present above the cutoﬀ frequency does propagate into the chromosphere via linear vertical waves.
While HMI data is often used for placing high-resolution observations in the context of a greater ﬁeld-of-view,",9,CMR10,,347,118
surprisingly few researchers have used HMI data for MHD wave studies. Time-distance analysis of HMI data by Cho,9,CMR10,,111,111
& Chae (2020) determined the source depth of perturbations responsible for the slow mode waves seen in umbra to be,9,CMR10,,114,114
∼,9,CMSY10,,1,1
"1000-2000 km below the photosphere. The detection of a fast-moving wave propagating from sunspot umbra through
penumbra to about 15 Mm beyond the sunspot boundary by Zhao et al. (2015) was thought to be a magnetoacoustic",9,CMR10,,220,110
4,9,CMR10,,1,1
Figure 2.,8,CMBX9,,9,9
"Pixels within the AR 11158 region located along the polarity inversion line, or the neutral line, are shown (right",8,CMR9,,114,114
"panel) as determined using the line-of-sight magnetogram (at left) to identify which pixels are found with close proximity to
both a positive and negative magnetogram value. The neutral line from",8,CMR9,,195,125
x,8,CMMI9,,1,1
= 200,8,CMR9,,5,5
−,8,CMSY9,,1,1
300 and,8,CMR9,,7,7
y,8,CMMI9,,1,1
= 280,8,CMR9,,5,5
−,8,CMSY9,,1,1
"320 was stable for days,
including the time period of our analysis, and did not experience an eruption.",8,CMR9,,103,78
"wave, excited at",9,CMR10,,16,16
∼,9,CMSY10,,1,1
"5 Mm beneath the sunspot’s surface. An analysis of waves in and above a sunspot with characteristics
of p-modes using HMI and AIA Zhao et al. (2016) showed they were able to trace the waves upwards, and that the
waves were able to channel through the chromosphere, transition region, and corona. The most extensive work on
MHD waves using HMI data, in coordination with AIA data, has been carried out by Rajaguru et al. (2019, 2013),
with the important ﬁndings that small scale magnetic elements channel signiﬁcantly more acoustic wave energy into
the chromosphere than originally expected. These waves have frequencies between 2-5 mHz and the ﬁndings support
Centeno et al. (2009); Khomenko et al. (2008); Felipe & Sangeetha (2020) in the argument that radiative losses, not
magnetic inclinations, are responsible for lowering the cutoﬀ frequencies for the thin magnetic structures and enable
a large amount of wave ﬂux to move upwards.",9,CMR10,,937,117
"A search for Alfv´enic waves using HMI data was suggested by Welsch (personal communication, 2017) to measure
the Doppler velocities of the plasma in the vicinity of ﬁeld lines that are perpendicular to the observer’s line of sight,
i.e. polarity inversion lines or neutral lines. Detecting oscillations transverse to magnetic ﬁeld lines indicates the waves
have properties of Alfv´enic waves. HMI is designed with a high sensitivity to Doppler velocities whereas the line of
sight magnetic ﬁeld measurements of HMI are most likely too noisy to detect the photospheric amplitude of magnetic
ﬁeld changes associated with single mode MHD waves. We should note that the nominal vector magnetic ﬁeld data
from HMI has a cadence of 720 seconds that precludes detection of the waves in the photosphere that have periods of",9,CMR10,,816,124
"ﬁve minutes or less, but the 135-second vector magnetic ﬁeld data from HMI has a Nyquist frequency of 3.7 mHz so
it can be used for wave research, but we discuss such data options further in Section 2.",9,CMR10,,201,112
"Recently, Alfv´en waves heating chromospheric plasma in a sunspot umbra through the formation of shock fronts
was reported (Grant et al. 2018). In this work, the highly inclined (70-80 degrees) magnetic ﬁeld geometry in the
outer boundary of the umbra, alongside the tangential velocity signatures, distinguished the waves as distinct from
umbral ﬂashes. Observed local temperature enhancements of 5% in the chromosphere were reported and thought to be
evidence of dissipation of mode-converted Alfv´en waves driven by upwardly propagating magneto-acoustic oscillations.
Alfv´en shocks are predicted to form in regions with high negative Alfv´en speed gradients (Hollweg et al. 1982). In this
case of the nearly horizontal outer umbral ﬁelds, the volume expansion of the magnetic ﬁelds and the fact that the
density does not drop oﬀ steeply means a negative gradient in the Alfv´en speed can exist. The study by Grant et al.",9,CMR10,,924,121
"(2018) motivated us to search for oscillatory signatures in highly inclined magnetic ﬁeld geometries, even though our",9,CMR10,,117,117
"choice of feature being a polarity inversion line is a very diﬀerent environment that that of the outer umbral ﬁeld, we
have an opportunity to characterize the transverse velocity oscillations.",9,CMR10,,193,119
5,9,CMR10,,1,1
Figure 3.,8,CMBX9,,9,9
"Sample oscillations in the 2-4 mHz range for AR11158 for pixel location (230,288) in the polarity inversion line shows
the velocity and intensity (top) and velocity and magnetic ﬂux (bottom). As for all signal analysis in this paper, a 30-minute
running average value was subtracted and the absolute value of the magnetic ﬁeld was taken. The phase value of",8,CMR9,,356,126
φ,8,CMMI9,,1,1
"(v,",8,CMR9,,3,3
δ,8,CMMI9,,1,1
|,8,CMSY9,,1,1
M,8,CMR9,,1,1
|,8,CMSY9,,1,1
)=-96,8,CMR9,,5,5
◦,5,CMSY6,,1,1
2,5,CMR6,,1,1
whereas the,8,CMR9,,11,11
φ,8,CMMI9,,1,1
"(v,",8,CMR9,,3,3
δ,8,CMMI9,,1,1
I)=118,8,CMR9,,6,6
◦,5,CMSY6,,1,1
"value indicates that the velocity
indicates the velocity signal lags the magnetic signal by nearly",8,CMR9,,98,64
π,5,CMMI6,,1,1
signal leads the intensity signal by a bit more than,8,CMR9,,52,52
π,5,CMMI6,,1,1
2,5,CMR6,,1,1
.,8,CMR9,,1,1
"The purpose of this paper is two-fold. First, we explore the oscillations observed with HMI. Since HMI observes the
full solar disk for all of the magnetic activity present in Solar Cycle 24, and perhaps that of Solar Cycle 25, then any
successful measurement of wave power as well as diﬀerentiation of photospheric wave modes from the use of HMI data
will support other research conducted with higher spatial and temporal resolution instruments hosted by DKIST, SST,
and other instruments around the world. Speciﬁcally, within this paper, we analyze the signals and oscillations within
the active region NOAA 11158 on 16 Feb 2011 when the region was at South latitude 21",9,CMR10,,671,120
◦,6,CMSY7,,1,1
and West 35,9,CMR10,,11,11
◦,6,CMSY7,,1,1
"longitude, a
center-to-limb angle of 40.8",9,CMR10,,41,28
◦,6,CMSY7,,1,1
. We use both the 45-second line-of-sight data and the 135-second vector data (Sun et al.,9,CMR10,,89,89
"2017), a higher-cadence vector data set whose ﬁrst release contains about 30 events and 290 hours of ﬂaring regions.",9,CMR10,,116,116
"Second, we observe Doppler velocity oscillations in AR11158 in the region of the polarity inversion line, where the
magnetic ﬁelds are measured to be transverse to the observer, to detect Alfv´enic motions. We are not aware of other
MHD wave studies conducted along a polarity inversion line.",9,CMR10,,292,116
6,9,CMR10,,1,1
Figure 4.,8,CMBX9,,9,9
"Spatial distribution of power for AR 11158 as determined using classic Fourier analysis for an 8 hour time series.
Columns from left to right are B",8,CMR9,,147,114
los,5,CMMI6,,3,3
", Doppler velocity, continuum intensity and line width. Rows from top to bottom are the
frequency ranges of 5.5",8,CMR9,,111,87
−,8,CMSY9,,1,1
"6.0, 3.0",8,CMR9,,8,8
−,8,CMSY9,,1,1
3.5 and 0.5,8,CMR9,,11,11
−,8,CMSY9,,1,1
"1.0 mHz with the lowest row being a context image of the data. The frequencies
represent the 3 minute (top row), 5 minute and 20 minute band which shows the dynamic evolution of the region. Black
represents larger values excepting in the",8,CMR9,,237,116
I,8,CMMI9,,1,1
c,5,CMMI6,,1,1
"context image where black represents lower intensity. The context images from left
to right correspond to parameter ranges of",8,CMR9,,125,82
−,8,CMSY9,,1,1
2.0,8,CMR9,,3,3
≤,8,CMSY9,,1,1
B,8,CMR9,,1,1
los,5,CMMI6,,3,3
≥,8,CMSY9,,1,1
"2.3 kG,",8,CMR9,,7,7
−,8,CMSY9,,1,1
2.3,8,CMR9,,3,3
≤,8,CMSY9,,1,1
v,8,CMMI9,,1,1
≥,8,CMSY9,,1,1
2.3 km s,8,CMR9,,8,8
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
", 8000",8,CMR9,,6,6
≤,8,CMSY9,,1,1
I,8,CMMI9,,1,1
c,5,CMMI6,,1,1
≥,8,CMSY9,,1,1
60000 counts and 85,8,CMR9,,19,19
≤,8,CMSY9,,1,1
Lw,8,CMR9,,2,2
≥,8,CMSY9,,1,1
"201 m˚A. To aid in visual clarity, the Fourier power maps for each variable (left to right) are saturated at the following
levels: B",8,CMR9,,132,122
los,5,CMMI6,,3,3
≤,8,CMSY9,,1,1
"2500, 400, and 285 G",8,CMR9,,20,20
2,5,CMR6,,1,1
Hz,8,CMR9,,2,2
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"for the lowest to highest frequencies, v",8,CMR9,,40,40
≤,8,CMSY9,,1,1
1,8,CMR9,,1,1
×,8,CMSY9,,1,1
10,8,CMR9,,2,2
5,5,CMR6,,1,1
m,8,CMR9,,1,1
2,5,CMR6,,1,1
s,8,CMR9,,1,1
−,5,CMSY6,,1,1
2,5,CMR6,,1,1
Hz,8,CMR9,,2,2
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"for all frequencies,",8,CMR9,,20,20
I,8,CMMI9,,1,1
c,5,CMMI6,,1,1
≤,8,CMSY9,,1,1
5,8,CMR9,,1,1
×,8,CMSY9,,1,1
10,8,CMR9,,2,2
5,5,CMR6,,1,1
counts,8,CMR9,,6,6
2,5,CMR6,,1,1
Hz,8,CMR9,,2,2
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"for all frequencies, and Lw",8,CMR9,,27,27
≤,8,CMSY9,,1,1
"132, 19, and 11 m˚A",8,CMR9,,19,19
2,5,CMR6,,1,1
Hz,8,CMR9,,2,2
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
for lowest to highest frequencies shown.,8,CMR9,,40,40
2.,8,CMR9,,2,2
DATA & METHODS,9,CMR10,,14,14
2.1.,9,CMR10,,4,4
Data,9,CMTI10,,4,4
"We utilize data from the Helioseismic Magnetic Imager (HMI) aboard the Solar Dynamics Observatory (SDO).
HMI uses the 6173 ˚A line tuned to six wavelengths to produce 4096",9,CMR10,,171,104
×,9,CMSY10,,1,1
"4096 full disk images of Doppler velocity,
line-of-sight magnetic ﬁeld, line width and continuum intensity every 45 seconds with a pixel size of 0.5",9,CMR10,,148,105
,6,CMSY7,,0,0
"(Schou et al.
2012; Couvidat et al. 2016). This data can be found in JSOC with the names hmi.V 45s, hmi.M 45s, hmi.Lw 45s,",9,CMR10,,122,108
and hmi.Ic 45s. The continuum intensity is a proxy determined from ﬁltergram sampling away from line center. The,9,CMR10,,112,112
line-widths vary due to thermal width changes and unresolved velocities within the same pixel.,9,CMR10,,94,94
We analyzed a 512,9,CMR10,,17,17
×,9,CMSY10,,1,1
"512 pixel region containing the AR11158 sunspot region on 2011 February 16 for eight hours from
09:00 - 17:00 UT. The line-of-sight data set with a cadence of one image every 45 seconds consists of 640 images of the",9,CMR10,,215,119
7,9,CMR10,,1,1
line-of-sight magnetogram (B,9,CMR10,,28,28
los,6,CMMI7,,3,3
"or M), continuum intensity (I",9,CMR10,,29,29
c,6,CMMI7,,1,1
"), line width (Lw), and Doppler velocity (",9,CMR10,,42,42
V,9,CMMI10,,1,1
") images;
the snapshots are shown in lower panels of Figure 1. The region is tracked by adjusting heliographic coordinates
of map centers as a function of time using the mtrack routine which is available to the public through JSOC. The
average center-to-limb angle of the region center is 40.8",9,CMR10,,293,112
◦,6,CMSY7,,1,1
"at the beginning of the time interval. The data are stored
as three-dimensional data cubes. The symbol, M, is used throughout this paper, the same as B",9,CMR10,,151,92
los,6,CMMI7,,3,3
"and indicates the
magnetogram ﬂux. M was used to diﬀerentiate easily between the vector data quantity of ﬁeld strength, B, from the
inversion. While the line-width values do contain systematic errors (Cohen et al. 2015; Couvidat et al. 2012), changes
in the thermal width and unresolved velocities within the same pixel increase the line width, and as such, it is valuable
if we expect waves such as torsional Alfv´en waves, and not compressional waves, to be present.",9,CMR10,,468,121
"The Stokes I,Q,U,V are also recored by HMI at the six wavelength positions and by employing a Milne-Eddington
inversion code, vector magnetic ﬁeld maps are produced every 12 minutes (Centeno et al. 2014; Hoeksema et al. 2014).
These data can be found with the data name hmi.B 720s with segments that include the ﬁeld strength, inclination,
azimuth, disambiguation, Doppler width and velocity. In addition to the 45 second line of sight data and the 720
second vector ﬁeld data, there exists a recently produced vector data product with a shorter duration sampling, 135
seconds, for some time periods, with the data name hmi.B 135s with all the segments produced by the inversion code
(Sun et al. 2017). The 135-second vector data is tracked for 8 hours consists of 213 images of ﬁeld strength (B),
inclination (",9,CMR10,,811,116
γ,9,CMMI10,,1,1
"), azimuth, Doppler width and velocity.",9,CMR10,,39,39
2.2.,9,CMR10,,4,4
Neutral Line Determination,9,CMTI10,,26,26
"We used a technique that measures the horizontal gradients of photospheric magnetic ﬂux (Welsch & Li 2008;
Schrijver 2007) in order to identify the polarity inversion line location. First, maps were created with values for
regions where the magnitude of the magnetic ﬁeld was over a certain threshold (20 G). The maps were dilated to
allow for overlap of the positive and negative bitmaps, and this overlap was taken to be the polarity inversion line.
The locations were stored in an array, the ”PIL bitmap” in which the locations of the neutral line has a value of 1
and elsewhere there was a value of 0. We used the bitmaps, which were determined for every time step, to multiply
the Doppler velocity images and other observables in order to create a neutral line data cube of each observable. An
example of the neutral line location is shown in Figure 2. It is only the long portion between x of 200-300 and y of
280-310 that we consider the stable neutral line for this region. Many of the pixels identiﬁed as PIL outside of the
long portion are pixels located between plage that are evolving rapidly and as such, are not suitable to study as part
of a time-series spanning several hours.",9,CMR10,,1192,118
2.3.,9,CMR10,,4,4
"Identiﬁcation of Umbra, PIL, Plage and Quiet-Sun Subsets",9,CMTI10,,56,56
"In order to characterize the oscillations in diﬀerent features within the AR 11158 region, 160 pixels were selected
for each of the features of umbra, PIL, plage and quiet-Sun. Data was selected by isolating pixels in the region that
matched the following criteria: PIL pixels needed to have ﬁeld strengths between 600",9,CMR10,,318,117
−,9,CMSY10,,1,1
"1800 G, inclination between
75",9,CMR10,,30,27
−,9,CMSY10,,1,1
105,9,CMR10,,3,3
◦,6,CMSY7,,1,1
", and be located on the PIL in Figure 2; umbral pixels needed to have ﬁeld over 2000 G and inclination less
than 35",9,CMR10,,115,107
◦,6,CMSY7,,1,1
; plage pixels needed to have ﬁeld stregnths between 500,9,CMR10,,56,56
−,9,CMSY10,,1,1
"1000 G outside of the sunspot regions, and quiet-Sun",9,CMR10,,52,52
pixels needed to have ﬁeld under 150 G and inclination between 75,9,CMR10,,65,65
−,9,CMSY10,,1,1
105,9,CMR10,,3,3
◦,6,CMSY7,,1,1
". For a reminder of the physical conditions of
these features, typical plasma",9,CMR10,,77,46
β,9,CMMI10,,1,1
"values (the ratio of gas to magnetic pressure) for umbra, PIL, plage and quiet-Sun in
the mid-photosphere are",9,CMR10,,109,85
∼,9,CMSY10,,1,1
"0.7, 1",9,CMR10,,6,6
−,9,CMSY10,,1,1
"5 (similar to penumbra), 10",9,CMR10,,27,27
2,6,CMR7,,1,1
", and 10",9,CMR10,,8,8
4,6,CMR7,,1,1
", respectively (Gary 2001; Mathew et al. 2004;
Borrero & Ichimoto 2011; Cho et al. 2017). Average values and oscillation amplitudes of the features are shown in
Table 1. The values for the 5-minute period are determined after average values have been removed and the data are
ﬁltered to remove all but the 2-4 mHz frequency interval. The values for the 3-minute period use a 5-6 mHz frequency
range for ﬁltering.",9,CMR10,,412,116
2.4.,9,CMR10,,4,4
"Fourier Analysis, Cross Spectra and Phase Determination",9,CMTI10,,55,55
"For the Fourier analysis, temporal variations from individual pixels are analyzed without averaging. The signals",9,CMR10,,112,112
"are de-trended using a Gaussian ﬁlter (30 minute width) before the average values are subtracted, see Figure 3 for",9,CMR10,,114,114
"sample oscillations. The power spectra of the signals are computed. Three-dimensional data cubes are created where
the temporal axis has been transformed into frequency. The spatial distribution of power from the Fourier transform
for the 512",9,CMR10,,242,115
×,9,CMSY10,,1,1
"512 region, averaged over select frequency ranges, is shown in Figure 4, with context images of the
line-of-sight data shown on the bottom row.",9,CMR10,,143,99
8,9,CMR10,,1,1
Figure 5.,8,CMBX9,,9,9
The cross amplitude and phase values are shown for the Doppler velocity and B,8,CMR9,,77,77
los,5,CMMI6,,3,3
"signals in the left two columns.
The cross amplitude and phase relationship are shown for the Doppler velocity and continuum intensity in the right two columns.
Rows from top to bottom are the frequency ranges of 5.5-6.0, 3.0-3.5 and 0.5-1.0 mHz.",8,CMR9,,246,127
"The time series is analyzed to determine the cross amplitude and phase angles for the various quantities, including
the Doppler velocity and magnetic ﬂuctuations, the Doppler velocity and continuum intensity, etc. To compute the
cross spectra, signals are interpolated onto a 10 second grid and shifted past each other in 10-second lag increments
up to a",9,CMR10,,354,117
±,9,CMSY10,,1,1
"15.16 minute time interval. The resulting cross covariance function is recorded. Restricting the lag interval
to ensures wave train coherence time is equivalent to applying a Bartlett window. The Fourier transform of the cross
covariance function, the cross spectra, is computed at each position. Phases are determined from the arc-tangent
of the imaginary over the real components of the cross spectra in the ﬁltered frequency range. Taking the absolute
value of the magnetic ﬂux before cross-correlating signals ensure similar treatment for ﬁeld variations, regardless of",9,CMR10,,573,118
