text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Ural Federal University
620002, 19 Mira street,
Ekaterinburg, Russia",7,CMTI8,,68,23
"(Received July 20, 2020; Revised ; Accepted )",8,CMR9,,45,45
ABSTRACT,9,CMR10,,8,8
"If not properly accounted for, unresolved binary stars can induce a bias in the photometric deter-
mination of star cluster masses inferred from star counts and the luminosity function. A correction
factor close to 1.15 (for a binary fraction of 0.35) was found in (Borodina et al 2019), which needs
to be applied to blind photometric mass estimates. This value for the correction factor was found to
be smaller than literature values. In an attempt to lift this discrepancy, in this work the focus is on
higher order multiple stars with the goal of investigating the eﬀect of triple and quadruple systems
adopting the same methodology and data-set as in the quoted work. Then the result is found that
when triple and quadruple together with binary systems are properly accounted for, the actual cluster
mass (computed as all stars were single) should be incremented by a factor of 1.18
1.27, depending
on the cluster and when the binary fraction",9,CMR10,,946,103
α,9,CMMI10,,1,1
"is 0.35. Fitting formulae are provided to derive the
increment factor for diﬀerent binary star percentages.",9,CMR10,,107,54
−,9,CMSY10,,1,1
Keywords:,9,CMTI10,,9,9
binaries: general – open clusters and associations: general – stars:,9,CMR10,,68,68
"luminosity function,",9,CMR10,,20,20
mass function,9,CMR10,,13,13
1.,8,CMR9,,2,2
INTRODUCTION,9,CMR10,,12,12
"Binary and higher order multiple stars play a very important role in the dynamical evolution of star clusters, mainly
because dynamically active binary and multiple systems can absorb (negative) energy. In the case of globular clusters,
such systems are known to prevent the so-called gravo-thermal catastrophe (Heggie 1975; Sugimoto & Bettwieser
1983). As for open clusters, dynamically active pairs can inﬂate the parent cluster. According to theory, early on, during
a star cluster assembly, wide and close binary and multiple systems are forming, before the non-stationary, dynamically
young star cluster, starts to contract. Then wide systems (and dynamically active pairs) tend to be disrupted during
this contraction phase (Parker et al. 2009, 2011; Parker & Reggiani 2013). Wide systems are forming again during
the expansion phase (Danilov 2020) which naturally follows the contraction. On the observational side, a deﬁcit of",9,CMR10,,934,122
dynamically active binaries has been identiﬁed in some nearest open clusters (Deacon & Kraus 2020; Danilov 2020).,9,CMR10,,113,113
"Corresponding author: Giovanni Carraro
giovanni.carraro@unipd.it",7,CMR8,,64,38
2,9,CMR10,,1,1
Borodina et al.,9,CMCSC10,,15,15
"Therefore, the evolution of wide binaries (their number and location inside the cluster) and multiple stars can serve
as probe of open clusters’ dynamical state (Danilov 2020).",9,CMR10,,176,117
"The binary fraction changes (diminishes) during the evolution of a star cluster. Nevertheless, the distribution of
orbital parameters and the distribution of the stellar mass ratio are conserved keeping a memory of the primordial
binaries’ properties (see references in Borodina et al (2019)).",9,CMR10,,293,114
"The dynamical evolution of stars in close binary systems in star clusters generate diﬀerent types of exotic stellar
objects, such as blue straggler stars (Carraro & Seleznev 2011; Boﬃn, Carraro & Beccari 2015), millisecond pul-
sars (de Menezes et al. 2019), cataclysmic variables (Belloni & Rivera Sandoval 2020), X-ray binaries (van den Berg
2020), binary black holes (Fragione et al. 2020), and so on. The loss of material enriched by elements produced in
CNO cycle during the mass transfer in massive interacting binaries constitutes one of possible scenarios for the origin
of the multiple stellar populations in globular clusters (Renzini et al. 2015).",9,CMR10,,658,119
"The presence of unresolved binary and multiple systems can distort the estimates of the cluster mass determined both
by the velocity dispersion (Seleznev et al. 2017; Rastello et al 2020) and by the cluster luminosity function obtained
from star counts (see a discussion in Borodina et al (2019)).",9,CMR10,,297,118
"The present study follows up Borodina et al (2019) study where the inﬂuence of unresolved binary stars (UBS)
on the estimate of open star cluster (OSC) mass derived through its luminosity function (LF) was investigated. In
Borodina et al (2019) two general parameters for characterizing the binary star population — the binary fraction",9,CMR10,,335,113
α,9,CMMI10,,1,1
and the stellar mass ratio,9,CMR10,,26,26
q,9,CMMI10,,1,1
distribution — were used (see the review in,9,CMR10,,43,43
"Borodina et al (2019)). The ﬁndings were
compared against the results obtained by Khalaj & Baumgardt (2013) for Praesepe.
for which a mass increment
value of 1.35 for a binary fraction of 35%. Instead of 1.35, Borodina et al (2019) found increment values in the range
1.06-1.19, and the range depends on the adopted",9,CMR10,,315,118
q,9,CMMI10,,1,1
distribution function.,9,CMR10,,22,22
"In an attempt to lift this signiﬁcant discrepancy, we explore in this study a possible improvement, namely we add",9,CMR10,,113,113
"multiple systems with higher multiplicity, namely triple and quadruple systems, to the UBS.",9,CMR10,,91,91
"As a result, our paper is organised as follows. Section 2 presents a survey of recent literature on multiple systems,
which our study stems from. Section 3 is devoted to the description of our method. Section 4 describes and discusses
our results. Section 5, ﬁnally, is dedicated to a summary of our ﬁndings.",9,CMR10,,308,117
2.,8,CMR9,,2,2
HIGH ORDER STELLAR SYSTEMS IN STAR CLUSTERS,9,CMR10,,43,43
"No much data are available in the literature on the presence and abundance ratios of multiple systems in star clusters.
For the multiple systems ratio we take the data from Mermilliod et al.
(1992) for the Pleiades cluster, which should
be more appropriate for the case of OSCs than the ﬁeld stars’ data from Tokovinin (2014). Anyway, Tokovinin (2014)
found for stellar systems with multiplicity of 1:2:3:4:5 (“1” stands for single stars, “2” for binaries, “3” for triples, “4”
for quadruples, and “5” for quintuples) the relative abundance ratios of 54:33:8:4:1. These estimates were obtained
compiling data in the solar neighborhood. The population of multiple stars in stellar clusters might be signiﬁcantly
diﬀerent, though. For instance, Mermilliod et al.
(1992) found the relative abundance ratios of 56:30:2 for stars in
the Pleiades cluster (singles, binaries, and triples). A similar work was performed by Mermilliod & Mayor (1999)
for Praesepe cluster as well. They found the relative abundance ratios of 47:30:3 for stars of diﬀerent multiplicity.
Mermilliod (2001) considered diﬀerent sources of incompleteness in the search of binary and multiple systems and",9,CMR10,,1171,125
"concluded that “in spite of the large eﬀorts undertaken, the available material is still incomplete at several levels”.
The situation has not changed substantially since that time. In addition, Mermilliod et al.
(1992) data on Pleiades
[0",9,CMR10,,238,119
.,9,CMMI10,,1,1
38; 1,9,CMR10,,5,5
.,9,CMMI10,,1,1
"1]) from the circle of about 70 arcminutes radius around
bases on 88 stars of F5-K0 spectral classes ((",9,CMR10,,103,56
B,9,CMMI10,,1,1
the star Alcyone. This ﬁeld lies well inside the cluster core (the Pleiades core radius is of 2.62,9,CMR10,,98,98
◦,6,CMSY7,,1,1
"and corona radius is of
10.9",9,CMR10,,28,23
◦,6,CMSY7,,1,1
"according to Danilov & Seleznev (2020)). Then, the data of Mermilliod et al.
(1992) are incomplete because
they refer to the inner cluster area only.",9,CMR10,,149,76
V,9,CMMI10,,1,1
),9,CMR10,,1,1
−,9,CMSY10,,1,1
∈,9,CMSY10,,1,1
Bouvier et al.,9,CMR10,,14,14
"(1997) observed 144 G and K dwarf members of the Pleiades and found 22 binary systems and 3
triples. Tokovinin et al. (2006) found that most low-period spectroscopic binaries have a tertiary companion (at least
for ﬁeld stars). Numerous works devoted to search of spectroscopic binaries or binaries with photometric data in",9,CMR10,,323,118
nearby open star clusters can easily miss a tertiary companions if these companions are visually separated.,9,CMR10,,107,107
"On the other hand, more recently, Danilov (2020) considered a sample of 395 stars (probable members of the
Pleiades) in an area of 2.5",9,CMR10,,134,106
◦,6,CMSY7,,1,1
around the cluster center with,9,CMR10,,30,30
G <,9,CMMI10,,3,3
15,9,CMR10,,2,2
m,6,CMMI7,,1,1
"and errors in the tangential velocities less than
0.177 km s",9,CMR10,,60,49
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". 36-37 wide visual pairs of single stars and 62-70 unresolved binary (or multiple) stars were extracted
basing on their position in the color-magnitude diagram. The distances between the components in visual pairs were",9,CMR10,,219,114
Multiple stars and cluster mass,9,CMCSC10,,31,31
3,9,CMR10,,1,1
"found to be larger than 0.165 pc (approximately 4000 astronomical units). The mean ratio of the component masses
[0",9,CMR10,,115,112
.,9,CMMI10,,1,1
05; 0,9,CMR10,,5,5
.,9,CMMI10,,1,1
"8] with the local maximum
in the visual pairs is",9,CMR10,,48,25
q,9,CMMI10,,1,1
= 0,9,CMR10,,3,3
.,9,CMMI10,,1,1
"67
at",9,CMR10,,5,2
q,9,CMMI10,,1,1
= 0,9,CMR10,,3,3
.,9,CMMI10,,1,1
"85. Danilov (2020) marked 9 coincidences of the unresolved multiple stars with the components of the visual
pairs, that is, possibly, triple or quadruple systems. Moreover, he selected two triple, one quadruple and one sextuple
visual systems with the relative velocities in pairs close to circular ones. If we consider all unresolved multiples as
binaries, then a grnnad-total of 260-270 singles, 89-98 binaries and 9 triples is found.",9,CMR10,,436,119
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
"04, the",9,CMR10,,7,7
q,9,CMMI10,,1,1
distribution is approximately ﬂat for,9,CMR10,,37,37
q,9,CMMI10,,1,1
±,9,CMSY10,,1,1
∈,9,CMSY10,,1,1
"Nevertheless, for our investigation we take data of Mermilliod et al. (1992) as representative for our program clusters
(they give minimum triples content among all multiples) and data of Tokovinin (2014) for ﬁeld stars in the assumption
that for diﬀerent clusters we should get some intermediate result for the mass increment between these two extreme
cases.",9,CMR10,,359,119
For the,9,CMR10,,7,7
q,9,CMMI10,,1,1
distribution we limit ourselves to the ﬂat distribution given the recent ﬁndings of Li et al.,9,CMR10,,93,93
"(2020). We
make use of the same data on luminosity functions for clusters IC 2714, NGC 1912, NGC 2099, NGC 6834, and NGC
7142 as in Borodina et al (2019). These LFs were obtained with the use of 2MASS data (Skrutskie et al. 2006) by
the statistical method described in Seleznev (1998); Seleznev et al. (2000); Seleznev (2016); Seleznev et al. (2017);
Yeh et al. (2019).",9,CMR10,,369,117
To determine the cluster mass increment produced by the additional mass budget stored in unresolved stars we simulate,9,CMR10,,117,117
open clusters by creating stars according to the real luminosity function with binary fraction,9,CMR10,,94,94
α,9,CMMI10,,1,1
deﬁned as,9,CMR10,,9,9
3.,8,CMR9,,2,2
DESCRIPTION OF THE METHOD,9,CMR10,,25,25
triples fraction among multiples,9,CMR10,,32,32
β,9,CMMI10,,1,1
"and, likewise, quadruples fraction",9,CMR10,,34,34
γ,9,CMMI10,,1,1
α,9,CMMI10,,1,1
=,9,CMR10,,1,1
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
N,9,CMMI10,,1,1
singles,6,CMMI7,,7,7
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
β,9,CMMI10,,1,1
=,9,CMR10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
γ,9,CMMI10,,1,1
=,9,CMR10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
+,9,CMR10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
and components’ mass ratio distribution,9,CMR10,,39,39
f,9,CMMI10,,1,1
(,9,CMR10,,1,1
q,9,CMMI10,,1,1
).,9,CMR10,,2,2
In our algorithm the binary fraction,9,CMR10,,36,36
α,9,CMMI10,,1,1
"varies between 0.1 and 0.9 in increments of 0.1. Triples fraction among
multiples",9,CMR10,,81,71
β,9,CMMI10,,1,1
"is calculated from either Mermilliod et al.
(1992) or Tokovinin (2014) studies and is equal to 2:32 (it
means that every 2 stars among 32 multiples are triples) or 8:45, respectively. Quadruples fraction among multiples",9,CMR10,,219,115
γ,9,CMMI10,,1,1
"for Mermilliod et al.
(1992) case is equal to zero and for Tokovinin (2014) ratio is equal to 4:45. We do not take
into account the number of quintuple systems and consider it negligible. Then, the mass ratios",9,CMR10,,209,94
q,9,CMMI10,,1,1
i,6,CMMI7,,1,1
=,9,CMR10,,1,1
M,9,CMMI10,,1,1
i,6,CMMI7,,1,1
/M,9,CMMI10,,2,2
1,6,CMR7,,1,1
"in our
simulations are uniformly distributed between 0 and 1 (i = 2 for binary, i = 2, 3 for triple star, and i = 2, 3, and 4 for
quadruple star).",9,CMR10,,146,122
The magnitude distribution is binned in equal intervals ∆,9,CMR10,,57,57
J,9,CMMI10,,1,1
", and in each of them, we count the number of stars",9,CMR10,,51,51
N,9,CMMI10,,1,1
"in accordance with the cluster’ LF (analogous to Borodina et al (2019). Then, by considering",9,CMR10,,92,92
α,9,CMMI10,,1,1
",",9,CMR10,,1,1
β,9,CMMI10,,1,1
",",9,CMR10,,1,1
γ,9,CMMI10,,1,1
", we calculate
the number of binary, triple, and quadruple stars in each interval.",9,CMR10,,82,67
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
=,9,CMR10,,1,1
α,9,CMMI10,,1,1
β,9,CMMI10,,1,1
N,9,CMMI10,,1,1
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
=,9,CMR10,,1,1
α,9,CMMI10,,1,1
∗,9,CMSY10,,1,1
∗,9,CMSY10,,1,1
γ,9,CMMI10,,1,1
N,9,CMMI10,,1,1
∗,9,CMSY10,,1,1
∗,9,CMSY10,,1,1
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
=,9,CMR10,,1,1
α,9,CMMI10,,1,1
N,9,CMMI10,,1,1
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
∗,9,CMSY10,,1,1
−,9,CMSY10,,1,1
−,9,CMSY10,,1,1
N,9,CMMI10,,1,1
singles,6,CMMI7,,7,7
=,9,CMR10,,1,1
N,9,CMMI10,,1,1
N,9,CMMI10,,1,1
binaries,6,CMMI7,,8,8
N,9,CMMI10,,1,1
triples,6,CMMI7,,7,7
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
−,9,CMSY10,,1,1
−,9,CMSY10,,1,1
−,9,CMSY10,,1,1
(1),9,CMR10,,3,3
(2),9,CMR10,,3,3
(3),9,CMR10,,3,3
(4),9,CMR10,,3,3
Since all,9,CMR10,,9,9
N,9,CMMI10,,1,1
quadruples,6,CMMI7,,10,10
", N",9,CMMI10,,3,3
triples,6,CMMI7,,7,7
", N",9,CMMI10,,3,3
binaries,6,CMMI7,,8,8
", N",9,CMMI10,,3,3
singles,6,CMMI7,,7,7
"should be integers, we round up numbers of multiple stars. For all
stars in the bin we use the same mean magnitude.",9,CMR10,,115,66
4,9,CMR10,,1,1
Borodina et al.,9,CMCSC10,,15,15
"Then we derive the luminosity corresponding to each mean magnitude. For MS stars we calculate it using the
(2015) formula extracting mass from isochrone tables. For stars that have already left MS we use the
10",9,CMR10,,210,106
7,6,CMR7,,1,1
years to determine the luminosity of the evolved stars at the MS stage with,9,CMR10,,75,75
"Eker et al.
younger isochrone with the age of 4",9,CMR10,,47,35
·,9,CMSY10,,1,1
the same mass as evolved star mass.,9,CMR10,,35,35
We then generate the component mass ratios,9,CMR10,,42,42
q,9,CMMI10,,1,1
2,6,CMR7,,1,1
", q",9,CMMI10,,3,3
3,6,CMR7,,1,1
", q",9,CMMI10,,3,3
4,6,CMR7,,1,1
"for every quadruple star,",9,CMR10,,25,25
q,9,CMMI10,,1,1
2,6,CMR7,,1,1
", q",9,CMMI10,,3,3
3,6,CMR7,,1,1
"for every triple star, and",9,CMR10,,26,26
q,9,CMMI10,,1,1
2,6,CMR7,,1,1
"for every binary star using the Neumann method (Borodina et al 2019). Therefore, for each multiple we have the
following system of equations (Danilov 2020):",9,CMR10,,156,110
(5),9,CMR10,,3,3
(6),9,CMR10,,3,3
(7),9,CMR10,,3,3
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
705(log,9,CMR10,,7,7
M,9,CMMI10,,1,1
i,6,CMMI7,,1,1
),9,CMR10,,1,1
2,6,CMR7,,1,1
+ 4,9,CMR10,,3,3
.,9,CMMI10,,1,1
655(log,9,CMR10,,7,7
M,9,CMMI10,,1,1
i,6,CMMI7,,1,1
),9,CMR10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
025,9,CMR10,,3,3
−,9,CMSY10,,1,1
k,6,CMMI7,,1,1
L,9,CMMI10,,1,1
=,9,CMR10,,1,1
L,9,CMMI10,,1,1
i,6,CMMI7,,1,1
−,9,CMSY10,,1,1
i,6,CMMI7,,1,1
=1,6,CMR7,,2,2
X,9,CMEX10,,1,1
log,9,CMR10,,3,3
L,9,CMMI10,,1,1
i,6,CMMI7,,1,1
=,9,CMR10,,1,1
M,9,CMMI10,,1,1
i,6,CMMI7,,1,1
M,9,CMMI10,,1,1
1,6,CMR7,,1,1
i,9,CMMI10,,1,1
= 1,9,CMR10,,3,3
",",9,CMMI10,,1,1
2,9,CMR10,,1,1
", ... k",9,CMMI10,,7,7
q,9,CMMI10,,1,1
i,6,CMMI7,,1,1
=,9,CMR10,,1,1
,9,CMEX10,,1,1
"
",9,CMEX10,,21,10
"1,",9,CMR10,,2,2
L,9,CMMI10,,1,1
and,9,CMR10,,3,3
L,9,CMMI10,,1,1
i,6,CMMI7,,1,1
"are the luminosity of the whole system and, separately, for each components, and",9,CMR10,,80,80
k,9,CMMI10,,1,1
"is the
where",9,CMR10,,12,6
q,9,CMMI10,,1,1
1,6,CMR7,,1,1
≡,9,CMSY10,,1,1
components number in multiple stars.,9,CMR10,,36,36
M,9,CMMI10,,1,1
1,6,CMR7,,1,1
", M",9,CMMI10,,3,3
2,6,CMR7,,1,1
", M",9,CMMI10,,3,3
3,6,CMR7,,1,1
", M",9,CMMI10,,3,3
4,6,CMR7,,1,1
"are the dependent variables we are searching a value for, and",9,CMR10,,61,61
L,9,CMMI10,,1,1
1,6,CMR7,,1,1
", L",9,CMMI10,,3,3
2,6,CMR7,,1,1
", L",9,CMMI10,,3,3
3,6,CMR7,,1,1
", L",9,CMMI10,,3,3
4,6,CMR7,,1,1
"are unknown quantities as well. The second equation in this system is the mass-luminosity relation from
Eker et al. (2015).",9,CMR10,,123,103
We can re-arrange this system into one ﬁnal equation,9,CMR10,,52,52
f,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
) = 0:,9,CMR10,,6,6
f,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
) =,9,CMR10,,3,3
dx,9,CMMI10,,2,2
2,6,CMR7,,1,1
+,9,CMR10,,1,1
bx,9,CMMI10,,2,2
+,9,CMR10,,1,1
c,9,CMMI10,,1,1
+ log(1 +,9,CMR10,,9,9
F,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
)),9,CMR10,,2,2
log,9,CMR10,,3,3
"L ,",9,CMMI10,,3,3
−,9,CMSY10,,1,1
F,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
) =,9,CMR10,,3,3
10,9,CMR10,,2,2
d,6,CMMI7,,1,1
(log,6,CMR7,,4,4
q,6,CMMI7,,1,1
i,4,CMMI5,,1,1
),6,CMR7,,1,1
+log,6,CMR7,,4,4
q,6,CMMI7,,1,1
i,4,CMMI5,,1,1
(2,6,CMR7,,2,2
dx,6,CMMI7,,2,2
+,6,CMR7,,1,1
b,6,CMMI7,,1,1
),6,CMR7,,1,1
",",9,CMMI10,,1,1
2,4,CMR5,,1,1
k,6,CMMI7,,1,1
i,6,CMMI7,,1,1
=2,6,CMR7,,2,2
X,9,CMEX10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
025,9,CMR10,,3,3
−,9,CMSY10,,1,1
where,9,CMR10,,5,5
x,9,CMMI10,,1,1
= log,9,CMR10,,5,5
M,9,CMMI10,,1,1
1,6,CMR7,,1,1
",",9,CMR10,,1,1
d,9,CMMI10,,1,1
=,9,CMR10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
705,9,CMR10,,3,3
", b",9,CMMI10,,3,3
= 4,9,CMR10,,3,3
.,9,CMMI10,,1,1
655,9,CMR10,,3,3
", c",9,CMMI10,,3,3
=,9,CMR10,,1,1
−,9,CMSY10,,1,1
Solving for,9,CMR10,,11,11
x,9,CMMI10,,1,1
we are able to derive all components masses,9,CMR10,,43,43
M,9,CMMI10,,1,1
1,6,CMR7,,1,1
= 10,9,CMR10,,4,4
x,6,CMMI7,,1,1
",",9,CMR10,,1,1
M,9,CMMI10,,1,1
i,6,CMMI7,,1,1
=,9,CMR10,,1,1
q,9,CMMI10,,1,1
i,6,CMMI7,,1,1
M,9,CMMI10,,1,1
1,6,CMR7,,1,1
(,9,CMR10,,1,1
i,9,CMMI10,,1,1
"= 2 for binary,",9,CMR10,,15,15
i,9,CMMI10,,1,1
= 2,9,CMR10,,3,3
",",9,CMMI10,,1,1
"3 for triple
star, and",9,CMR10,,22,12
i,9,CMMI10,,1,1
= 2,9,CMR10,,3,3
",",9,CMMI10,,1,1
3,9,CMR10,,1,1
",",9,CMMI10,,1,1
4 for quadruple star).,9,CMR10,,22,22
"As a result, we can add up the masses of multiples with the single star masses and eventually obtain an estimate of",9,CMR10,,115,115
the total mass of the cluster.,9,CMR10,,30,30
Because mass ratios,9,CMR10,,19,19
q,9,CMMI10,,1,1
i,6,CMMI7,,1,1
"are generated randomly, the resulting mass can vary, so we repeat all procedures several times",9,CMR10,,94,94
(30) and calculate the mean and standard deviation of the derived cluster mass.,9,CMR10,,79,79
"If we consider all stars as singles, we can calculate a diﬀerent estimate of cluster mass",9,CMR10,,89,89
M,9,CMMI10,,1,1
wm,6,CMMI7,,2,2
using the isochrone,9,CMR10,,19,19
table and therefore the mass increment,9,CMR10,,38,38
y,9,CMMI10,,1,1
=,9,CMR10,,1,1
M/M,9,CMMI10,,3,3
wm,6,CMMI7,,2,2
(,9,CMR10,,1,1
wm,9,CMTI10,,2,2
stands here for “without multiples”).,9,CMR10,,37,37
The code is available online at the link (https://github.com/olgaborodina/Unresolved stars in clusters).,9,CMR10,,104,104
4.,8,CMR9,,2,2
RESULTS AND DISCUSSION,9,CMR10,,22,22
Figure 1 shows the dependence of the cluster mass increment on the binary star fraction,9,CMR10,,87,87
α,9,CMMI10,,1,1
"for three cases. The ﬁrst
case (the lower solid line) corresponds to clusters with unresolved binaries only (this result comes from our previous
(2019)). The second case (the middle dotted line) corresponds to clusters with binary and
paper Borodina et al
triple systems adopting their ratio from Mermilliod et al.
(1992). Finally, the third case (the upper dashed line)
corresponds to clusters with binary, triple, and quadruple systems adopting their ratio from Tokovinin (2014). In all
cases we use a ﬂat distribution for the multiple star component mass ratio.",9,CMR10,,564,118
"The case with the multiple system ratio of Mermilliod et al.
(1992) diﬀers slightly from the case of binary systems
only, unlike to the case of multiple system ratio of Tokovinin (2014). We can explain it because in the case of
Mermilliod et al. (1992) the ratio of triple systems to all multiples is 1",9,CMR10,,302,111
/,9,CMMI10,,1,1
"16
0",9,CMR10,,4,2
.,9,CMMI10,,1,1
"06 only while in the case of Tokovinin
(2014) the ratio of triples and quadruples makes up 12",9,CMR10,,93,54
/,9,CMMI10,,1,1
33,9,CMR10,,2,2
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
36 of all multiples.,9,CMR10,,20,20
≈,9,CMSY10,,1,1
≈,9,CMSY10,,1,1
Multiple stars and cluster mass,9,CMCSC10,,31,31
5,9,CMR10,,1,1
(a),13,ArialMT,,3,3
(b),13,ArialMT,,3,3
(c),13,ArialMT,,3,3
(d),13,ArialMT,,3,3
(e),13,ArialMT,,3,3
Figure 1.,8,CMBX9,,9,9
The dependence of the cluster mass increment on the binary star fraction,8,CMR9,,72,72
α,8,CMMI9,,1,1
". Solid line: binary systems only;
dotted line: binary and triple systems according to Mermilliod et al. (1992); dashed line: binary, triple, and quadruple systems
according to Tokovinin (2014). (a) IC 2714; (b) NGC 1912; (c) NGC 2099; (d) NGC 6834; (e) NGC 7142.",8,CMR9,,263,128
"It is readily seen that even in the case of adopting the multiple star ratio for Galactic ﬁeld (Tokovinin 2014) the
cluster mass increment does not exceed 1.20 for the speciﬁc value of the binary fraction of 0.35. In the more realistic
case of multiple star ratio for the Pleiades cluster (Mermilliod et al. 1992), the cluster mass increment does not exceed
1.16. Then, the value of Khalaj & Baumgardt (2013) of 1.35 for the mass increment can not be explained with the
luminosity-limited pairing (Borodina et al 2019).",9,CMR10,,519,121
"We deem that the likely explanation of the Khalaj & Baumgardt (2013) value for the cluster mass increment could
be following. If the binary fraction is 0.35 and the second components of the binary systems are distributed with
the same mass function as the primary components, then an addition to the cluster mass should be just 0.35 of
the cluster mass in the case of single stars only (which is “primary-constrained random pairing” as described by
Kouwenhoven et al.
(2009)). Such approach is quite reasonable, for example, when one sets up an initial cluster
model for N-body experiments. However, such arguments contain a mistake when one estimates the cluster mass from
photometric data because the luminosity of the binary star composed in this way would be larger than the observed
one.",9,CMR10,,792,113
"Khalaj & Baumgardt (2013) determined the mass of the Praesepe cluster following this logical path. First, they
selected probable cluster members and evaluated their masses using isochrone tables and treating them as single ones.",9,CMR10,,228,117
"Second, Khalaj & Baumgardt (2013) evaluated the mass of invisible low-mass stars and stellar remnants of massive
stars. Then, they assumed that 35 percent of stars were binaries and added the mass of secondary components taken
from the same mass function of single stars. As a result, the mass of each binary star would naturally increase by 35
percent on average. In turn, however, the luminosity of every binary star would also increase (and its stellar magnitude",9,CMR10,,465,120
6,9,CMR10,,1,1
Borodina et al.,9,CMCSC10,,15,15
