text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
",
Yi Mao",11,TeXGyreTermesX-Regular,,8,6
5,8,TeXGyreTermesX-Regular,,1,1
", Hyunbae Park",11,TeXGyreTermesX-Regular,,14,14
6,8,TeXGyreTermesX-Regular,,1,1
", and Paul R. Shapiro",11,TeXGyreTermesX-Regular,,21,21
7,8,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
"Astronomy Centre, Department of Physics & Astronomy, Pevensey III Building, University of Sussex, Falmer, Brighton, BN1 9QH, UK",7,TeXGyreTermesX-Italic,,127,127
2,6,TeXGyreTermesX-Regular,,1,1
"Department of Earth Science, Chosun University, Gwangju 501-759, Korea",7,TeXGyreTermesX-Italic,,70,70
3,6,TeXGyreTermesX-Regular,,1,1
"Institute for Computational Science, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland",7,TeXGyreTermesX-Italic,,108,108
4,6,TeXGyreTermesX-Regular,,1,1
"Department of Astronomy and Oskar Klein Centre, AlbaNova, Stockholm University, SE-106 91 Stockholm, Sweden",7,TeXGyreTermesX-Italic,,107,107
5,6,TeXGyreTermesX-Regular,,1,1
"Department of Astronomy Tsinghua University, Beĳing 100084, China",7,TeXGyreTermesX-Italic,,65,65
6,6,TeXGyreTermesX-Regular,,1,1
"Kavli Institute for the Physics and Mathematics of the Universe (WPI), The University of Tokyo Institutes for Advanced Study, The University of Tokyo,
Kashiwa, Chiba 277-8583, Japan",7,TeXGyreTermesX-Italic,,181,150
7,6,TeXGyreTermesX-Regular,,1,1
"Department of Astronomy and Texas Cosmology Center, University of Texas, Austin, TX 78 712, USA",7,TeXGyreTermesX-Italic,,95,95
Accepted 2021 March 14. Received 2021 February 8; in original form 2021 February 8,7,TeXGyreTermesX-Regular,,82,82
ABSTRACT,8,TeXGyreTermesX-Bold,,8,8
"Small-scale density ﬂuctuations can signiﬁcantly aﬀect reionization, but are typically modelled quite crudely. Unresolved
ﬂuctuations in numerical simulations and analytical calculations are included using a gas",9,TeXGyreTermesX-Regular,,211,121
clumping factor,9,TeXGyreTermesX-Italic,,15,15
", typically assumed to
be independent of the local environment. In Paper I we presented an improved, local density-dependent model for the sub-grid
gas clumping. Here we extend this using an",9,TeXGyreTermesX-Regular,,190,124
empirical stochastic model,9,TeXGyreTermesX-Italic,,26,26
"based on the results from high-resolution numerical
simulations which fully resolve all relevant ﬂuctuations. Our model reproduces well both the mean density-clumping relation
and its scatter. We applied our stochastic model, along with the mean clumping one and the Paper I deterministic model, to
create a large-volume realisations of the clumping ﬁeld, and used these in radiative transfer simulations of cosmic reionization.
Our results show that the simplistic mean clumping model delays reionization compared to local density-dependent models,
despite producing fewer recombinations overall. This is due to the very diﬀerent spatial distribution of clumping, resulting in
much higher photoionization rates in the latter cases. The mean clumping model produces smaller H II regions throughout most
of reionization, but those percolate faster at late times. It also causes signiﬁcant delay in the 21-cm ﬂuctuations peak and yields
lower non-Gaussianity and many fewer bright pixels in the PDF distribution. The stochastic density-dependent model shows
relatively minor diﬀerences from the deterministic one, mostly concentrated around overlap, where it signiﬁcantly suppresses
the 21-cm ﬂuctuations, and at the bright tail of the 21-cm PDFs, where it produces noticeably more bright pixels.",9,TeXGyreTermesX-Regular,,1294,131
Key words:,9,TeXGyreTermesX-Bold,,10,10
"Cosmology: theory, dark ages, reionization, ﬁrst stars – Methods: numerical – Galaxies: intergalactic medium",9,TeXGyreTermesX-Regular,,108,108
1 INTRODUCTION,8,TeXGyreTermesX-Bold,,14,14
"The Epoch of Reionization (EoR) is an important period in the his-
tory of the Universe, which encompasses the creation of the ﬁrst stars
and galaxies that subsequently inﬂuenced the formation and evolu-
tion of latter-day structures. These luminous objects have produced
enough UV-radiation to both alter their host galaxy composition and
to propagate into the intergalactic medium (IGM), ultimately ioniz-
ing it for a second time (Furlanetto et al. 2006; Zaroubi 2012; Ferrara
& Pandolﬁ 2014).",8,TeXGyreTermesX-Regular,,496,71
"The key goal of reionization simulations is to provide numerical
framework for constraining EoR observables, for example the detec-
tion of the 21cm hyperﬁne transition of neutral hydrogen ﬂuctuations
(Bowman & Rogers 2010; Paciga et al. 2013; Yatawatta et al. 2013;
Parsons et al. 2014; Jelić et al. 2014; Jacobs et al. 2015; Dillon et al.",8,TeXGyreTermesX-Regular,,340,73
"2015; Robertson et al. 2015; Ali et al. 2015; Pober et al. 2015; Patil
et al. 2017; Mertens et al. 2020; Ghara et al. 2020) and Lyman-",8,TeXGyreTermesX-Regular,,134,70
𝛼,8,NewTXMI,,1,1
"damping wings (Davies et al. 2018; Greig et al. 2019). Such simula-
tions require large volumes, of several hundreds cMpc size in order
to correctly derive the cosmic reionization history, to account for
abundance and clustering of expected sources and to sample vast
regions of the universe for detection of the redshifted 21cm hyper-
ﬁne transition of neutral hydrogen (Mellema et al. 2006b; Iliev et al.
2014), as relevant for current and upcoming experiments (e.g. LO-
FAR",8,TeXGyreTermesX-Regular,,476,70
1,7,TeXGyreTermesX-Regular,,1,1
", SKA",8,TeXGyreTermesX-Regular,,5,5
2,7,TeXGyreTermesX-Regular,,1,1
"). At the same time, EoR simulations need to include
ﬂuctuations in the density distribution down to the Jeans mass of the
cold gas, which is in sub-kpc scale, so as to correctly model recombi-
nation eﬀects and thus properly track the expansion of ionizing fronts
throughout reionization (Park et al. 2016). Unfortunately, because of",8,TeXGyreTermesX-Regular,,334,70
★,6,NewTXMI5,,1,1
Contact e-mail: M.Bianco@sussex.ac.uk,7,TeXGyreTermesX-Regular,,37,37
©,7,TeXGyreTermes-Regular,,1,1
2021 The Authors,7,TeXGyreTermesX-Regular,,16,16
1,6,TeXGyreTermesX-Regular,,1,1
http://lofar.org,7,CMTT8,,16,16
2,6,TeXGyreTermesX-Regular,,1,1
https://skatelescope.org,7,CMTT8,,24,24
2,11,TeXGyreTermesX-Regular,,1,1
M. Bianco et al.,11,TeXGyreTermesX-Italic,,16,16
"limited dynamic range, satisfying both of these requirements in a
single fully-numerical simulation is currently unachievable, and will
remain challenging in the future. Hence, in large-scale simulations,
the sources and sinks of ionizing radiation often act on scales much
smaller than the resolution level and need to be treated using sub-grid
prescriptions. Consequently, simulations may adopt incorrect values
for various relevant quantities (e.g. density, temperature, gas pres-
sure, etc.) smoothed on the (relatively coarse) grid scales and this
could inﬂuence the predicted observational signatures.",8,TeXGyreTermesX-Regular,,607,71
,8,txexs,,0,0
i,7,TeXGyreTermesX-Regular,,1,1
n,8,TeXGyreTermesX-Regular,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
𝛼,8,NewTXMI,,1,1
B,7,TeXGyreTermesX-Regular,,1,1
(,8,txsys,,1,1
T,8,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
x,8,TeXGyreTermesX-Regular,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"In this work, our focus is on how sub-grid density inhomogeneities
are considered within the volume elements of large-scale simula-
tions. Depending on how gas density ﬂuctions vary in space and over
time (local degree of",8,TeXGyreTermesX-Regular,,221,67
"""clumpiness""",8,TeXGyreTermesX-Italic,,12,12
"), the recombinations in the IGM
can signiﬁcantly aﬀect the progress and nature of the reionization
process. For every ionized atom that recombines with a free elec-
tron, an additional ionizing photon should be produced in order to
ionize it again and keep the IGM highly ionized. In this way po-
tentially a substantial portion of the sources photon budget could
be depleted. In simulations, the recombination rate",8,TeXGyreTermesX-Regular,,416,66
R,8,txsys,,1,1
"is discrete,
, where",8,TeXGyreTermesX-Regular,,20,12
𝛼,8,NewTXMI,,1,1
𝐵,7,NewTXMI7,,1,1
(,8,txsys,,1,1
𝑇,8,NewTXMI,,1,1
),8,txsys,,1,1
"is
averaged on a mesh giving",8,TeXGyreTermesX-Regular,,28,25
,8,txsys,,0,0
R,8,txsys,,1,1
,8,txsys,,0,0
=,8,txmiaX,,1,1
"the (temperature-dependent) Case B recombination coeﬃcient,",8,TeXGyreTermesX-Regular,,59,59
𝑥,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
"is the ionized fraction,",8,TeXGyreTermesX-Regular,,24,24
𝑛,8,NewTXMI,,1,1
"is the number density and for simplic-
ity we assumed pure hydrogen gas. This indicates the number of
electron-proton recombination per second in a volume, for a given gas
chemistry, within each grid cell. Early semi-analytical models have
adopted a common methodology named",8,TeXGyreTermesX-Regular,,274,69
Clumping Factor Approach,8,TeXGyreTermesX-Italic,,24,24
",
that deﬁnes the averaged recombination rate in terms of a",8,TeXGyreTermesX-Regular,,59,57
"clumping
factor",8,TeXGyreTermesX-Italic,,15,8
C,8,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
,8,txexs,,0,0
n,8,TeXGyreTermesX-Regular,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
/,8,txsys,,1,1
n,8,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
2,7,TeXGyreTermesX-Regular,,1,1
", which corrects for the diﬀerence between the
cell-averaged",8,TeXGyreTermesX-Regular,,60,46
,8,txsys,,0,0
𝑛,8,NewTXMI,,1,1
,8,txsys,,0,0
2,7,TeXGyreTermesX-Regular,,1,1
"and the actual value, thereby accounting for un-
resolved small-scale (sub-grid) structure in simulations (Gnedin &
Ostriker 1997; Tegmark et al. 1996; Ciardi & Ferrara 1997; Madau
et al. 1999; Valageas & Silk 2004). If not correctly treated, this ap-
proach can underestimate the impact of sub-grid inhomogeneities on
absorption of radiation. In some cases this term is just completely
ignored, i.e.: C",8,TeXGyreTermesX-Regular,,403,70
=,8,txmiaX,,1,1
"1 (Onken & Miralda-Escudé 2004; Kohler et al.
2007), but the more common and simplistic approaches consist in
either a constant global term (Cen 2003; Zhang et al. 2007) or a
time evolving global term (Iliev et al. 2005; Mellema et al. 2006b;
Iliev et al. 2007; Pawlik et al. 2009), averaged on the entire box
volume, also referred as the",8,TeXGyreTermesX-Regular,,338,67
biased homogeneous,8,TeXGyreTermesX-Italic,,18,18
or,8,TeXGyreTermesX-Regular,,2,2
"globally aver-
aged clumping model",8,TeXGyreTermesX-Italic,,34,19
". Recently we presented our ﬁrst work (see Mao
et al. 2019, for reference), hereafter Paper I, where we investigated
the impact of a spatially varying, local density dependent sub-grid",8,TeXGyreTermesX-Regular,,184,69
"clumping factor on reionization observables. In the present paper
we extend the discussion and propose a more realistic and accurate
treatment of the",8,TeXGyreTermesX-Regular,,149,66
Clumping Factor Approach,8,TeXGyreTermesX-Italic,,24,24
", that takes into account
also the scatter around the mean clumping-density relation observed
in high-resolution simulations.",8,TeXGyreTermesX-Regular,,125,67
"We use a high-resolution N-body simulation of a small volume
of side length 9 cMpc, with spatial and mass resolution of approx-
imately 200 pc and 5000 M",8,TeXGyreTermesX-Regular,,153,66
,7,txsys,,0,0
", to statistically describe IGM density
ﬂuctuations down to the Jeans mass in the cold, pre-reonization gas
and then to implement these sub-grid density ﬂuctuations into two
large volume (714 cMpc and 349 cMpc os side length) reionization
simulations. By adapting the small-scale sub-grid to the resolution
of larger boxes we then model the correlation between density and
clumping factor, comparing three diﬀerent models (details in §2.3),
in order to infer the clumping factor from the coarse density grid
of the large volume, see §2.4. Finally we perform a radiative trans-
fer simulation to study the eﬀect of this sub-grid inhomogeneity
approach on observables of reionization.",8,TeXGyreTermesX-Regular,,682,68
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–17 (2021)",7,TeXGyreTermesX-Regular,,13,13
"This paper is organized as follows. In § 2 we present the N-body
and radiative transfer (RT) simulation used, the numerical methods,
§2.2 and our models in §2.3. In §2.4 we discuss the realisation of
the clumping factor for large volumes from sub-grid inhomogeneity
correlation. In §3 we analyse our RT simulation results and look into
how our models inﬂuence the basic features of EoR: the reionization
history in",8,TeXGyreTermesX-Regular,,414,69
§,8,txsys,,1,1
"3.1, the volume-averaged ionization fraction evolution,
the integrated Thompson optical depth and then the Bubble size
distribution in",8,TeXGyreTermesX-Regular,,134,62
§,8,txsys,,1,1
"3.3. To better understand the change in ionization
morphology we describe a side-by-side comparison of box slice shot
with zoom",8,TeXGyreTermesX-Regular,,127,66
§,8,txsys,,1,1
"3.2. In §3.4 we analyse the 21cm signal power spec-
tra and the brightness temperature distribution. Our conclusions are
summarized in §4.",8,TeXGyreTermesX-Regular,,138,68
2 METHODOLOGY,8,TeXGyreTermesX-Bold,,13,13
2.1 Numerical Simulations,8,TeXGyreTermesX-Bold,,25,25
"We use N-body simulations to follow the evolution of cosmic struc-
tures, performed with the",8,TeXGyreTermesX-Regular,,92,66
CUBEP,8,CMTT9,,5,5
3,7,TeXGyreTermesX-Regular,,1,1
M,8,CMTT9,,1,1
"code (Harnois-Déraps et al.
2013). The code uses particle-particle on short-range and particle-
mesh on long-range to calculate gravitational forces. We use set of
three N-body simulations, whose parameters are summarized in Ta-
ble 1.",8,TeXGyreTermesX-Regular,,235,67
"Our clumping factor modeling is based on small, high resolution
volume box (6",8,TeXGyreTermesX-Regular,,77,63
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
Mpc,8,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
"9 Mpc, 1728",8,TeXGyreTermesX-Regular,,11,11
3,7,TeXGyreTermesX-Regular,,1,1
"particles, labelled SB in
Table 1). This has suﬃcient spatial and mass resolution to resolve
the smallest halos that can hold cold, neutral gas. Our main larger-
volume N-body simulation is referred to as LB-1 (500",8,TeXGyreTermesX-Regular,,214,68
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
Mpc,8,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
"714 Mpc, 6912",8,TeXGyreTermesX-Regular,,13,13
3,7,TeXGyreTermesX-Regular,,1,1
≈,8,txsys,,1,1
"330 billion particles). A smaller simulation, LB-
2, (244",8,TeXGyreTermesX-Regular,,57,49
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
Mpc,8,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
"349 Mpc, 4000",8,TeXGyreTermesX-Regular,,13,13
3,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
"64 billion particles) will be used
as comparison to analyse possible inﬂuence of box size and resolution
in the realisation of sub-grid clumping factor and prove the stability of
our method. For both of the large-volume simulations the minimum
halos mass resolved is 10",8,TeXGyreTermesX-Regular,,269,73
9,7,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
", while halos with 10",8,TeXGyreTermesX-Regular,,21,21
8,7,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
< 𝑀,8,NewTXMI,,3,3
ℎ𝑎𝑙𝑜,7,NewTXMI7,,4,4
<,8,NewTXMI,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
9,7,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
"are implemented using a sub-grid model (Ahn et al. 2014),
thereby all atomically-cooling halos (ACHs) with minimum mass
M",8,TeXGyreTermesX-Regular,,121,61
halo,7,TeXGyreTermesX-Regular,,4,4
,8,txsya,,0,0
5,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
8,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
"are included. We are using updated N-body
simulations compared to Paper I, we illustrate this further in §A.",8,TeXGyreTermesX-Regular,,108,66
"An on-the-ﬂy spherical overdensity halo ﬁnder (Harnois-Déraps
et al. 2013; Watson et al. 2013), with overdensity parameter",8,TeXGyreTermesX-Regular,,122,61
Δ =,8,txmiaX,,3,3
"130,
creates an halo catalogues at given redshift, that is later used as",8,TeXGyreTermesX-Regular,,72,67
"inputs for the radiative transfer simulation. The remaining particles
are categorized as part of the IGM. In this work we do not include
any eﬀects from minihaloes M",8,TeXGyreTermesX-Regular,,165,69
halo,7,TeXGyreTermesX-Regular,,4,4
<,8,NewTXMI,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
8,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
". Even though these
sources could have driven ionization in the early phase of EoR, their
eﬀect on later stage is expected to be minor because of molecular
dissociation by UV background radiation from primordial luminous
sources, up to a point that their contribution is negligible compared
to heavier ACHs (Ahn et al. 2009). Initial conditions are generated
using the Zel’dovich approximation and the power spectrum of the
linear ﬂuctuations is given by the",8,TeXGyreTermesX-Regular,,458,69
CAMB,8,CMTT9,,4,4
"code (Lewis et al. 2000). The
SB N-body simulation starts at redshift z",8,TeXGyreTermesX-Regular,,71,41
=,8,txmiaX,,1,1
"300, while LB-1 and
LB-2 at",8,TeXGyreTermesX-Regular,,27,19
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"150, which gives enough time to signiﬁcantly reduced
non-linear decaying modes (Crocce et al. 2006), while at the same
time ﬂuctuations are small enough to ensure linearity of density ﬁeld
at the respective resolutions. The cosmological parameter are based
on WMAP 5 years data observation and consistent with ﬁnal Planck
results, for a ﬂat,",8,TeXGyreTermesX-Regular,,341,69
Λ,8,txmiaX,,1,1
"CDM cosmology with the following parameters,",8,TeXGyreTermesX-Regular,,44,44
Ω,8,txmiaX,,1,1
Λ,7,txmiaX,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"73,",8,TeXGyreTermesX-Regular,,3,3
Ω,8,txmiaX,,1,1
m,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"27,",8,TeXGyreTermesX-Regular,,3,3
Ω,8,txmiaX,,1,1
b,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"044, H",8,TeXGyreTermesX-Regular,,6,6
0,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
70 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
cMpc,8,TeXGyreTermesX-Regular,,4,4
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝜎,8,NewTXMI,,1,1
8,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"8, n",8,TeXGyreTermesX-Regular,,4,4
s,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
96 and the cosmic helium abundance,8,TeXGyreTermesX-Regular,,34,34
𝜂,8,NewTXMI,,1,1
He,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
074,8,TeXGyreTermesX-Regular,,3,3
Subgrid clumping II,11,TeXGyreTermesX-Italic,,19,19
3,11,TeXGyreTermesX-Regular,,1,1
Table 1.,7,TeXGyreTermesX-Bold,,8,8
N-body simulation parameters. Minimum halo mass is 10,7,TeXGyreTermesX-Regular,,53,53
5,6,TeXGyreTermesX-Regular,,1,1
𝑀,7,NewTXMI7,,1,1
,6,txsys,,0,0
", 10",7,TeXGyreTermesX-Regular,,4,4
9,6,TeXGyreTermesX-Regular,,1,1
𝑀,7,NewTXMI7,,1,1
,6,txsys,,0,0
and 10,7,TeXGyreTermesX-Regular,,6,6
9,6,TeXGyreTermesX-Regular,,1,1
𝑀,7,NewTXMI7,,1,1
,6,txsys,,0,0
", corresponding to 20, 40 and 25 particles, respectively in SB,
LB-1 and LB-2. In all cases the force smoothing length is ﬁxed at 1",7,TeXGyreTermesX-Regular,,131,67
/,7,txsys,,1,1
20 of the mean inter-particle spacing.,7,TeXGyreTermesX-Regular,,38,38
Label,7,TeXGyreTermesX-Regular,,5,5
Box size,7,TeXGyreTermesX-Regular,,8,8
"SB
LB-1
LB-2",7,TeXGyreTermesX-Regular,,12,4
"9 cMpc
714 cMpc
349 cMpc",7,TeXGyreTermesX-Regular,,24,8
𝑁,7,NewTXMI7,,1,1
𝑝𝑎𝑟 𝑡𝑖𝑐𝑙𝑒,6,NewTXMI5,,9,9
1728,7,TeXGyreTermesX-Regular,,4,4
3,6,TeXGyreTermesX-Regular,,1,1
6912,7,TeXGyreTermesX-Regular,,4,4
3,6,TeXGyreTermesX-Regular,,1,1
4000,7,TeXGyreTermesX-Regular,,4,4
3,6,TeXGyreTermesX-Regular,,1,1
"ﬁne mesh
3456",7,TeXGyreTermesX-Regular,,13,8
3,6,TeXGyreTermesX-Regular,,1,1
13824,7,TeXGyreTermesX-Regular,,5,5
3,6,TeXGyreTermesX-Regular,,1,1
8000,7,TeXGyreTermesX-Regular,,4,4
3,6,TeXGyreTermesX-Regular,,1,1
spatial resolution,7,TeXGyreTermesX-Regular,,18,18
"260 pc
5",7,TeXGyreTermesX-Regular,,8,6
.,7,NewTXMI7,,1,1
"17 kpc
4",7,TeXGyreTermesX-Regular,,8,6
.,7,NewTXMI7,,1,1
36 kpc,7,TeXGyreTermesX-Regular,,6,6
𝑚,7,NewTXMI7,,1,1
𝑝𝑎𝑟 𝑡𝑖𝑐𝑙𝑒,6,NewTXMI5,,9,9
5,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
12,7,TeXGyreTermesX-Regular,,2,2
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
,6,txsys,,0,0
4,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
05,7,TeXGyreTermesX-Regular,,2,2
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
7,6,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
,6,txsys,,0,0
2,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
43,7,TeXGyreTermesX-Regular,,2,2
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
7,6,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
,6,txsys,,0,0
𝑎,7,NewTXMI7,,1,1
"RT coarse-grained mesh
8",7,TeXGyreTermesX-Regular,,24,22
3,6,TeXGyreTermesX-Regular,,1,1
(,7,txsys,,1,1
53%,7,TeXGyreTermesX-Regular,,3,3
),7,txsys,,1,1
",",7,NewTXMI7,,1,1
13,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
(,7,txsys,,1,1
50%,7,TeXGyreTermesX-Regular,,3,3
),7,txsys,,1,1
300,7,TeXGyreTermesX-Regular,,3,3
3,6,TeXGyreTermesX-Regular,,1,1
250,7,TeXGyreTermesX-Regular,,3,3
3,6,TeXGyreTermesX-Regular,,1,1
𝑏,7,NewTXMI7,,1,1
"RT coarse-grained cell size
2",7,TeXGyreTermesX-Regular,,29,27
.,7,NewTXMI7,,1,1
381,7,TeXGyreTermesX-Regular,,3,3
",",7,NewTXMI7,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
"394 cMpc
2",7,TeXGyreTermesX-Regular,,10,8
.,7,NewTXMI7,,1,1
"381 cMpc
1",7,TeXGyreTermesX-Regular,,10,8
.,7,NewTXMI7,,1,1
394 cMpc,7,TeXGyreTermesX-Regular,,8,8
𝑎,7,NewTXMI7,,1,1
"SB density grid is coarsened to the to the required resolution for the LBs. In the column for SB, the coarsened mesh size and respective percentage of the",7,TeXGyreTermesX-Regular,,154,154
"overlapping volume for windows mesh function, calculated with Equation 3.",7,TeXGyreTermesX-Regular,,73,73
𝑏,7,NewTXMI7,,1,1
"Spatial resolution of the RT coarse-grained mesh for SB, for the calculation of Equation 5 and 6.",7,TeXGyreTermesX-Regular,,97,97
"(Komatsu et al. 2011). Our method is general and can be applied in
any cosmological background, but the speciﬁc ﬁtting parameters we
provide are based on the above values.",8,TeXGyreTermesX-Regular,,171,66
We simulate the Epoch of Reionization using the,8,TeXGyreTermesX-Regular,,47,47
C,8,CMTT9,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
-Ray,8,CMTT9,,4,4
"code
(Mellema et al. 2006b), a photon-conserving radiative transfer (RT)",8,TeXGyreTermesX-Regular,,72,67
code based on short characteristic ray-tracing. The LB-1 and LB-2 N-,8,TeXGyreTermesX-Regular,,68,68
"body simulations provide the IGM density ﬁelds and halo catalogues
with masses, velocities, position and other variables, for a total of 76
snapshots, equally spaced in time (",8,TeXGyreTermesX-Regular,,175,72
Δ,8,txmiaX,,1,1
𝑡,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
11,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"54 Myr) in the redshﬁt
interval z",8,TeXGyreTermesX-Regular,,33,22
∈ [,8,txsys,,3,3
6; 50,8,TeXGyreTermesX-Regular,,5,5
],8,txsys,,1,1
". For computational feasibility, the density grid
is coarsened for the radiative transfer simulation to 300",8,TeXGyreTermesX-Regular,,107,57
