text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Observations and numerical simulations complement
one another to get a deeper understanding of our Universe.
But still technical issues coming from their manipulation
are rather diﬀerent. Information from observational data is
subject to experimental measurement error and is restricted
to the past light cone constraint. Simulations, though lim-
ited by the theoretical approximations used and computer
performance, can be used to derive mock catalogues of all as-
pects of the matter distribution, including precise positions
and velocities and ﬁeld conﬁguration properties for iden-
tiﬁed objects, over all space and time, not just on the past
light cone. The mass-Peak Patch computational halo-ﬁnding
methodology described in Bond & Myers (1996a) (hereafter
BM1) and other works of that era are accurate on the past
light cone as well as over all space and time, and allow rapid",8,CMR9,,882,62
"calculations of ensembles of such realizations, as parame-
ters deﬁning the cosmology vary. Though traditional N-body
simulations are more accurate, to this day N-body ensem-
bles suitable for mocking all manner of massive observational
campaigns remain limited. The mass-Peak Patch algorithm
was further improved in Stein et al. (2019) for massively
parallel computation. It allows identiﬁcation from an initial
(linear) state distribution of matter of regions (contiguous
mass-patches) that will collapse to form virialized objects
in the ﬁnal state space, haloes. Other approximate meth-
ods of varying speeds have been put forward over the past
decades. e.g., Pinocchio (Monaco et al. 2002) is one such ex-
ample. The attention to fast simulation techniques has been
driven by a dire need to address very costly statistical prob-
lems such as likelihood surface construction for large galaxy
surveys, for which covariance matrices encode the simplest
characterization, e.g., (see e.g Monaco 2016; Lippich et al.
2019, and references therein).",8,CMR9,,1046,62
"Here, we do not focus on these observationally-related
problems but rather undertake a theoretical exploration, us-
ing such approximate methods to determine the clustering
of haloes in the web, in particular focussing on the ques-",8,CMR9,,231,60
tion of halo alignments. Peak patch simulations can address,8,CMR9,,59,59
"this since they use coarse-grained ellipsoidal dynamics of
the halo patches, following the nonlinear development of
initial anisotropic tidal forces which correlate from halo to
halo. Triaxial collapse along the last axis to equilibrate is
slower than in isotropic spherical collapse for highly initially-
sheared patches.",8,CMR9,,322,65
"These tidal forces which dictate the formation sites
of the ﬁlamentary cosmic web (van Haarlem & van de
Weygaert 1993; Bond et al. 1996; van de Weygaert &
Bertschinger 1996), also shape the morphology of haloes
notably through tidal stretching (Catelan et al. 2001) and",8,CMR9,,269,58
"spin them up through tidal torques (see e.g Lee & Pen 2000;
Crittenden et al. 2001; Schaefer 2009, for a review). Because
tides are set on large scales by the cosmic web, a large-scale
coherence of the shapes and spins of galaxies and haloes is
naturally expected (see for instance Codis et al. 2015b, for a",8,CMR9,,307,62
modelling of the spin alignments of galaxies induced by the,8,CMR9,,59,59
cosmic web). Various numerical works,8,CMR9,,36,36
1,5,CMR6,,1,1
"have indeed demon-
strated that the shape of haloes tend to align with ﬁlaments
and walls in dark matter simulations (Patiri et al. 2006;
Brunino et al. 2007; Hahn et al. 2007; Arag´on-Calvo et al.
2007), a result also found more recently for galaxies in cos-
mological hydrodynamical simulations (Codis et al. 2018b).
This is in agreement with observations which have evidenced
a clear radial alignment of massive clusters (Smargon et al.
2012; van Uitert & Joachimi 2017), observations that go way
back to the eighties.",8,CMR9,,521,61
"These halo and galaxy alignments are key to understand
galaxy formation and evolution notably through the role of
the environment versus internal processes. They also repre-
sent a worrisome contamination for current and, even more
so, for future large photometric surveys which are designed
to map the distribution of matter through measurement of
cosmic shear, e.g., KiDS, DES, HSC, CFIS, Euclid, LSST
(see e.g Joachimi et al. 2015; Kirk et al. 2015; Kiessling et al.
2015; Troxel & Ishak 2015, for recent reviews). Indeed, in-
trinsic alignments of galaxies induce a spurious signal in the
lensing-induced shear-shear correlation function which bi-",8,CMR9,,651,65
"ases signiﬁcantly the cosmological analysis if not accounted
for properly (Kirk et al. 2010; Krause et al. 2016). Diﬀer-
ent strategies have been developed over the course of the
last few years, from perturbative approaches (Blazek et al.
2019; Vlah et al. 2020) to semi-analytical models (Schneider
& Bridle 2010; Joachimi et al. 2013a,b; Fortuna et al. 2020),
and now state-of-the-art hydrodynamical computations can
address this, by simulating large cosmological volumes while
keeping enough resolution for galaxies (Codis et al. 2015a;
Tenneti et al. 2015; Chisari et al. 2016; Velliscig et al. 2015;
Hilbert et al. 2017). One of the major diﬃculties in mod-
elling such an eﬀect is the high sensitivity to detailed as-
pects of the nonlinear gastrophysics of galaxies, including
feedback from short scales to large. It is therefore of inter-
est to try to separate the large-scale coarse-grained patterns
that can be predicted from ﬁrst principle dark matter dy-
namical methods such as peak patches from the complex
response functions (susceptibilities) describing the interior
characterizations of haloes, and their embedded galaxies.",8,CMR9,,1141,64
"In this paper, we focus on the theoretical modelling
of the large-scale alignments of haloes. Rather than using
general perturbative treatments, we rely on the nonlinear
physical model for halo formation exempliﬁed in the peak",8,CMR9,,226,58
"patch picture, encoding coarse-grained shapes and orienta-
tion information in the derived halo catalogues. The detailed
cosmic web structure of clusters, ﬁlaments, membranes and
voids on large scales has been shown to follow by gravi-
tational collapse from the linear ﬁelds constrained by the
anisotropic linear tides of the most prominent haloes (Bond
et al. (1996)). First, Section 2 gives a general overview
of haloes, the peak patch theory of them, and the sim-
ulation that yields the halo catalogue used here. In Sec-
tion 3, we present calculations of correlations oriented by
the shape of haloes using the 3D peak patch simulation
and then using 2D projections of this simulation. Finally,",8,CMR9,,699,61
"Section 4 wraps up. To show how the main features of our
orientation-induced ﬁndings are quite understandable from",8,CMR9,,114,57
1,5,CMR6,,1,1
We refer to Libeskind et al. (2018) for a review of algorithms,7,CMR8,,62,62
designed to extract the cosmic web from simulations.,7,CMR8,,52,52
MNRAS,7,CMR8,,5,5
000,7,CMBX8,,3,3
", 000–000 (0000)",7,CMR8,,16,16
"an analytic viewpoint, we develop in Appendix A an attempt
to compute the same correlations from a theoretical point of
view using the theory of peaks for Gaussian random ﬁelds
(BBKS), cast in the peak-patch semi-analytic framework in
BM1 which gives a simple but reasonably accurate account-
ing of the low order statistics derived from the full numerical
catalogue.",8,CMR9,,367,63
2 A STATISTICAL DESCRIPTION FOR,8,CMBX9,,31,31
HALOES,8,CMBX9,,6,6
"We ﬁrst discuss the general issue of cosmological-object cat-
alogues, the diﬀerence between halo-ﬁnding in ﬁnal-state
space, as done in N-body simulations, and initial-state space,
as done in peak-patch simulations. The catalogue statis-
tics are encoded in number density distribution function
operators that give masses, initial and ﬁnal positions, ve-
locities, and of great importance here, the linear tides and
their associated strain tensors. Of most interest here are
two-point halo-density halo-density averages constrained by",8,CMR9,,535,62
"strain/tide information which reveal the alignment charac-
teristics of the halo-medium. We then brieﬂy describe the
numerical methods we have applied to this study.",8,CMR9,,165,58
2.1 Reduced phase space,8,CMBX9,,23,23
A halo catalogue,8,CMR9,,16,16
C,8,CMSY9,,1,1
tot,5,CMR6,,3,3
=,8,CMR9,,1,1
∪,8,CMSY9,,1,1
c,5,CMMI6,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
"is a collection of the informa-
tion on the properties",8,CMR9,,54,31
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
of individual cosmic objects,8,CMR9,,28,28
c,8,CMMI9,,1,1
.,8,CMR9,,1,1
"Let us consider the ﬂow of a bundle of dark matter tra-
jectories from the ”initial” linear regime (Lagrangian space)
into the ”ﬁnal” nonlinear regime (Eulerian space). If the
dark matter starts cold, the 6D phase space is a 3D one,
with zero peculiar velocities and it remains restricted to a
3D hypersurface, but trajectories in collapsing regions inter-
twine, phase wrapping in the 6D phase space. This is seen
from the vantage point of a particular Eulerian 3D position
in the halo as multiple streams passing through, with a dis-
persion in velocity as well as a bulk average velocity (see e.g
Shandarin 2011; Falck et al. 2012; Abel et al. 2012). From
the 3D perspective, the dispersion is seen as heat and haloes
are regions of such hot dynamics. Even with the most so-
phisticated N-body computations it is diﬃcult to simulate
the orbits with full accuracy (see Sousbie & Colombi 2016;",8,CMR9,,894,63
"Hahn & Angulo 2016, for recent attempts at solving the
Vlasov-Poisson system).",8,CMR9,,78,54
"In halo-ﬁnding, whether in initial or ﬁnal space, the
idea is to identify such regions of hot dynamics, compress
the complex information into a few global parameters, such
as overall mass, mass-concentration, angular momentum, in-
terior heat and binding energy, and, of special interest to us
for anisotropy exploration, tidal tensors, strain tensors and
mass inertia tensors.",8,CMR9,,377,62
The positions,8,CMR9,,13,13
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
", masses",8,CMR9,,8,8
M,8,CMMI9,,1,1
c,5,CMMI6,,1,1
and velocities,8,CMR9,,14,14
v,8,CMBX9,,1,1
c,5,CMMI6,,1,1
"of the
haloes",8,CMR9,,13,6
c,8,CMMI9,,1,1
"are of course critical to their identiﬁcation, but
there are many other halo-internal measures",8,CMR9,,94,50
Q,8,CMMI9,,1,1
α,5,CMMI6,,1,1
int,5,CMR6,,3,3
",c",5,CMMI6,,2,2
and halo-,8,CMR9,,9,9
external measures,8,CMR9,,17,17
E,8,CMMI9,,1,1
β,5,CMMI6,,1,1
ext,5,CMR6,,3,3
",c",5,CMMI6,,2,2
"that are useful to characterize in
a reduced phase space",8,CMR9,,56,34
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
=,8,CMR9,,1,1
{,8,CMSY9,,1,1
M,8,CMMI9,,1,1
c,5,CMMI6,,1,1
",",8,CMMI9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
",",8,CMMI9,,1,1
v,8,CMBX9,,1,1
c,5,CMMI6,,1,1
", Q",8,CMMI9,,3,3
α,5,CMMI6,,1,1
ext,5,CMR6,,3,3
",c",5,CMMI6,,2,2
},8,CMSY9,,1,1
". For
any single realization a halo catalogue stores these quanti-
ties. The entries can all correspond to one redshift, multi-
ple redshifts (e.g., initial linear state and ﬁnal nonlinearly",8,CMR9,,190,62
"evolved state), or can label the times by the comoving radial",8,CMR9,,61,61
int,5,CMR6,,3,3
",c",5,CMMI6,,2,2
", E",8,CMMI9,,3,3
β,5,CMMI6,,1,1
MNRAS,7,CMR8,,5,5
000,7,CMBX8,,3,3
", 000–000 (0000)",7,CMR8,,16,16
Clustering and alignments of peak patch haloes,11,CMTI12,,46,46
3,11,CMR12,,1,1
"distances of the haloes along the past light-cone, related to
their redshifts. Though the sky we observe is one speciﬁc
past light cone realization, it is statistically modelled as a
member of an ensemble of realizations characterized by a
density matrix functional",8,CMR9,,265,62
ρ,8,CMMI9,,1,1
[,8,CMR9,,1,1
u,8,CMMI9,,1,1
],8,CMR9,,1,1
D,8,CMSY9,,1,1
u,8,CMMI9,,1,1
"for all of the degrees of
freedom of the system of ﬁelds in the cosmic medium",8,CMR9,,77,51
u,8,CMMI9,,1,1
A,5,CMMI6,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
"),
including the ﬁne grained orbit details. The halo catalogue
for each speciﬁc realization is a set of delta functions of the
coarse-grained variables, with the (localized) halo number
density operator deﬁned as",8,CMR9,,212,63
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
) =,8,CMR9,,3,3
d,8,CMR9,,1,1
N,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
")
d ln",8,CMR9,,6,4
M,8,CMMI9,,1,1
d,8,CMR9,,1,1
3,5,CMR6,,1,1
x,8,CMBX9,,1,1
d,8,CMR9,,1,1
3,5,CMR6,,1,1
v,8,CMBX9,,1,1
d,8,CMR9,,1,1
Q,8,CMMI9,,1,1
int,5,CMR6,,3,3
d,8,CMR9,,1,1
E,8,CMMI9,,1,1
ext,5,CMR6,,3,3
,8,CMEX9,,0,0
=,8,CMR9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
−,8,CMSY9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
),8,CMR9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
v,8,CMBX9,,1,1
−,8,CMSY9,,1,1
v,8,CMBX9,,1,1
c,5,CMMI6,,1,1
),8,CMR9,,1,1
δ,8,CMMI9,,1,1
(ln,8,CMR9,,3,3
M,8,CMMI9,,1,1
−,8,CMSY9,,1,1
ln,8,CMR9,,2,2
M,8,CMMI9,,1,1
c,5,CMMI6,,1,1
),8,CMR9,,1,1
c,5,CMMI6,,1,1
×,8,CMSY9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
Q,8,CMMI9,,1,1
int,5,CMR6,,3,3
−,8,CMSY9,,1,1
Q,8,CMMI9,,1,1
int,5,CMR6,,3,3
",c",5,CMMI6,,2,2
),8,CMR9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
E,8,CMMI9,,1,1
ext,5,CMR6,,3,3
−,8,CMSY9,,1,1
E,8,CMMI9,,1,1
ext,5,CMR6,,3,3
",c",5,CMMI6,,2,2
),8,CMR9,,1,1
.,8,CMMI9,,1,1
(1),8,CMR9,,3,3
Typically we have to turn the,8,CMR9,,29,29
x,8,CMBX9,,1,1
and,8,CMR9,,3,3
M,8,CMMI9,,1,1
"terms into opera-
tors acting on the ﬁelds, as described below following earlier
works such as BBKS for peak positions and BM1 for peak
masses.",8,CMR9,,143,62
"Measurements on the data we observe now are at the
ﬁnal times at the collapse redshift of the halo. In the mass-
Peak Patch formulation, the measurements are naturally
given in terms of initial times in the linear regime. Both the
forward mapping from initial to ﬁnal state and the backward
ﬂow from ﬁnal to initial state can, of course, be done pre-
cisely in N-body dark matter simulations since all informa-
tion is carried along with the particle labels. There is much
interest in ﬂowing backward from current data to recover
the initial linear state from the ﬁnal state information, but
the orbit entanglements inherent in nonlinear objects limit
what is likely to be do-able with just ﬁnal halo information.
Using triaxial ellipsoid collapse in peak patches the forward
ﬂow is approximated, though not with enough accuracy to
compute, e.g., ﬁnal state mass-inertia tensors, at least in the
current version of the peak patch codes.",8,CMR9,,936,63
"Though one can deﬁne haloes in many ways, the most
popular in Eulerian space is ﬁnding the patches at",8,CMR9,,101,50
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
"that
have their average interior overdensity",8,CMR9,,44,39
M,8,CMMI9,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
", V",8,CMMI9,,3,3
E,5,CMR6,,1,1
),8,CMR9,,1,1
/V,8,CMMI9,,2,2
E,5,CMR6,,1,1
"ﬁrst
upcrossing through a threshold",8,CMR9,,35,30
M,8,CMMI9,,1,1
c,5,CMMI6,,1,1
/V,8,CMMI9,,2,2
E,5,CMR6,,1,1
",c",5,CMMI6,,2,2
= ¯,8,CMR9,,3,3
ρ,8,CMMI9,,1,1
m,5,CMR6,,1,1
∆,8,CMR9,,1,1
M,5,CMMI6,,1,1
", as the
smoothing volume",8,CMR9,,25,16
V,8,CMMI9,,1,1
E,5,CMMI6,,1,1
"shrinks from large volume to small.
Typically one takes ∆",8,CMR9,,57,35
M,5,CMMI6,,1,1
"= 200. This then deﬁnes the
halo mass",8,CMR9,,37,27
M,8,CMMI9,,1,1
200,5,CMR6,,3,3
",c",5,CMMI6,,2,2
", its volume",8,CMR9,,12,12
V,8,CMMI9,,1,1
E,5,CMR6,,1,1
",",5,CMMI6,,1,1
200,5,CMR6,,3,3
",c",5,CMMI6,,2,2
", and hence its ra-
dius",8,CMR9,,24,19
R,8,CMMI9,,1,1
E,5,CMR6,,1,1
",",5,CMMI6,,1,1
200,5,CMR6,,3,3
",c",5,CMMI6,,2,2
. Some people use the total cosmological mean,8,CMR9,,45,45
density ¯,8,CMR9,,9,9
ρ,8,CMMI9,,1,1
tot,5,CMR6,,3,3
", including vacuum energy density (cosmological
constant), to deﬁne the threshold, with the same 200 value:
that mode of halo identiﬁcation ﬁnds smaller volume and
larger mass ones than the ones based on overdensity of the
clustering matter relative to the mean density of clustering
matter ¯",8,CMR9,,292,60
ρ,8,CMMI9,,1,1
m,5,CMR6,,1,1
.,8,CMR9,,1,1
"Though this is not true for all halo-ﬁnding methods, for
the standard spherical overdensity method (Bond & My-
ers (1996b), Behroozi et al. (2012)), whether determined
in ﬁnal state space or initial state space, as for hierarchi-
cal mass-peak patches, the halo positions will be associated
with peaks in the mass",8,CMR9,,313,61
∇,8,CMSY9,,1,1
M,8,CMMI9,,1,1
"= 0, and the position opera-",8,CMR9,,28,28
tor transforms to,8,CMR9,,17,17
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
−,8,CMSY9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
) =,8,CMR9,,3,3
|,8,CMSY9,,1,1
det(,8,CMR9,,4,4
∇∇,8,CMSY9,,2,2
M,8,CMMI9,,1,1
),8,CMR9,,1,1
|,8,CMSY9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
∇,8,CMSY9,,1,1
M,8,CMMI9,,1,1
"), viewing",8,CMR9,,10,10
M,8,CMMI9,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
) as a continuous ﬁeld.,8,CMR9,,23,23
"Other reasonable criteria for deﬁning haloes exist, e.g.,
using binding energy,",8,CMR9,,79,57
,8,CMMI9,,0,0
BE,5,CMR6,,2,2
"in which case the operator would
become",8,CMR9,,39,32
|,8,CMSY9,,1,1
det(,8,CMR9,,4,4
∇∇,8,CMSY9,,2,2
,8,CMMI9,,0,0
BE,5,CMR6,,2,2
),8,CMR9,,1,1
|,8,CMSY9,,1,1
δ,8,CMMI9,,1,1
(,8,CMR9,,1,1
∇,8,CMSY9,,1,1
,8,CMMI9,,0,0
BE,5,CMR6,,2,2
). This is tightly correlated,8,CMR9,,29,29
"with mass (BM1), so the haloes found are quite similar.",8,CMR9,,55,55
4,11,CMR12,,1,1
B. Regaldo-Saint Blancard et al.,11,CMTI12,,32,32
For Gaussian ﬁltering the,8,CMR9,,25,25
∇,8,CMSY9,,1,1
M,8,CMMI9,,1,1
"= 0 criterion is the same
as requiring that",8,CMR9,,43,25
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
"is exactly at the centre of mass, but for
the top-hat ﬁlters that are usually used to measure mass
there can be diﬀerences.",8,CMR9,,123,56
"The haloes are non-Gaussian, so all higher point con-
nected components exist,",8,CMR9,,78,53
,8,CMSY9,,0,0
,8,CMEX9,,0,0
"N
j",5,CMMI6,,3,1
=1,5,CMR6,,2,2
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
j,4,CMMI5,,1,1
),8,CMR9,,1,1
,8,CMSY9,,0,0
cc,5,CMR6,,2,2
", where, as
above,",8,CMR9,,18,11
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
j,4,CMMI5,,1,1
"denotes the collection of reduced phase space vari-
ables associated with each halo. Since this paper is focussing
on halo anisotropic correlations and alignments, our main
targets are constrained 1-point functions of haloes, which
are related to the two-point halo-halo correlation function",8,CMR9,,291,62
,8,CMSY9,,0,0
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
),8,CMR9,,1,1
|,8,CMSY9,,1,1
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
1,4,CMR5,,1,1
),8,CMR9,,1,1
,8,CMSY9,,0,0
=,8,CMR9,,1,1
1 +,8,CMR9,,3,3
ξ,8,CMMI9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
",c",5,CMMI6,,2,2
1,4,CMR5,,1,1
(,8,CMR9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
−,8,CMSY9,,1,1
x,8,CMBX9,,1,1
c,5,CMMI6,,1,1
1,4,CMR5,,1,1
) =,8,CMR9,,3,3
,8,CMSY9,,0,0
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
),8,CMR9,,1,1
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
1,4,CMR5,,1,1
),8,CMR9,,1,1
,8,CMSY9,,0,0
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
1,4,CMR5,,1,1
),8,CMR9,,1,1
"
",8,CMSY9,,1,0
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
),8,CMR9,,1,1
|,8,CMSY9,,1,1
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
1,4,CMR5,,1,1
),8,CMR9,,1,1
"
",8,CMSY9,,1,0
n,8,CMMI9,,1,1
h,5,CMR6,,1,1
",",5,CMMI6,,1,1
op,5,CMR6,,2,2
(,8,CMR9,,1,1
C,8,CMSY9,,1,1
c,5,CMMI6,,1,1
2,4,CMR5,,1,1
),8,CMR9,,1,1
,8,CMSY9,,0,0
",",8,CMMI9,,1,1
(2),8,CMR9,,3,3
",",8,CMMI9,,1,1
(3),8,CMR9,,3,3
