text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
,5,CMSY6,,0,0
"A2390W
150
13,800
4.3
1300
1.2
21",8,CMR9,,33,6
h,5,CMMI6,,1,1
53,8,CMR9,,2,2
m,5,CMMI6,,1,1
07,8,CMR9,,2,2
s,5,CMMI6,,1,1
17,8,CMR9,,2,2
◦,5,CMSY6,,1,1
49,8,CMR9,,2,2
,5,CMSY6,,0,0
24,8,CMR9,,2,2
,5,CMSY6,,0,0
"A2390E
150
13,800
4.3
1300
1.3
21",8,CMR9,,33,6
h,5,CMMI6,,1,1
53,8,CMR9,,2,2
m,5,CMMI6,,1,1
59,8,CMR9,,2,2
.,8,CMMI9,,1,1
3,8,CMR9,,1,1
s,5,CMMI6,,1,1
17,8,CMR9,,2,2
◦,5,CMSY6,,1,1
32,8,CMR9,,2,2
,5,CMSY6,,0,0
15,8,CMR9,,2,2
,5,CMSY6,,0,0
"A2465C
207
13,662
3
1800
1.1
22",8,CMR9,,31,6
h,5,CMMI6,,1,1
39,8,CMR9,,2,2
m,5,CMMI6,,1,1
32,8,CMR9,,2,2
.,8,CMMI9,,1,1
5,8,CMR9,,1,1
s,5,CMMI6,,1,1
−,8,CMSY9,,1,1
5,8,CMR9,,1,1
◦,5,CMSY6,,1,1
45,8,CMR9,,2,2
,5,CMSY6,,0,0
22,8,CMR9,,2,2
,5,CMSY6,,0,0
a,5,CMR6,,1,1
b,5,CMR6,,1,1
Number of mirror steps to reach the speciﬁed R.,7,CMR8,,47,47
Central coordinates of the SITELLE ﬁelds.,7,CMR8,,41,41
21,10,CMR17,,2,2
h,7,CMR12,,1,1
54,10,CMR17,,2,2
m,7,CMR12,,1,1
30,10,CMR17,,2,2
s,7,CMR12,,1,1
00,10,CMR17,,2,2
s,7,CMR12,,1,1
53,10,CMR17,,2,2
m,7,CMR12,,1,1
30,10,CMR17,,2,2
s,7,CMR12,,1,1
00,10,CMR17,,2,2
s,7,CMR12,,1,1
17,10,CMR17,,2,2
◦,7,CMSY10,,1,1
55,10,CMR17,,2,2
0,7,CMSY10,,1,1
50,10,CMR17,,2,2
0,7,CMSY10,,1,1
45,10,CMR17,,2,2
0,7,CMSY10,,1,1
40,10,CMR17,,2,2
0,7,CMSY10,,1,1
35,10,CMR17,,2,2
0,7,CMSY10,,1,1
30,10,CMR17,,2,2
0,7,CMSY10,,1,1
RA(J2000),12,CMSS17,,9,9
D,8,CMSS17,,1,1
ec,5,CMSS17,,2,2
(,4,CMSS17,,1,1
J,5,CMSS17,,1,1
2000,6,CMSS17,,4,4
),4,CMSS17,,1,1
SITELLE Cluster ELGs,9,CMCSC10,,20,20
5,9,CMR10,,1,1
"While the C4 ﬁlter is designed to minimize the num-
ber of OH sky-lines in the spectral region, the sky con-
tinuum and a few sky-lines still dominate the spectral
range of the ﬁlter. Therefore, we ﬁrst subtract the sky
background in each channel. The background is evalu-
ated and subtracted in 2D using the",9,CMR10,,308,56
photutils,9,CMTT10,,9,9
"package.
The background is locally estimated within a 128
128
pix",9,CMR10,,65,48
2,6,CMR7,,1,1
"box using a mode estimator and then subtracted
from the data of each channel. The spectral axis of the
datacube is clipped into 12100 – 12550 cm",9,CMR10,,144,55
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"and con-
verted into wavelength corresponding to 7970 ˚A – 8265
˚A. The wavelength axis is then interpolated to be uni-
formly spaced in logarithmic scale. A stacked image is
also created by coadding of all the channels within this
spectral range for the initial source detection described
in Section 3.3.",9,CMR10,,305,57
×,9,CMSY10,,1,1
3.2.,9,CMR10,,4,4
Fringe Reduction using Low-pass Filtering,9,CMTI10,,41,41
"The interferometric nature of SITELLE and the pres-
ence of strong sky-lines in the C4 ﬁlter induce fringes
across the ﬁeld in speciﬁc channels. The fringes are su-
perimposed on the uneven large-scale background that
has been subtracted in Section 3.1 . The level of con-
tamination from these fringes depends on the channel
wavelength, the number of mirror steps, and the posi-
tion in the ﬁeld. In general, channels around stronger
sky-lines with fewer mirror steps (i.e. lower spectral res-
olution) present brighter fringes away from the ﬁeld cen-
ter. The brightness and spatial pattern of these fringes
diﬀer from channel to channel, which makes it challeng-
ing to model them from ﬁrst principles. The brightness
of fringes vary across the ﬁeld and could be compara-
ble to/brighter than a large number of sources, aﬀecting
the source detection, ELG identiﬁcation, and potentially
their measurements. We adopt an empirical method to
reduce the inﬂuence of fringes by applying low-pass ﬁl-
tering (LPF) on each channel. Details of the LPF pro-
cedure and a ﬁgure illustrating the fringes and cleaning",9,CMR10,,1107,59
are presented in Appendix A.,9,CMR10,,28,28
3.3.,9,CMR10,,4,4
Source Detection and Spectral Extraction,9,CMTI10,,40,40
"Although the fringes have been alleviated by the LPF
procedure, small-scale fringe residuals from the sky oc-
casionally show up in some channels because of the ﬁnite
kernel size used. We apply a moving average procedure
to further mitigate fringe contamination (Appendix A)
and construct a new datacube for source detection. We",9,CMR10,,328,56
note that this smoothed datacube is used only for source,9,CMR10,,56,56
"detection but not for analysis. The new datacube is col-
lapsed in the spectral axis into an image for the detection
of ELGs (referred to below as the “detection image”)
generated by using the maximum value in the spectral",9,CMR10,,222,59
Figure 2.,8,CMBX9,,9,9
