text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Inter-University Centre for Astronomy and Astrophysics (IUCAA), Post Bag 4, Pune 411007, India",7,CMTI8,,94,94
2,5,CMR6,,1,1
"Institut dAstrophysique de Paris, UMR 7095, CNRS-SU, 98bis boulevard Arago, 75014 Paris, France",7,CMTI8,,95,95
3,5,CMR6,,1,1
"Department of Physics and Astronomy, Rutgers, the State University of New Jersey, 136 Frelinghuysen Road, Piscataway,
NJ 08854-8019, USA",7,CMTI8,,136,117
ABSTRACT,8,CMB10,,8,8
We report the detection of a large (,9,CMR10,,36,36
∼,9,CMSY10,,1,1
90 kpc) and luminous Ly,9,CMR10,,23,23
α,9,CMMI10,,1,1
nebula [,9,CMR10,,8,8
L,9,CMMI10,,1,1
Ly,6,CMR7,,2,2
α,6,CMMI7,,1,1
"=
(6.80",9,CMR10,,7,5
±,9,CMSY10,,1,1
0.08),9,CMR10,,5,5
×,9,CMSY10,,1,1
10,9,CMR10,,2,2
44,6,CMR7,,2,2
erg s,9,CMR10,,5,5
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
] around an optically faint (r,9,CMR10,,30,30
>,9,CMMI10,,1,1
"23 mag) radio galaxy M1513-
2524 at",9,CMR10,,35,27
z,9,CMMI10,,1,1
em,6,CMR7,,2,2
"=3.132. The double-lobed radio emission has an extent of 184 kpc, but the
radio core, i.e., emission associated with the active galactic nucleus (AGN) itself, is
barely detected. This object was found as part of our survey to identify high-",9,CMR10,,240,87
z,9,CMMI10,,1,1
"quasars
based on Wide-ﬁeld Infrared Survey Explorer (WISE) colors. The optical spectrum has
revealed Ly",9,CMR10,,103,83
α,9,CMMI10,,1,1
", N",9,CMR10,,3,3
v,9,CMCSC10,,1,1
", C",9,CMR10,,3,3
iv,9,CMCSC10,,2,2
and He,9,CMR10,,6,6
ii,9,CMCSC10,,2,2
"emission lines with a very weak continuum. Based
on long-slit spectroscopy and narrow band imaging centered on the Ly",9,CMR10,,117,68
α,9,CMMI10,,1,1
"emission, we
identify two spatial components: a “compact component” with high velocity dispersion
(",9,CMR10,,99,84
∼,9,CMSY10,,1,1
1500 km s,9,CMR10,,9,9
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
") seen in all three lines, and an “extended component”, having low
velocity dispersion (i.e., 700-1000 km s",9,CMR10,,107,66
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"). The emission line ratios are consistent with
the compact component being in photoionization equilibrium with an AGN. We also
detect spatially extended associated Ly",9,CMR10,,167,79
α,9,CMMI10,,1,1
"absorption, which is blue-shifted within 250-
400 km s",9,CMR10,,54,45
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
of the Ly,9,CMR10,,9,9
α,9,CMMI10,,1,1
peak. The probability of Ly,9,CMR10,,27,27
α,9,CMMI10,,1,1
"absorption detection in such large
radio sources is found to be low (",9,CMR10,,69,34
∼,9,CMSY10,,1,1
"10%) in the literature. M1513-2524 belongs to the
top few percent of the population in terms of Ly",9,CMR10,,98,49
α,9,CMMI10,,1,1
"and radio luminosities. Deep integral
ﬁeld spectroscopy is essential for probing this interesting source and its surroundings
in more detail.",9,CMR10,,141,87
Key words:,9,CMB10,,10,10
"Galaxies: active - galaxies: high-redshift - intergalactic medium - quasars:
emission lines - quasars:individual: M151304.72",9,CMR10,,124,76
−,9,CMSY10,,1,1
252439.7,9,CMR10,,8,8
1,8,CMB10,,1,1
INTRODUCTION,8,CMB10,,12,12
The ubiquitous presence of extended Ly,8,CMR9,,38,38
α,8,CMMI9,,1,1
"emission around
diverse populations of galaxies, ranging from quasars (Heck-
man et al. 1991a,b; Borisova et al. 2016; Arrigoni Bat-
taia et al. 2019) to powerful high-",8,CMR9,,168,60
z,8,CMTI9,,1,1
"radio galaxies (HzRGs)
(see Chambers et al. 1990; Villar-Mart´ın et al. 2003; Villar-
Mart´ın et al. 2007b) and several other populations such as
sub-millimetre and Lyman-break galaxies (Matsuda et al.
2004; Chapman et al. 2001; Geach et al. 2014), is now well
established. The detection rate of such diﬀuse Ly",8,CMR9,,310,62
α,8,CMMI9,,1,1
emission,8,CMR9,,8,8
from high-,8,CMR9,,10,10
z,8,CMMI9,,1,1
"galaxies has remarkably gone up to 100%, in",8,CMR9,,43,43
,5,CMMI6,,0,0
"Based on observations made with the Southern African Large
Telescope (SALT).",7,CMR8,,76,58
†,7,CMSY8,,1,1
E-mail: gitika@iucaa.in,7,CMR8,,23,23
©,7,SFRM0800,,1,1
The Authors,7,CMR8,,11,11
"some recent studies (Borisova et al. 2016; Arrigoni Battaia
et al. 2019), using integral ﬁeld spectrographs like the Multi-
Unit Spectroscopic Explorer (MUSE; Bacon et al. 2010) and
the Keck Cosmic Web Imager (KCWI; Morrissey et al. 2012)
on 8-10 metre class telescopes, operating at excellent astro-
nomical sites. In particular, these instruments have increased
the detection of faint and small scale Ly",8,CMR9,,405,63
α,8,CMMI9,,1,1
"nebulae (Hu &
Cowie 1987; Farina et al. 2017; Wisotzki et al. 2018). In
principle, these extended Ly",8,CMR9,,100,57
α,8,CMMI9,,1,1
"emitting regions provide im-
portant means to study the properties of the circumgalactic",8,CMR9,,88,59
"medium (CGM) and the interface between CGM and the in-
tergalactic medium (IGM) around high-",8,CMR9,,92,54
z,8,CMMI9,,1,1
"galaxies. Detailed
studies of the spatial distribution, kinematics and excitation
of the gas traced by the extended Ly",8,CMR9,,118,62
α,8,CMMI9,,1,1
emission can provide,8,CMR9,,20,20
2,11,CMR12,,1,1
Shukla et.al,11,CMTI12,,12,12
"vital clues on various feedback processes that drive star for-
mation in high-",8,CMR9,,78,62
z,8,CMMI9,,1,1
galaxies.,8,CMR9,,9,9
"Traditionally, studies of the CGM and IGM have been
carried out using absorption lines detected against bright
background sources, typically bright quasars. The one-
dimensional nature of absorption line studies, however, is not
ideal for probing the spatial distribution of the gas surround-
ing individual galaxies. Despite several studies dedicated to
understand the complex interactions between gas surround-
ing the host galaxies and the galaxies themselves, very little
progress has been made to date. In order to fully charac-
terise the physical and kinematic properties of this gas, it is
important to combine absorption and emission studies.",8,CMR9,,651,63
The recent detections of enormous Ly,8,CMR9,,36,36
α,8,CMMI9,,1,1
"nebulae
(ELANs; Matsuda et al. 2004; Cantalupo et al. 2014; Cai
et al. 2017, 2018; Arrigoni Battaia et al. 2018, 2019), which
are characterized by very extended Ly",8,CMR9,,163,61
α,8,CMMI9,,1,1
halos (Ly,8,CMR9,,9,9
α,8,CMMI9,,1,1
extent,8,CMR9,,6,6
>,8,CMMI9,,1,1
200 kpc) with luminosity,8,CMR9,,24,24
L,8,CMMI9,,1,1
Ly,5,CMR6,,2,2
α,5,CMMI6,,1,1
>,8,CMMI9,,1,1
10,8,CMR9,,2,2
44,5,CMR6,,2,2
erg s,8,CMR9,,5,5
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"and sur-
face brightness SB",8,CMR9,,27,18
Ly,5,CMR6,,2,2
α,5,CMMI6,,1,1
>,8,CMMI9,,1,1
10,8,CMR9,,2,2
−,5,CMSY6,,1,1
17,5,CMR6,,2,2
erg s,8,CMR9,,5,5
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
cm,8,CMR9,,2,2
−,5,CMSY6,,1,1
2,5,CMR6,,1,1
arcsec,8,CMR9,,6,6
−,5,CMSY6,,1,1
2,5,CMR6,,1,1
", have
drawn a lots of attention. As the diﬀuse emission in these",8,CMR9,,65,58
"cases extend well beyond the virial radii of the galaxies,
ELANs can be a very good probe of the dark matter po-
tential of the halos hosting the galaxies and the interface
regions between CGM and IGM. However, ELANs are rare,
and only 1% of quasars seem to posses them. Based on their
radial surface brightness proﬁles, it has been proposed that
ELANs trace regions of higher volume density and/or have
additional sources of ionizing radiation embedded in their
halos (Cantalupo et al. 2014; Arrigoni Battaia et al. 2018).
However, a better understanding of these scenarios requires
further investigation.",8,CMR9,,606,60
The extended Ly,8,CMR9,,15,15
α,8,CMMI9,,1,1
"emission studies centred on HzRGs
and radio-loud quasars have shown a clear correlation be-
tween powerful radio jets and diﬀuse gas (van Ojik et al.
1997; Heckman et al. 1991a,b; Villar-Mart´ın et al. 2007b),
where the jet clearly seems to alter the kinematics and mor-
phology of the Ly",8,CMR9,,288,60
α,8,CMMI9,,1,1
emitting gas. In a sample of 18,8,CMR9,,31,31
z >,8,CMMI9,,3,3
"2
radio galaxies, van Ojik et al. (1997) have found a clear cor-
relation between radio source size and the size of the diﬀuse
Ly",8,CMR9,,129,62
α,8,CMMI9,,1,1
"emission, along with an anti-correlation between Ly",8,CMR9,,51,51
α,8,CMMI9,,1,1
"velocity width and radio size. In more than 60% of these
cases, strong associated H",8,CMR9,,83,56
i,8,CMCSC10,,1,1
absorption (,8,CMR9,,12,12
N,8,CMMI9,,1,1
HI,5,CMR6,,2,2
,8,MSAM10,,0,0
10,8,CMR9,,2,2
18,5,CMR6,,2,2
cm,8,CMR9,,2,2
−,5,CMSY6,,1,1
2,5,CMR6,,1,1
")
was detected. The detection rate of H",8,CMR9,,39,37
i,8,CMCSC10,,1,1
absorption was found,8,CMR9,,20,20
"to be higher in smaller radio sources (i.e.,",8,CMR9,,44,44
∼,8,CMSY9,,1,1
"90% when
the source size is",8,CMR9,,27,18
<,8,CMMI9,,1,1
50 kpc and 25% when,8,CMR9,,19,19
>,8,CMMI9,,1,1
"50 kpc). In
61% of the cases, Ly",8,CMR9,,32,20
α,8,CMMI9,,1,1
"was more extended than the radio
source itself. The inner parts of the Ly",8,CMR9,,73,40
α,8,CMMI9,,1,1
"halo within the
extent of the radio emission showed perturbed kinematics
(FWHM",8,CMR9,,78,56
>,8,CMMI9,,1,1
1000 km s,8,CMR9,,9,9
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
") due to jet-gas interaction, whereas
the more extended (",8,CMR9,,57,37
∼,8,CMSY9,,1,1
"100 kpc) regions were dominated by
quiescent kinematics (FWHM",8,CMR9,,61,34
<,8,CMMI9,,1,1
700 km s,8,CMR9,,8,8
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
"). These results
demonstrate that HzRGs reside in gas rich environments.
Deep IR imaging studies have also revealed the presence
of galaxy proto-clusters around high-",8,CMR9,,166,55
z,8,CMMI9,,1,1
"radio galaxies (Mayo
et al. 2012; Galametz et al. 2012; Wylezalek et al. 2013; Dan-",8,CMR9,,83,62
"nerbauer et al. 2014). These proto-clusters show presence of
high density environments around high-",8,CMR9,,99,60
z,8,CMMI9,,1,1
radio galaxies.,8,CMR9,,15,15
"Several possible physical mechanisms have been pro-
posed to power the extended Ly",8,CMR9,,82,51
α,8,CMMI9,,1,1
"emission. In many cases
the Ly",8,CMR9,,30,23
α,8,CMMI9,,1,1
nebulae are found to be associated with highly,8,CMR9,,46,46
"obscured type-II AGNs (see, e.g., Dey et al. 2005; Bridge",8,CMR9,,57,57
"et al. 2013; Overzier et al. 2013; Hennawi et al. 2015; Ao
et al. 2017). The most commonly discussed origins of Ly",8,CMR9,,114,58
α,8,CMMI9,,1,1
"emission are: (i) shock induced radiation, powered by radio
jets or outﬂows (Mori et al. 2004; Allen et al. 2008); (ii)
gravitational cooling radiation/ Ly",8,CMR9,,155,59
α,8,CMMI9,,1,1
"collisional excitation
(Haiman et al. 2000; Dijkstra et al. 2006; Rosdahl & Blaizot
2012); (iii) ﬂuorescent Ly",8,CMR9,,110,60
α,8,CMMI9,,1,1
"emission due to photoionization
by UV luminous sources like AGNs or star forming galaxies
(McCarthy 1993; Cantalupo et al. 2005; Geach et al. 2009;
Overzier et al. 2013) and (iv) resonant scattering of Ly",8,CMR9,,204,57
α,8,CMMI9,,1,1
"photons from embedded sources (Villar-Martin et al. 1996;
Dijkstra & Loeb 2008). The presence of high-ionization lines
like C",8,CMR9,,125,60
iv,8,CMCSC10,,2,2
and He,8,CMR9,,6,6
ii,8,CMCSC10,,2,2
"can provide additional information on the
kinematics of the gas and help disentangle the various physi-
cal processes powering the Ly",8,CMR9,,133,61
α,8,CMMI9,,1,1
"emission. Extended emission
in these high ionization lines is observed for a few HzRGs
over tens of kpc (Villar-Mart´ın et al. 2003; Morais et al.
2017). There are a few detections in quasars as well, which
have shown extended emission in these lines out to hundreds
of kpc (Marques-Chaves et al. 2019).
For the recently detected ELANs, photoionization by asso-",8,CMR9,,361,59
"ciated bright quasars has been suggested as the dominant
powering source for the Ly",8,CMR9,,83,56
α,8,CMMI9,,1,1
"emission (Borisova et al. 2016).
However, contributions from other mechanisms like resonant
scattering cannot be entirely ruled out (Arrigoni Battaia
et al. 2019). In the case of HzRGs showing Ly",8,CMR9,,195,58
α,8,CMMI9,,1,1
"extend-
ing beyond the associated radio emission, jet-gas interaction
is seen to play a vital role in determining the properties
of the Ly",8,CMR9,,138,61
α,8,CMMI9,,1,1
"nebulae; however, to produce Ly",8,CMR9,,31,31
α,8,CMMI9,,1,1
"on spatial
scales larger than that of the radio emission, photoioniza-
tion by a continuum source is still required (van Ojik et al.
1997). Stellar photoionization has also been shown to in-
crease the ratios",8,CMR9,,208,61
f,8,CMMI9,,1,1
Ly,5,CMR6,,2,2
α,5,CMMI6,,1,1
/,8,CMR9,,1,1
f,8,CMMI9,,1,1
CIV,5,CMR6,,3,3
and,8,CMR9,,3,3
f,8,CMMI9,,1,1
Ly,5,CMR6,,2,2
α,5,CMMI6,,1,1
/,8,CMR9,,1,1
f,8,CMMI9,,1,1
HeII,5,CMR6,,4,4
", especially for
“Ly",8,CMR9,,20,16
α,8,CMMI9,,1,1
-excess” objects. There are cases where Ly,8,CMR9,,42,42
α,8,CMMI9,,1,1
"nebulae are
detected around radio-quiet type-II AGNs (Prescott et al.
2015; Marques-Chaves et al. 2019). Nilsson et al. (2006) had
reported the presence of a 60 kpc large Ly",8,CMR9,,173,60
α,8,CMMI9,,1,1
"nebula not as-
sociated with any optical source, which was argued to be
powered by gravitational cooling radiation. However, later
Prescott et al. (2015) argued that the absence of contin-
uum at optical and longer wavelengths does not necessarily
indicate gravitational origin for Ly",8,CMR9,,284,58
α,8,CMMI9,,1,1
"emission. If anything,
gravitationally powered Ly",8,CMR9,,49,26
α,8,CMMI9,,1,1
"emission should instead be ac-
companied by a galaxy forming at the center of the Ly",8,CMR9,,84,53
α,8,CMMI9,,1,1
"nebula, whose stellar continuum one should be able to de-
tect.",8,CMR9,,63,57
"We have recently completed deep long-slit spectroscopic
observations of extended Ly",8,CMR9,,83,55
α,8,CMMI9,,1,1
"emission in 25 newly discov-
ered radio bright (1.4 GHz ﬂux density in excess of 200 mJy)
quasars and radio galaxies at",8,CMR9,,119,60
z,8,CMMI9,,1,1
,8,MSAM10,,0,0
2,8,CMR9,,1,1
.,8,CMMI9,,1,1
"7 using the Southern
African Large Telescope (SALT). These objects were dis-
covered by us, as part of target selection for the MeerKAT
Absorption Line Survey (MALS; Gupta et al. 2016; Kro-
gager et al. 2018). Here, we present a detailed analysis of
the extended Ly",8,CMR9,,265,59
α,8,CMMI9,,1,1
"emission around a special radio source,
M151304.72-252439.70 (where M stands for MALS), in our",8,CMR9,,94,54
"sample. In the literature, this radio source is also known as
MRC1510-252 and TXS1510-252. The source not only has
higher values of radio power, angular size and Ly",8,CMR9,,164,61
α,8,CMMI9,,1,1
"lumi-
nosity than other objects in our sample but also than other
known radio sources at these redshifts. Interestingly, an op-",8,CMR9,,127,61
tical counterpart is not detected in any of the optical im-,8,CMR9,,59,59
MNRAS,7,CMR8,,5,5
000,7,CMB10,,3,3
", 1–19 ()",7,CMR8,,9,9
"ages from PanSTARRS-1 (PS1) (Chambers & Pan-STARRS
Team 2018), and only a very faint source is detected in in-
frared images from the Wide-ﬁeld Infrared Survey Explorer
(WISE) (see Fig. 1). Our survey spectrum clearly revealed
the strong Ly",8,CMR9,,240,59
α,8,CMMI9,,1,1
", N",8,CMR9,,3,3
v,8,CMCSC10,,1,1
", C",8,CMR9,,3,3
iv,8,CMCSC10,,2,2
and He,8,CMR9,,6,6
ii,8,CMCSC10,,2,2
"emission lines but with
a very faint continuum emission. The Ly",8,CMR9,,63,39
α,8,CMMI9,,1,1
"emission is found
to be extended with a clear signature of associated absorp-
tion. All these attributes make M1513-2524 an interesting
object for detailed investigation.",8,CMR9,,170,59
"We have organized this paper as follows. In Section 2 we
have provided the details of our long-slit spectroscopic and
narrow-band imaging observations using SALT, along with
upgraded Giant Meterwave Radio Telescope (uGMRT) ob-
servations and data reduction. In Section 3, we present the
main results of our study; in particular, we explore the con-
nection between the radio jets/lobes and Ly",8,CMR9,,392,61
α,8,CMMI9,,1,1
"emitting gas.
We compare the Ly",8,CMR9,,31,17
α,8,CMMI9,,1,1
"ﬂux and radio size of M1513-2524 with
those of radio sources at similar redshifts in the literature.
We discuss the properties of the associated Ly",8,CMR9,,147,62
α,8,CMMI9,,1,1
"absorption
and the detection of extended C",8,CMR9,,42,31
iv,8,CMCSC10,,2,2
and He,8,CMR9,,6,6
ii,8,CMCSC10,,2,2
"emission lines
in this section. We also provide a list of candidate Ly",8,CMR9,,70,55
α,8,CMMI9,,1,1
emit-,8,CMR9,,5,5
"ters found in our narrow band observations. In Section 4, we
summarize and discuss our results. Throughout this paper,
we have adopted a cosmology with H",8,CMR9,,153,60
0,5,CMR6,,1,1
= 67.4 km s,8,CMR9,,11,11
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
Mpc,8,CMR9,,3,3
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
",
Ω",8,CMR9,,3,1
m,5,CMR6,,1,1
= 0.315 and Ω,8,CMR9,,13,13
Λ,5,CMR6,,1,1
"= 0.685 (see Planck Collaboration et al.
2018). At the emission redshift (",8,CMR9,,74,40
z,8,CMTI9,,1,1
∼,8,CMSY9,,1,1
"3.13) for this cosmology,
1",8,CMR9,,27,25
,5,CMSY6,,0,0
corresponds to 7.8 kpc.,8,CMR9,,23,23
2 OBSERVATIONS AND DATA REDUCTION,8,CMB10,,33,33
"In this section, we present details of the acquisition and anal-
ysis of various data used in this work.",8,CMR9,,104,64
2.1 Long-slit observations with RSS/SALT,8,CMB10,,40,40
"To obtain the optical spectrum, we used the Robert Stobie
Spectrograph (RSS) (Burgh et al. 2003; Kobulnicky et al.
2003) on the Southern African Large Telescope (SALT)
(Buckley et al. 2006) in long-slit mode (Program IDs:
2016-2-SCI-017, 2017-1-SCI-016). The primary mirror of
SALT is 11m across, consisting of 91 1m individual hexag-
onal mirrors. The RSS consists of an array of three CCD
detectors with 3172",8,CMR9,,410,57
×,8,CMSY9,,1,1
2052 pixels. We have used 2,8,CMR9,,27,27
×,8,CMSY9,,1,1
2 pixel,8,CMR9,,7,7
"binning to improve the signal-to-noise ratio (SNR). These
observations were carried out in service mode using a long-
slit of width 1.5",8,CMR9,,135,59
,5,CMSY6,,0,0
", grating PG0900, GR-ANGLE=15.875",8,CMR9,,33,33
o,5,CMMI6,,1,1
and CAMANG=31.75,8,CMR9,,16,16
o,5,CMMI6,,1,1
". This combination provides a wave-
length coverage of 4486-7533 ˚A, excluding the wavelength
ranges 5497-5551 ˚A and 6542-6589 ˚A that correspond to
gaps between CCDs. These settings were chosen such that
Ly",8,CMR9,,208,57
α,8,CMMI9,,1,1
", C",8,CMR9,,3,3
iv,8,CMCSC10,,2,2
and He,8,CMR9,,6,6
ii,8,CMCSC10,,2,2
"emission from the radio source are
simultaneously covered and Ly",8,CMR9,,64,34
α,8,CMMI9,,1,1
"emission falls in the most
sensitive part of the spectrograph. The spectral resolution
achieved is in the range of 200-300 km s",8,CMR9,,127,59
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
.,8,CMR9,,1,1
"During the survey, the source was observed using a
long-slit oriented at a position angle (PA) of 72",8,CMR9,,100,50
◦,5,CMSY6,,1,1
". To bet-
ter understand the spatial distribution of gas, we followed
up the target with deeper long-slit observations, keeping the
slit oriented along PAs of 72",8,CMR9,,161,61
◦,5,CMSY6,,1,1
and 350,8,CMR9,,7,7
◦,5,CMSY6,,1,1
. These PAs were,8,CMR9,,16,16
chosen so that we could have a blind oﬀ-set pointing at,8,CMR9,,55,55
MNRAS,7,CMR8,,5,5
000,7,CMB10,,3,3
", 1–19 ()",7,CMR8,,9,9
Ly,11,CMTI12,,2,2
α,11,CMMI12,,1,1
emission from M151304.72-252439.70,11,CMTI12,,34,34
3,11,CMR12,,1,1
clip,7,CMR8,,4,4
Figure 1.,7,CMB10,,9,9
The i-band image of the ﬁeld of M1513-2524 obtained in,7,CMR8,,54,54
Pan-STARRS1. The two slit positions (PA=72,7,CMR8,,42,42
◦,5,CMSY6,,1,1
and PA=350,7,CMR8,,10,10
◦,5,CMSY6,,1,1
),7,CMR8,,1,1
"along which the long-slit observations were carried out with re-
spect to reference stars (identiﬁed as S",7,CMR8,,105,64
1,5,CMR6,,1,1
and S,7,CMR8,,5,5
2,5,CMR6,,1,1
") falling within the
slit are shown using dashed lines. The red plus marks the WISE
position (RA=15",7,CMR8,,99,62
h,5,CMR6,,1,1
13,7,CMR8,,2,2
m,5,CMR6,,1,1
04,7,CMR8,,2,2
.,7,CMMI8,,1,1
72,7,CMR8,,2,2
s,5,CMR6,,1,1
", Dec=",7,CMR8,,6,6
−,7,CMSY8,,1,1
25,7,CMR8,,2,2
d,5,CMR6,,1,1
24,7,CMR8,,2,2
m,5,CMR6,,1,1
39,7,CMR8,,2,2
.,7,CMMI8,,1,1
70,7,CMR8,,2,2
s,5,CMR6,,1,1
") where no
optical source is detected. The cyan contours correspond to Band-
5 (1.4 GHz) radio emission from our uGMRT observations, and
the corresponding synthesized beam is shown in red in the lower
left corner. The contour levels are plotted at 1.6",7,CMR8,,251,65
×,7,CMSY8,,1,1
"(-1, 1, 2, 4, 8,
16, 32, 64, ..) mJy beam",7,CMR8,,41,24
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
". Radio contours from NVSS are also
over plotted (gray color). These contour levels are at 2.1",7,CMR8,,94,58
×,7,CMSY8,,1,1
"(-1, 1,
2, 4, 8, 16, 32, 64, ..) mJy beam",7,CMR8,,41,33
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
". The symbol “T” corresponds
to top of the 2D long-slit spectra shown in Figs. 8 and 9.",7,CMR8,,87,58
"the WISE location of the source using a bright star’s lo-
cation (see Fig. 1). The total on-source exposure times were
2400 s for each PA, split into 2 exposures of 1200 s each,
with a dither of 2",8,CMR9,,196,60
,5,CMSY6,,0,0
"along the slit. Seeing measured from
the proﬁles of stars in the acquisition image are typically in
the range 1.6",8,CMR9,,113,62
,5,CMSY6,,0,0
to 2.0,8,CMR9,,6,6
,5,CMSY6,,0,0
"during our observations. The spec-
tral point spread function (SPSF) for each PA was con-
structed from spatial proﬁles extracted after collapsing a
region between 5000-5020 ˚A for the reference stars. We mea-",8,CMR9,,209,60
sured SPSFs of 1.7,8,CMR9,,18,18
,5,CMSY6,,0,0
and 1.4,8,CMR9,,7,7
,5,CMSY6,,0,0
"for spectra obtained along
PA = 72",8,CMR9,,34,26
◦,5,CMSY6,,1,1
and 350,8,CMR9,,7,7
◦,5,CMSY6,,1,1
", respectively (see Table 1). The data
were reduced using the SALT science pipeline (Crawford
et al. 2010) and standard",8,CMR9,,119,54
IRAF,8,CMTT9,,4,4
tasks,8,CMR9,,5,5
1,5,CMR6,,1,1
". For cosmic ray re-
moval, we used the",8,CMR9,,39,20
IRAF,8,CMTT9,,4,4
"based algorithm proposed by van
Dokkum (2001). The wavelength calibration was performed
using a Xenon arc lamp. The spectrophotometric standard
star EG21 (RA=03",8,CMR9,,160,55
h,5,CMR6,,1,1
10,8,CMR9,,2,2
m,5,CMR6,,1,1
30,8,CMR9,,2,2
.,8,CMMI9,,1,1
98,8,CMR9,,2,2
s,5,CMR6,,1,1
", Dec=",8,CMR9,,6,6
−,8,CMSY9,,1,1
68,8,CMR9,,2,2
d,5,CMR6,,1,1
36,8,CMR9,,2,2
m,5,CMR6,,1,1
02,8,CMR9,,2,2
.,8,CMMI9,,1,1
20,8,CMR9,,2,2
s,5,CMR6,,1,1
") was
used for ﬂux calibration, where corrections for atmospheric
extinction and air mass have been taken into account. The
wavelengths were then shifted to vacuum wavelengths. The
ﬁnal combined 1D spectrum of M1513-2524 is shown in
Fig. 2.",8,CMR9,,240,59
1,5,CMR6,,1,1
"IRAF is distributed by the National Optical Astronomy Obser-
vatories, which are operated by the Association of Universities for
Research in Astronomy, Inc., under cooperative agreement with
the National Science Foundation.",7,CMR8,,223,67
15,7,DejaVuSerif,,2,2
h,5,DejaVuSans,,1,1
13,7,DejaVuSerif,,2,2
m,5,DejaVuSans,,1,1
10,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
08,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
06,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
04,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
02,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
00,7,DejaVuSerif,,2,2
s,5,DejaVuSans,,1,1
"-25°23'30""24'00""30""25'00""30""J2000 Right Ascension",7,DejaVuSerif,,49,49
J,3,DejaVuSerif,,1,1
2000,5,DejaVuSerif,,4,4
,2,DejaVuSerif,,0,0
D,6,DejaVuSerif,,1,1
e,4,DejaVuSerif,,1,1
c,4,DejaVuSerif,,1,1
li,2,DejaVuSerif,,2,2
n,5,DejaVuSerif,,1,1
a,4,DejaVuSerif,,1,1
t,3,DejaVuSerif,,1,1
i,2,DejaVuSerif,,1,1
o,4,DejaVuSerif,,1,1
n,5,DejaVuSerif,,1,1
PS1 i-band M1513-2524,7,DejaVuSerif-Bold,,21,21
NE,5,DejaVuSerif-Bold,,2,2
S,7,DejaVuSerif-Bold,,1,1
