text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Accepted 2021 January 4. Received 2021 January 4; in original form 2020 September 17,7,CMR8,,84,84
ABSTRACT,8,CMBX9,,8,8
"To look for possible phenomenological connections between pulsar’s timing properties
and emissions from pulsar wind nebulae and their pulsars, we studied the power-law
component of the X-ray emissions from 35 pulsar wind nebulae which have a detected
pulsar in X-rays. Our major results are in the following: (1) The power-law component
of the X-ray luminosities, in the energy range from 0.5 keV to 8 keV, of the nebulae
and of the pulsar both show a strong correlation with the pulsar spin-down power
( ˙",9,CMR10,,506,85
E,9,CMMI10,,1,1
"), consistent with earlier studies. However, equally signiﬁcant correlations with the
magnetic ﬁeld strength at the light cylinder (",9,CMR10,,132,85
B,9,CMMI10,,1,1
lc,6,CMR7,,2,2
") are also found. The similar signiﬁ-
cance level of the correlations with ˙",9,CMR10,,76,38
E,9,CMMI10,,1,1
and with,9,CMR10,,8,8
B,9,CMMI10,,1,1
lc,6,CMR7,,2,2
suggests that not only ˙,9,CMR10,,24,24
E,9,CMMI10,,1,1
but also,9,CMR10,,8,8
B,9,CMMI10,,1,1
lc,6,CMR7,,2,2
"plays an important role in understanding these power-law emissions. (2) Ther-
mal X-ray emissions are detected in 12 pulsars among the 35 samples. With derived
temperature as one additional variable, we found that the photon indices of pulsar’s
non-thermal X-ray power-law spectra can be well described by a linear function of
log",9,CMR10,,330,84
P,9,CMMI10,,1,1
", log ˙",9,CMR10,,7,7
P,9,CMMI10,,1,1
and temperature logarithm log,9,CMR10,,29,29
T,9,CMMI10,,1,1
". It indicates that the surface tempera-
ture of neutron stars plays an important role in determining the energy distribution
of the radiating pair plasma in pulsar’s magnetospheres.",9,CMR10,,182,84
Key words:,9,CMBX10,,10,10
"radiation mechanisms: non-thermal – star: neutron – pulsars: general –
ISM: supernova remnants – X-ray: ISM – X-ray: stars",9,CMR10,,122,70
1 INTRODUCTION,8,CMBX9,,14,14
"Pulsar wind nebulae (PWN) are observed across the elec-
tromagnetic spectrum from radio bands to very high energy
gamma rays. They are extended sources powered by the em-
bedded pulsar through its magnetized winds. These winds
are energetic charged particles, most likely electron-position
pairs, ﬂowing out from pulsar’s magnetosphere. When they
encounter the relatively slow-moving supernova ejecta, or
the interstellar medium if the supernova remnant is no
longer around, a pulsar wind nebula shock and a reverse one,
called the termination shock, are formed (e.g. Slane (2017)).",8,CMR9,,582,62
"It is generally believed that the wind is Poynting-dominated
when just leaving the magnetosphere, that is, its energy
density is dominated by the Poynting ﬂux rather than by
particles. The wind, however, becomes particle-dominated
when approaching the termination shock (Kennel & Coroniti",8,CMR9,,288,60
"1984). It was suggested that, based on a one-zone, shocked
wind model, the nebula X-ray luminosity",8,CMR9,,98,58
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
"depends on
the central pulsar’s spin-down power ˙",8,CMR9,,49,38
E,8,CMMI9,,1,1
as,8,CMR9,,2,2
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
α/,5,CMMI6,,2,2
2,5,CMR6,,1,1
",",8,CMR9,,1,1
,5,CMMI6,,0,0
E-mail: hkchang@mx.nthu.edu.tw,7,CMR8,,30,30
©,7,SFRM0800,,1,1
2020 RAS,7,CMR8,,8,8
where,8,CMR9,,5,5
−,8,CMSY9,,1,1
α,8,CMMI9,,1,1
"is the power index of the power-law energy dis-
tribution of the emitting particles (Chevalier 2000; Cheng,
Taam & Wang 2004). We note that, however, mechanisms
of accelerating wind particles are a subject of investigation.
It was argued that Fermi acceleration at the termination
shock is not able to produce particles energetic enough to
explain the observed synchrotron radiation in X-ray bands
and beyond. Instead, magnetic reconnection way ahead of
or around the termination shock was proposed to be the
mechanism of converting magnetic energy to particles’ en-
ergy (Lyubarsky 2003; Sironi, Spitkovsky & Arons 2013).
On the other hand, based on the outer-gap model, non-",8,CMR9,,676,62
"thermal X-ray luminosity of pulsars,",8,CMR9,,36,36
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
", was predicted
to be proportional to pulsar’s spin-down power roughly as",8,CMR9,,73,57
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
15,5,CMR6,,2,2
"with some variations due to diﬀerent mag-
netic inclination angles (Cheng, & Zhang 1999; Cheng, Taam
& Wang 2004). It is therefore of interest to compare observa-",8,CMR9,,162,61
"tions of X-ray luminosities from the nebula and from pulsar’s
magnetosphere with these model predictions.",8,CMR9,,105,61
Luminosity of X-ray emissions (,8,CMR9,,31,31
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
") from pulsars, some-",8,CMR9,,21,21
"times mixed with their PWN, has been indeed found to",8,CMR9,,52,52
strongly correlate with pulsar’s spin-down power ˙,8,CMR9,,50,50
E,8,CMMI9,,1,1
. In Se-,8,CMR9,,8,8
2,11,CMR12,,1,1
Hsiang & Chang,11,CMTI12,,14,14
"ward & Wang (1988), with",8,CMR9,,24,24
Einstein,8,CMTI9,,8,8
"data of nine pulsars, it
was found that",8,CMR9,,39,24
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
(0.2 – 4 keV) is proportional to ˙,8,CMR9,,34,34
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
39,5,CMR6,,2,2
",
where, the luminosity",8,CMR9,,23,21
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
"is contributed from both the pul-
sar and their nebulae. With",8,CMR9,,61,33
ROSAT,8,CMTI9,,5,5
"data of 27 pulsars,
Becker & Tr¨umper (1997) reported that",8,CMR9,,58,38
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
"(0.1 – 2.4 keV)
is about 10",8,CMR9,,27,15
−,5,CMSY6,,1,1
3,5,CMR6,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
". This luminosity counts only the emissions
from the pulsar. To reduce the contribution from surface
thermal emissions, Possenti et al. (2002) considered the en-
ergy range of 2 – 10 keV and reported that",8,CMR9,,204,60
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
34,5,CMR6,,2,2
", with
a sample of 39 pulsars, whose PWNe, if present, were not
separated from their pulsars. Therefore in that study the
luminosity includes contribution from PWNe if they exist.
Another relation of",8,CMR9,,199,57
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
87,5,CMR6,,2,2
"(2 – 10 keV) was reported
in Mattana et al. (2009) for 14 TeV-emitting PWNe, some
of which are mixed with pulsar’s luminosity.",8,CMR9,,126,55
"In the works mentioned above, there seems to be an in-",8,CMR9,,54,54
dication that the relation between the X-ray luminosity,8,CMR9,,55,55
L,8,CMMI9,,1,1
X,5,CMMI6,,1,1
and the spin-down power ˙,8,CMR9,,25,25
E,8,CMMI9,,1,1
"has a larger power index when
emissions from PWNe are included and a smaller one when
only the emission from the pulsar is considered. Indeed, in
Cheng, Taam & Wang (2004), with a sample of 23 pulsars
in the energy range between 2 and 10 keV, the non-pulsed
luminosity was found to be",8,CMR9,,284,59
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
4,5,CMR6,,1,1
", while the pulsed one
was",8,CMR9,,26,22
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
2,5,CMR6,,1,1
". In Li, Lu & Li (2008), with 24 PWNe and 27
pulsars, it was reported that, in 2 – 10 keV,",8,CMR9,,90,45
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
1,5,CMR6,,1,1
.,5,CMMI6,,1,1
45,5,CMR6,,2,2
and,8,CMR9,,3,3
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
∝,8,CMSY9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
0,5,CMR6,,1,1
.,5,CMMI6,,1,1
92,5,CMR6,,2,2
", where",8,CMR9,,7,7
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
"is the luminosity from
PWNe and",8,CMR9,,31,22
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
"is that from pulsars. It is one of the pur-
poses of this paper to examine these relations with a larger
sample.",8,CMR9,,112,60
The spectral photon indices Γ,8,CMR9,,29,29
pwn,5,CMR6,,3,3
and Γ,8,CMR9,,5,5
psr,5,CMR6,,3,3
"in the power-
law spectra of the non-thermal X-ray emissions from PWNe
and from pulsars are another important property of the
emission. With nine bright Crab-like pulsars, relations be-
tween Γ",8,CMR9,,193,59
pwn,5,CMR6,,3,3
and Γ,8,CMR9,,5,5
psr,5,CMR6,,3,3
", between Γ",8,CMR9,,11,11
pwn,5,CMR6,,3,3
and ˙,8,CMR9,,5,5
E,8,CMMI9,,1,1
", and between
Γ",8,CMR9,,15,13
psr,5,CMR6,,3,3
and ˙,8,CMR9,,5,5
E,8,CMMI9,,1,1
"were reported (Gotthelf 2003). These relations
were, however, not conﬁrmed in Li, Lu & Li (2008) with
a larger sample of pulsars and their PWNe. Nonetheless,
Cheng, Taam & Wang (2004) reported an indication of a
positive correlation between Γ",8,CMR9,,242,55
pwn,5,CMR6,,3,3
and,8,CMR9,,3,3
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
/,8,CMMI9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
", and Li, Lu",8,CMR9,,12,12
"& Li (2008) found moderately strong positive correlations
between Γ",8,CMR9,,67,57
pwn,5,CMR6,,3,3
and,8,CMR9,,3,3
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
and between Γ,8,CMR9,,13,13
pwn,5,CMR6,,3,3
and,8,CMR9,,3,3
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
/,8,CMMI9,,1,1
˙,8,CMR9,,1,1
E,8,CMMI9,,1,1
".
On the other hand, Γ",8,CMR9,,22,20
psr,5,CMR6,,3,3
"was not found to correlate with lu-
minosities or other pulsar timing properties (Cheng, Taam
& Wang 2004; Li, Lu & Li 2008).",8,CMR9,,125,57
"In this paper, we report correlations among properties
of PWN/pulsar power-law component of the X-ray emis-
sions and of pulsars’ rotation, using a sample of 35 PWNe,
all with detected pulsars whose X-ray emission can be sepa-
rated from that of PWNe. To have a more uniform compar-
ison basis, we consider the ﬂux in the energy range from 0.5
keV to 8 keV for all the sources in the sample. This ﬂux is
derived from the power-law component of the corresponding",8,CMR9,,461,60
"best-ﬁt spectral models reported in the literature. It there-
fore does not include surface thermal emissions (i.e. also ex-
cluding the emission ultimately originating from bombard-
ment of electron-positron pairs produced and accelerated in
the magnetosphere, see the next section).",8,CMR9,,284,62
"Thanks to observations with ﬁne enough spatial reso-
lution and long enough exposure, the X-ray emission from",8,CMR9,,109,56
PWNe has been found to become softer with increasing dis-,8,CMR9,,57,57
"tance from the pulsar, that is, the photon index is larger",8,CMR9,,58,58
at a larger distance. Clear examples can be found in Slane,8,CMR9,,58,58
"et al. (2012) and Pavan et al. (2016). That certainly repre-
sents the cooling of emitting particles in PWNe and deserves
detailed study by its own. We therefore decided not to in-
clude Γ",8,CMR9,,188,60
pwn,5,CMR6,,3,3
"in our study, and to keep only",8,CMR9,,30,30
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
",",8,CMR9,,1,1
L,8,CMMI9,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
",
and Γ",8,CMR9,,7,5
psr,5,CMR6,,3,3
"as spectral properties of sources in our sample. On
the other hand, in studying these possible correlations, we
also take the magnetic ﬁeld strength at the light cylinder
and the surface temperature (when available) into account.
In particular, the inclusion of the surface temperature leads
to a statistically much better description of Γ",8,CMR9,,339,61
psr,5,CMR6,,3,3
"as a linear
function of log",8,CMR9,,27,15
P,8,CMMI9,,1,1
", log ˙",8,CMR9,,7,7
P,8,CMMI9,,1,1
and log,8,CMR9,,7,7
T,8,CMMI9,,1,1
.,8,CMR9,,1,1
"We describe, in Section 2, how we collect the sample and
determine their properties from the literature. In Section 3,
results of possible correlations among spectral and timing
properties are presented, for the 35 sources in the sample
as a whole, and for a subset of 12 samples whose surface",8,CMR9,,293,61
"temperature estimates are available. Implications of these
results are discussed in Section 4.",8,CMR9,,94,58
2 SAMPLE COLLECTION,8,CMBX9,,19,19
"We collected, from the literature, all the PWNe whose asso-
ciated pulsars are detected. In this eﬀort, among many dif-
ferent references, we beneﬁted very much from the McGill
PWN catalog",8,CMR9,,188,59
1,5,CMR6,,1,1
"and Li, Lu & Li (2008). Altogether we found
50, among which 35 have separate X-ray spectral informa-
tion for PWNe and for their associated pulsars. These 35
are the sources that we study in this work. Their spectral
properties are listed in Table 1.",8,CMR9,,250,58
"In several earlier studies (Possenti et al. 2002; Cheng,
Taam & Wang 2004; Li, Lu & Li 2008) the X-ray luminos-
ity considered was the total luminosity in the energy range
of 2 – 10 keV. That luminosity includes contributions of
emissions from the nebulae, emissions from pulsars’ mag-
netosphere, and likely also emissions from the stellar sur-
face due to bombardment of charged particles ﬂowing back
from the magnetosphere. The luminosity of the bombard-
ment component presumably may depend on pulsars’ tim-",8,CMR9,,511,59
"ing properties in a way diﬀerent from that of the magne-
tospheric emission. We therefore try to separate them by
considering only the ﬂux derived from the best-ﬁt power-
law component in corresponding spectral analysis works to
represent the component of the magnetospheric emission. In
fact, with the caveats above, hereafter we will always iden-
tify the power-law component of the X-ray spectra with the
non-thermal emission and will use the two terminologies in
an interchangeable way. To have a uniform comparison ba-
sis, we consider, for all the 35 sources, only the power-law
component luminosities in the energy range from 0.5 keV to
8 keV. This energy range is the most common one employed
in the spectral analysis we found in the literature, in par-",8,CMR9,,761,60
"ticular for those based on Chandra data. When ﬂuxes and
uncertainties in the literature were reported in a diﬀerent
energy range, we compute the corresponding ﬂux in 0.5 – 8
keV and estimate the uncertainty with the published value
scaled by the ﬂux ratio of the two energy ranges. To covert",8,CMR9,,291,59
1,5,CMR6,,1,1
"Roberts, M.S.E., 2004,
‘The Pulsar Wind Nebula Cat-",7,CMR8,,51,28
"alog (March 2005 version)’, McGill University, Montreal,
Quebec, Canada
on the World-Wide-Web at",7,CMR8,,96,56
‘http://www.physics.mcgill.ca/,7,CMR8,,30,30
∼,7,CMSY8,,1,1
pulsar/pwncat.html’).,7,CMR8,,21,21
(available,7,CMR8,,10,10
©,7,SFRM0800,,1,1
"2020 RAS, MNRAS",7,CMR8,,15,15
000,7,CMBX8,,3,3
", 1–10",7,CMR8,,6,6
X-rays from PWNe and their PSRs,11,CMTI12,,31,31
3,11,CMR12,,1,1
Table 1.,7,CMBX8,,8,8
"X-ray spectral properties of 35 PWNe with detected pulsars. References: (1) Slane et al. (2004); (2) Li, Lu & Li (2008); (3)
Klingler et al. (2016b); (4) Ge et al. (2019); (5) De Luca et al. (2005); (6) Posselt et al. (2017); (7) Bˆırzan, Pavlov & Kargaltsev (2016);
(8) Pavlov et al. (2001); (9) Kargaltsev, Pavlov & Garmire (2007); (10) Pavan et al. (2016); (11) Chang et al. (2012); (12) Ng, Roberts
& Romani (2005); (13) Kishishita et al. (2012); (14) Klingler et al. (2016a); (15) DeLaney et al. (2006); (16) Kargaltsev, Pavlov & Wang
(2009); (17) Romani et al. (2005); (18) Hinton et al. (2007); (19) Klingler et al. (2018); (20) Roberts et al. (2003); (21) Helfand et al.
(2007) ; (22) Duvidovich et al. (2019); (23) Matheson & Saﬁ-Harb (2010); (24) Gotthelf & Halpern (2008); (25) Petre, Kuntz & Shelton
(2002); (26) Temim et al. (2010); (27) Becker et al. (2006); (28) Li, Lu & Li (2005); (29) Van Etten, Romani & Ng (2008); (30) Romani,
Slane & Green (2017); (31) Johnson & Wang (2010).",7,CMR8,,996,141
†,5,CMSY6,,1,1
"PSR J2124-3358 is a millisecond pulsar, which is not included in the selected
sample of 35 objects to which the correlation analysis was applied, but is listed here for reference.",7,CMR8,,179,101
Pulsar name,7,CMR8,,11,11
PWN name,7,CMR8,,8,8
L,7,CMMI8,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
pwn,5,CMR6,,3,3
(erg/s),7,CMR8,,7,7
L,7,CMMI8,,1,1
X,5,CMR6,,1,1
",",5,CMMI6,,1,1
psr,5,CMR6,,3,3
(erg/s),7,CMR8,,7,7
Γ,7,CMR8,,1,1
psr,5,CMR6,,3,3
kT,7,CMMI8,,2,2
∞,5,CMSY6,,1,1
(eV),7,CMR8,,4,4
References,7,CMR8,,10,10
112,7,CMR8,,3,3
.,7,CMMI8,,1,1
0,7,CMR8,,1,1
+8,5,CMR6,,2,2
.,5,CMMI6,,1,1
6,5,CMR6,,1,1
−,5,CMSY6,,1,1
8,5,CMR6,,1,1
.,5,CMMI6,,1,1
6,5,CMR6,,1,1
160,7,CMR8,,3,3
.,7,CMMI8,,1,1
0,7,CMR8,,1,1
+12,5,CMR6,,3,3
.,5,CMMI6,,1,1
0,5,CMR6,,1,1
−,5,CMSY6,,1,1
12,5,CMR6,,2,2
.,5,CMMI6,,1,1
0,5,CMR6,,1,1
"1, 2",7,CMR8,,4,4
83,7,CMR8,,2,2
.,7,CMMI8,,1,1
4,7,CMR8,,1,1
+4,5,CMR6,,2,2
.,5,CMMI6,,1,1
2,5,CMR6,,1,1
−,5,CMSY6,,1,1
4,5,CMR6,,1,1
.,5,CMMI6,,1,1
2,5,CMR6,,1,1
93,7,CMR8,,2,2
.,7,CMMI8,,1,1
1,7,CMR8,,1,1
+4,5,CMR6,,2,2
.,5,CMMI6,,1,1
6,5,CMR6,,1,1
−,5,CMSY6,,1,1
7,5,CMR6,,1,1
.,5,CMMI6,,1,1
3,5,CMR6,,1,1
130,7,CMR8,,3,3
.,7,CMMI8,,1,1
1,7,CMR8,,1,1
+2,5,CMR6,,2,2
.,5,CMMI6,,1,1
6,5,CMR6,,1,1
−,5,CMSY6,,1,1
2,5,CMR6,,1,1
.,5,CMMI6,,1,1
6,5,CMR6,,1,1
"5, 6",7,CMR8,,4,4
"2, 8",7,CMR8,,4,4
140,7,CMR8,,3,3
.,7,CMMI8,,1,1
0,7,CMR8,,1,1
+60,5,CMR6,,3,3
.,5,CMMI6,,1,1
0,5,CMR6,,1,1
−,5,CMSY6,,1,1
40,5,CMR6,,2,2
.,5,CMMI6,,1,1
0,5,CMR6,,1,1
"12, 13",7,CMR8,,6,6
J0205+6449,7,CMR8,,10,10
G130.7+3.1,7,CMR8,,10,10
J0358+5413,7,CMR8,,10,10
J0534+2200,7,CMR8,,10,10
G184.6-5.8,7,CMR8,,10,10
J0537-6910,7,CMR8,,10,10
G279.6-31.7,7,CMR8,,11,11
J0540-6919,7,CMR8,,10,10
G279.7-31.5,7,CMR8,,11,11
J0633+1746,7,CMR8,,10,10
G195.1+4.3,7,CMR8,,10,10
J0659+1414,7,CMR8,,10,10
J0835-4510,7,CMR8,,10,10
G263.9-3.3,7,CMR8,,10,10
J1016-5857,7,CMR8,,10,10
G284.3-1.8,7,CMR8,,10,10
J1048-5832,7,CMR8,,10,10
G287.4+0.58,7,CMR8,,11,11
J1101-6101,7,CMR8,,10,10
IGRJ11014-6103,7,CMR8,,14,14
J1124-5916,7,CMR8,,10,10
G292.0+1.8,7,CMR8,,10,10
J1420-6048,7,CMR8,,10,10
G313.6+0.3,7,CMR8,,10,10
J1513-5908,7,CMR8,,10,10
G320.4-1.2,7,CMR8,,10,10
J1709-4429,7,CMR8,,10,10
G343.1-2.3,7,CMR8,,10,10
J1357-6429,7,CMR8,,10,10
J1509-5850,7,CMR8,,10,10
J1617-5055,7,CMR8,,10,10
J1718-3825,7,CMR8,,10,10
J1803-2137,7,CMR8,,10,10
J1809-1917,7,CMR8,,10,10
J1747-2958,7,CMR8,,10,10
G359.23-0.82,7,CMR8,,12,12
J1801-2451,7,CMR8,,10,10
G5.27-0.9,7,CMR8,,9,9
J1811-1925,7,CMR8,,10,10
G11.2-0.3,7,CMR8,,9,9
J1813-1749,7,CMR8,,10,10
G12.82-0.02,7,CMR8,,11,11
J1826-1334,7,CMR8,,10,10
G18.0-0.7,7,CMR8,,9,9
J1833-1034,7,CMR8,,10,10
G21.5-0.9,7,CMR8,,9,9
J1838-0655,7,CMR8,,10,10
J1856+0113,7,CMR8,,10,10
G34.7-0.4,7,CMR8,,9,9
J1930+1852,7,CMR8,,10,10
G54.1+0.3,7,CMR8,,9,9
J1932+1059,7,CMR8,,10,10
G47.4-3.9,7,CMR8,,9,9
J1952+3252,7,CMR8,,10,10
G69.0+2.7,7,CMR8,,9,9
J2021+3651,7,CMR8,,10,10
G75.2+0.1,7,CMR8,,9,9
J2124-3358,7,CMR8,,10,10
†,5,CMSY6,,1,1
J2225+6535,7,CMR8,,10,10
G108.6+6.8,7,CMR8,,10,10
J2229+6114,7,CMR8,,10,10
G106.6+3.1,7,CMR8,,10,10
8,7,CMR8,,1,1
.,7,CMMI8,,1,1
35,7,CMR8,,2,2
+19,5,CMR6,,3,3
.,5,CMMI6,,1,1
30,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
26,7,CMR8,,2,2
+2,5,CMR6,,2,2
.,5,CMMI6,,1,1
22,5,CMR6,,2,2
5,7,CMR8,,1,1
.,7,CMMI8,,1,1
89,7,CMR8,,2,2
+6,5,CMR6,,2,2
.,5,CMMI6,,1,1
00,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
89,7,CMR8,,2,2
+1,5,CMR6,,2,2
.,5,CMMI6,,1,1
99,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
09,7,CMR8,,2,2
+2,5,CMR6,,2,2
.,5,CMMI6,,1,1
60,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
43,7,CMR8,,2,2
+1,5,CMR6,,2,2
.,5,CMMI6,,1,1
38,5,CMR6,,2,2
3,7,CMR8,,1,1
.,7,CMMI8,,1,1
37,7,CMR8,,2,2
+3,5,CMR6,,2,2
.,5,CMMI6,,1,1
49,5,CMR6,,2,2
7,7,CMR8,,1,1
.,7,CMMI8,,1,1
14,7,CMR8,,2,2
+7,5,CMR6,,2,2
.,5,CMMI6,,1,1
76,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
00,7,CMR8,,2,2
+2,5,CMR6,,2,2
.,5,CMMI6,,1,1
89,5,CMR6,,2,2
6,7,CMR8,,1,1
.,7,CMMI8,,1,1
60,7,CMR8,,2,2
+7,5,CMR6,,2,2
.,5,CMMI6,,1,1
52,5,CMR6,,2,2
7,7,CMR8,,1,1
.,7,CMMI8,,1,1
43,7,CMR8,,2,2
+7,5,CMR6,,2,2
.,5,CMMI6,,1,1
37,5,CMR6,,2,2
3,7,CMR8,,1,1
.,7,CMMI8,,1,1
14,7,CMR8,,2,2
+5,5,CMR6,,2,2
.,5,CMMI6,,1,1
01,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
24,7,CMR8,,2,2
+3,5,CMR6,,2,2
.,5,CMMI6,,1,1
10,5,CMR6,,2,2
3,7,CMR8,,1,1
.,7,CMMI8,,1,1
39,7,CMR8,,2,2
+3,5,CMR6,,2,2
.,5,CMMI6,,1,1
41,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
22,7,CMR8,,2,2
+1,5,CMR6,,2,2
.,5,CMMI6,,1,1
23,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
35,7,CMR8,,2,2
+1,5,CMR6,,2,2
.,5,CMMI6,,1,1
64,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
84,7,CMR8,,2,2
+2,5,CMR6,,2,2
.,5,CMMI6,,1,1
14,5,CMR6,,2,2
1,7,CMR8,,1,1
.,7,CMMI8,,1,1
21,7,CMR8,,2,2
+1,5,CMR6,,2,2
.,5,CMMI6,,1,1
21,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
93,7,CMR8,,2,2
+5,5,CMR6,,2,2
.,5,CMMI6,,1,1
68,5,CMR6,,2,2
5,7,CMR8,,1,1
.,7,CMMI8,,1,1
15,7,CMR8,,2,2
+5,5,CMR6,,2,2
.,5,CMMI6,,1,1
05,5,CMR6,,2,2
2,7,CMR8,,1,1
.,7,CMMI8,,1,1
