text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"cosmology. Quasar-based results
will ﬂourish in the next years, with more AGN being
a subject of systematic reverberation monitoring (Du
et al. 2015; Grier et al. 2017; Du et al. 2018; Grier et al.
2019; Homayouni et al. 2020; Cackett et al. 2020), and
with the future surveys approaching, like LSST (Ivezić
et al. 2019).",9,SFRM1000,,321,60
Quasar-based,9,SFRM1000,,12,12
the,9,SFRM1000,,3,3
of,9,SFRM1000,,2,2
Since,9,SFRM1000,,5,5
sources,9,SFRM1000,,7,7
"is growing,",9,SFRM1000,,11,11
the number of,9,SFRM1000,,13,13
"the
cosmological constraints will be determined with smaller
and smaller statistical errors. However, the systematic
errors inherent in the methods will not disappear with
the rise of the statistical samples. In the case of AGN,
one of such potentially important issues is the eﬀect of
the viewing angle of an active nucleus. AGN are not
point-like sources, they show signiﬁcant dependence of
their appearance on the inclination angle of an observer
with respect to the symmetry axis which underlies the",9,SFRM1000,,503,56
"AGN classiﬁcation (see e.g. Antonucci 1993; Urry &
Padovani 1995; Netzer 2015, for a review). This by
itself does not pose a problem as long as, statistically,
there is no trend in the average viewing angle with the
redshift. However, if such a trend is likely to exist, it can
be expected to aﬀect the conclusions about the redshift
dependence of the Universe expansion rate. The aim of
the present paper is to check if such trends are likely,
and if so, whether they may lead to biased estimation
of cosmological parameters. A hint that it may happen",9,SFRM1000,,552,61
"is provided by Gu (2013) who has found the redshift
evolution in the covering factor of the torus. We use
this data in our experiment.",9,SFRM1000,,134,53
The paper is organised as follows.,9,SFRM1000,,34,34
"In section 2, we
discuss the method, where we outline our approach to
the eﬀect of viewing angle on measurement of the disk
luminosity, followed by geometry description, analytical
description of the disk/torus system, selection of the
observational data, and predicted eﬀect on cosmological
parameters are given in section 2.1, 2.2, 2.3 and 2.4,
respectively. In sections 3",9,SFRM1000,,374,56
&,9,CMR10,,1,1
"4, we present the discussion
in the context of quasar cosmology.",9,SFRM1000,,64,35
2.,8,SFRM0900,,2,2
METHOD,9,SFBX1000,,6,6
"AGN is believed to have a supermassive black hole
at the center which accretes the matter from the
In vigorously accreting systems this
surrounding.
matter forms cold Keplerian accretion disks. Close to
the disk, the broad line region forms. This central part
of an AGN is usually surrounded by a dusty/molecular",9,SFRM1000,,312,56
"torus. Thus the viewing angle plays an important role
in how the AGN appears, and consequently,
in how
it is classiﬁed. The disk is ﬂat, so the observed disk
ﬂux decreases with an increase of the viewing angle.
In addition, the observer looking at very high viewing
angle (measured from the symmetry axis) will not be
able to see the direct disk emission, and instead will
register only a processed emission from the molecular
torus (plus, eventually, a scattered emission). At
intermediate viewing angles both the disk anisotropy
and the partial obscuration are important. Therefore,
the observed radiation from any AGN mostly depends
on two important parameters e.g. viewing angle (",9,SFRM1000,,684,54
i,9,CMMI10,,1,1
") and
the optical depth (",9,SFRM1000,,25,19
τ,9,CMMI10,,1,1
") along the line of sight. Here we
consider our study as a toy model illustrating potential
dangers of negligence of all viewing angle issues in
quasar cosmology.",9,SFRM1000,,162,56
2.1.,9,SFRM1000,,4,4
Description of the Geometry,9,SFBX1000,,27,27
The AGN geometry to be considered in this work,9,SFRM1000,,46,46
"is similar to what is given by Elitzur (2008), and
shown in Figure 1, where torus is considered to have a
smooth density distribution of dust in angular direction.
The inclination angle measured from symmetry axis is
denoted as",9,SFRM1000,,227,57
i,9,CMMI10,,1,1
.,9,SFRM1000,,1,1
"We assume that the radiation produced in the disk is
modiﬁed by the torus before it reaches the observer, and
the eﬀect depends on the viewing angle. Let’s assume
that the",9,SFRM1000,,171,56
τ,9,CMMI10,,1,1
"is the optical depth of molecular torus and it
is deﬁned as,",9,SFRM1000,,60,46
τ,9,CMMI10,,1,1
=,9,CMR10,,1,1
Ae,9,CMMI10,,2,2
−,6,CMSY7,,1,1
(,6,CMR7,,1,1
β/σ,6,CMMI7,,3,3
),6,CMR7,,1,1
2,4,CMR5,,1,1
(1),9,SFRM1000,,3,3
"where ’A’ is the normalization constant,",9,SFRM1000,,40,40
β,9,CMMI10,,1,1
(=,9,SFRM1000,,2,2
π,9,CMMI10,,1,1
/2-,9,SFRM1000,,3,3
i,9,CMMI10,,1,1
") is
the angle measured from the equatorial plane, and",9,SFRM1000,,54,49
σ,9,CMMI10,,1,1
is the characteristic width of the torus. We thus use,9,SFRM1000,,53,53
Viewing angle effects in quasar application to cosmology,9,SFCC1000,,56,56
3,9,SFRM1000,,1,1
"additional factor related to the limb-brightening could
have been also included here but for the sake of
simplicity we neglect it in the current approach.",9,SFRM1000,,154,55
"Finally,",9,SFRM1000,,8,8
"the disk intrinsic anisotropic emision is
modiﬁed in a viewing-angle dependent way when the
light is passing through the dusty torus which gives us
the ﬁnal expression for the observed disk ﬂux:",9,SFRM1000,,194,55
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
(,9,CMR10,,1,1
i,9,CMMI10,,1,1
) = 2,9,CMR10,,5,5
L,9,CMMI10,,1,1
aver,6,CMMI7,,4,4
disk,6,CMMI7,,4,4
cos,9,CMR10,,3,3
i e,9,CMMI10,,3,3
−,6,CMSY7,,1,1
τ,6,CMMI7,,1,1
",",9,CMMI10,,1,1
(3),9,SFRM1000,,3,3
where,9,SFRM1000,,5,5
τ,9,CMMI10,,1,1
"is the optical depth of dusty torus. The IR
radiation produced in the molecular torus comes from
the nuclear emission which is intercepted by the torus.
In order to calculate it from the model, assuming that
the intrinsic disk emission and torus parameters are
known, we perform an integral over all viewing angles:",9,SFRM1000,,315,55
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
= 2,9,CMR10,,3,3
L,9,CMMI10,,1,1
"aver
disk",6,CMMI7,,9,4
,9,CMEX10,,0,0
π/,6,CMMI7,,2,2
2,6,CMR7,,1,1
0,6,CMR7,,1,1
sin,9,CMR10,,3,3
β,9,CMMI10,,1,1
∗,9,CMSY10,,1,1
cosβ,9,CMMI10,,4,4
∗,9,CMSY10,,1,1
(1,9,CMR10,,2,2
−,9,CMSY10,,1,1
e,9,CMMI10,,1,1
−,6,CMSY7,,1,1
Ae,6,CMMI7,,2,2
−,4,CMSY5,,1,1
β,4,CMMI5,,1,1
2,4,CMR5,,1,1
/σ,4,CMMI5,,2,2
2,4,CMR5,,1,1
),9,CMR10,,1,1
∗,9,CMSY10,,1,1
dβ.,9,CMMI10,,3,3
"(4)
Here we use the angle",9,SFRM1000,,25,21
β,9,CMMI10,,1,1
"measured from the equatorial
plane.",9,SFRM1000,,35,28
"We further assume that the emission of the torus in
the IR band is isotropic. This is an oversimpliﬁcation in
comparison with the approach of Elitzur (2008) based
on radiative transfer, but we do not aim to study the
spectral features in the IR band. This assumption of
isotropy is relatively correct if the torus is optically
thin and/or we observe the emission at relatively longer
wavelengths. Here we concentrate on a simple approach
to overall radiation budget.",9,SFRM1000,,466,57
"Thus we deﬁne the covering factor (CF) of the AGN as
the ratio of observed IR to the intrinsic disk luminosity:",9,SFRM1000,,111,58
CF,9,CMMI10,,2,2
=,9,CMR10,,1,1
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
aver,6,CMMI7,,4,4
disk,6,CMMI7,,4,4
=,9,CMR10,,1,1
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
disk,6,CMMI7,,4,4
∗,9,CMSY10,,1,1
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
/L,9,CMMI10,,2,2
"aver
disk",6,CMMI7,,9,4
.,9,CMMI10,,1,1
(5),9,SFRM1000,,3,3
"On the other hand, if we assume that the IR emission
is isotropic but the disk emission is highly anisotropic,",9,SFRM1000,,110,57
"then what we measure directly from the data is instead
the ratio:",9,SFRM1000,,65,54
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
disk,6,CMMI7,,4,4
=,9,CMR10,,1,1
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
"aver
disk",6,CMMI7,,9,4
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
/L,9,CMMI10,,2,2
"aver
disk",6,CMMI7,,9,4
.,9,CMMI10,,1,1
"The numerator in the above equation is estimated
through the numerical integration from equation (4).
The denominator is the re-written form of equation (3),",9,SFRM1000,,157,55
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
/L,9,CMMI10,,2,2
aver,6,CMMI7,,4,4
disk,6,CMMI7,,4,4
= 2 cos,9,CMR10,,7,7
i,9,CMMI10,,1,1
∗,9,CMSY10,,1,1
e,9,CMMI10,,1,1
−,6,CMSY7,,1,1
τ,6,CMMI7,,1,1
",",9,CMMI10,,1,1
after substituting the value,9,SFRM1000,,28,28
i,9,CMMI10,,1,1
=,9,SFRM1000,,1,1
π,9,CMMI10,,1,1
/2 -,9,SFRM1000,,4,4
β,9,CMMI10,,1,1
", the equation
(7) transforms to,",9,SFRM1000,,33,18
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
/L,9,CMMI10,,2,2
aver,6,CMMI7,,4,4
disk,6,CMMI7,,4,4
= 2 sin,9,CMR10,,7,7
β,9,CMMI10,,1,1
∗,9,CMSY10,,1,1
e,9,CMMI10,,1,1
−,6,CMSY7,,1,1
A,6,CMMI7,,1,1
∗,6,CMSY7,,1,1
e,6,CMMI7,,1,1
−,4,CMSY5,,1,1
(,4,CMR5,,1,1
β/σ,4,CMMI5,,3,3
)2,4,CMR5,,2,2
.,9,CMMI10,,1,1
(6),9,SFRM1000,,3,3
(7),9,SFRM1000,,3,3
(8),9,SFRM1000,,3,3
Figure 1.,8,SFBX0900,,9,9
"Cartoons for a dusty torus with half opening
angle",8,SFRM0900,,50,44
σ,8,CMMI9,,1,1
"and with decreasing density away from the equatorial
plane. The viewing angle is deﬁned as",8,SFRM0900,,90,52
i,8,CMMI9,,1,1
"measured from the
symmetry axis.",8,SFRM0900,,32,17
"just the projection of the torus onto the sky plane of
the central source and neglect possible variations in the
radial distribution of the dusty material. Therefore,
constants",9,SFRM1000,,176,57
A,9,CMMI10,,1,1
and,9,SFRM1000,,3,3
σ,9,CMMI10,,1,1
"are the only two free parameters
of the torus model itself. The third parameter is the
viewing angle.",9,SFRM1000,,101,53
2.2.,9,SFRM1000,,4,4
Disk/torus system,9,SFBX1000,,17,17
"Here we consider a toy model which allows us to
see how the change in the covering factor measured
by Gu (2013) can relate to the torus parameters and
the viewing angle, and further, how it can aﬀect the
measured luminosity in case of high redshift AGN (2.0",9,SFRM1000,,257,53
≤,9,CMSY10,,1,1
z,9,CMMI10,,1,1
≤,9,CMSY10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
4,9,CMR10,,1,1
") if we ﬁx the geometry by analyzing the low
redshift sample (0.7",9,SFRM1000,,65,44
≤,9,CMSY10,,1,1
z,9,CMMI10,,1,1
≤,9,CMSY10,,1,1
1,9,CMR10,,1,1
.,9,CMMI10,,1,1
1,9,CMR10,,1,1
"). We do not aim here
at actual measurement of the observational trend, as
this will have to be done in the future with better torus
model and a large sample of objects over a redshift range
with broad band spectra which will allow to measure
uniquely the model parameters, including the viewing",9,SFRM1000,,295,57
"angle, from the data.",9,SFRM1000,,21,21
"The disk luminosity seen by the observer is anisotropic
since the AGN standard accretion disk is geometrically
thin so the disk ﬂux is proportional to the",9,SFRM1000,,154,55
cosine,9,CMMI10,,6,6
"of the
viewing angle (",9,SFRM1000,,22,15
i,9,CMMI10,,1,1
"), i.e. the intrinsic disk ﬂux",9,SFRM1000,,30,30
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
"seen
by observer in the absence of the dusty torus is:",9,SFRM1000,,54,49
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
(,9,CMR10,,1,1
i,9,CMMI10,,1,1
) = 2,9,CMR10,,5,5
L,9,CMMI10,,1,1
aver,6,CMMI7,,4,4
disk,6,CMMI7,,4,4
cos,9,CMR10,,3,3
"i,",9,CMMI10,,2,2
(2),9,SFRM1000,,3,3
where L,9,SFRM1000,,7,7
"aver
disk",6,CMMI7,,9,4
is the intrinsic average disk luminosity.,9,SFRM1000,,41,41
"When the observer is looking along the symmetry axis,",9,SFRM1000,,53,53
where,9,SFRM1000,,5,5
i,9,CMMI10,,1,1
"= 0, the observed disk luminosity, L",9,SFRM1000,,36,36
disk,6,CMMI7,,4,4
", would
be 2L",9,SFRM1000,,13,7
"aver
disk",6,CMMI7,,9,4
"(see e.g. Frank et al. 2002, for a reference).
This anisotropy eﬀect has been neglected in Elitzur
In principle,
(2008) as well as in Gu (2013) analysis.",9,SFRM1000,,153,51
4,9,SFRM1000,,1,1
Prince et al.,9,SFCC1000,,13,13
"Although the viewing angle has such an importance
for the appearance of AGN, we rarely measure it for
individual sources. A range of viewing angles would lead
to a scatter in the ratio of",9,SFRM1000,,187,56
L,9,CMMI10,,1,1
disk,6,CMMI7,,4,4
/L,9,CMMI10,,2,2
"aver
disk",6,CMMI7,,9,4
". This scatter is
around some mean value, unknown a priori and it needs
to be determined observationally. This value is sensitive
to the properties of the torus.",9,SFRM1000,,161,57
"In reverberation mapping we use only type 1 AGN,
with emission lines well visible. The torus shields
the BLR from the observer for high inclinations for
which the torus becomes optically thick. The range
of the viewing angles shielding the nucleus depends on
the dust spatial distribution, i.e. dust properties.
In
addition, the transition from unshielded to shielded case
is continuous for most torus models. Here we assume
that the line of sight with the value",9,SFRM1000,,462,57
τ,9,CMMI10,,1,1
"= 1 separates the
type 1 and type 2 AGN. We mark the corresponding",9,SFRM1000,,66,48
value of the angle,9,SFRM1000,,18,18
β,9,CMMI10,,1,1
as,9,SFRM1000,,2,2
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
", and we use Equation 1 to
estimate its value knowing the torus parameters. Our
torus model gives",9,SFRM1000,,97,52
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
=,9,CMR10,,1,1
σ,9,CMMI10,,1,1
,9,CMEX10,,0,0
ln,9,CMMI10,,2,2
(,9,CMR10,,1,1
A,9,CMMI10,,1,1
),9,CMR10,,1,1
and hence,9,SFRM1000,,9,9
sin,9,CMR10,,3,3
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
=,9,SFRM1000,,1,1
sin,9,CMR10,,3,3
(,9,SFRM1000,,1,1
σ,9,CMMI10,,1,1
,9,CMEX10,,0,0
ln,9,CMMI10,,2,2
(,9,CMR10,,1,1
A,9,CMMI10,,1,1
),9,CMR10,,1,1
).,9,SFRM1000,,2,2
(9),9,SFRM1000,,3,3
"Thus type 1 sources are those with the viewing angle
between",9,SFRM1000,,60,52
β,9,CMMI10,,1,1
= 0 to,9,SFRM1000,,6,6
β,9,CMMI10,,1,1
=,9,SFRM1000,,1,1
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
", and statistically the mean
(eﬀective) viewing angle is given by",9,SFRM1000,,65,36
sin,9,CMR10,,3,3
β,9,CMMI10,,1,1
ef f,6,CMMI7,,4,4
= 1/2(1+,9,SFRM1000,,8,8
sin,9,CMR10,,3,3
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
") which, by substituting the value of",9,SFRM1000,,37,37
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
", reduces
to 1/2(1+",9,SFRM1000,,19,9
sin,9,CMR10,,3,3
(,9,SFRM1000,,1,1
σ,9,CMMI10,,1,1
,9,CMEX10,,0,0
ln,9,CMMI10,,2,2
(,9,CMR10,,1,1
A,9,CMMI10,,1,1
),9,CMR10,,1,1
)).,9,SFRM1000,,3,3
"Therefore,",9,SFRM1000,,10,10
"if we consider a sample of randomly
oriented type 1 sources, we can substitute",9,SFRM1000,,78,42
β,9,CMMI10,,1,1
with,9,SFRM1000,,4,4
β,9,CMMI10,,1,1
ef f,6,CMMI7,,4,4
"in Equation 8, and use Equation 6 to get the average
value for the normalized disk luminosity,",9,SFRM1000,,94,52
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
disk,6,CMMI7,,4,4
=,9,CMR10,,1,1
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
"aver
disk",6,CMMI7,,9,4
(1 + sin(,9,CMR10,,9,9
σ,9,CMMI10,,1,1
,9,CMEX10,,0,0
ln,9,CMMI10,,2,2
(,9,CMR10,,1,1
A,9,CMMI10,,1,1
))),9,CMR10,,3,3
∗,9,CMSY10,,1,1
e,9,CMMI10,,1,1
−,6,CMSY7,,1,1
A,6,CMMI7,,1,1
∗,6,CMSY7,,1,1
e,6,CMMI7,,1,1
−,4,CMSY5,,1,1
(,4,CMR5,,1,1
β,4,CMMI5,,1,1
0,4,CMR5,,1,1
/,4,CMMI5,,1,1
2,4,CMR5,,1,1
σ,4,CMMI5,,1,1
)2,4,CMR5,,2,2
.,9,CMMI10,,1,1
"(10)
Values of A and",9,SFRM1000,,20,15
σ,9,CMMI10,,1,1
"are model parameters,",9,SFRM1000,,21,21
σ,9,CMMI10,,1,1
"can vary
between 0 to 90 degree, but A must be larger than 1",9,SFRM1000,,60,51
"since otherwise we would have no type 2 sources and the
deﬁnition of",9,SFRM1000,,68,55
β,9,CMMI10,,1,1
0,6,CMR7,,1,1
"in Equation 9 would not apply. If the
ratio of",9,SFRM1000,,46,37
L,9,CMMI10,,1,1
IR,6,CMMI7,,2,2
/L,9,CMMI10,,2,2
disk,6,CMMI7,,4,4
"is measured observationally we can
constrain the geometry of the torus, and in particular
the average viewing angle and intrinsic extinction.",9,SFRM1000,,141,54
2.3.,9,SFRM1000,,4,4
Observational data,9,SFBX1000,,18,18
"Gu (2013) has studied the sample of quasars from
DR9Q (Pâris, I. et al. 2012) and DR7Q (Schneider et al.
2010) catalog by combining the photometric data from",9,SFRM1000,,157,55
"SDSS with the data from other observatories, including",9,SFRM1000,,54,54
"WISE (Wright et al. 2010), UKIDSS (Lawrence et al.
2007), and GALEX (Martin et al. 2005).",9,SFRM1000,,89,50
"The distribution of quasars sample in DR9Q and
DR7Q peaks in two diﬀerent redshift range. The",9,SFRM1000,,93,46
mean redshift,8,SFRM0900,,13,13
CF,8,SFRM0900,,2,2
"0.8
2.2",8,SFRM0900,,7,3
0.478,8,SFRM0900,,5,5
±,8,CMSY9,,1,1
"0.01
0.871",8,SFRM0900,,10,5
±,8,CMSY9,,1,1
0.03,8,SFRM0900,,4,4
Table 1.,8,SFBX0900,,8,8
"Summary of the parameters from Gu (2013) used
in the present paper.",8,SFRM0900,,67,45
"distribution with redshift can be seen in Pâris, I. et al.
(2012) and Schneider et al. (2010), where large number
of sources in DR9Q found in redshift range 2.0-2.4 with
median 2.2 and in DR7Q the source distribution with
redshift shows two peaks, one at 0.8 and another at
1.6. Now to consider the signiﬁcantly diﬀerent redshift
range for low and high redshift sources Gu (2013)
focused on the peak 0.8 and selected the sources within
the redshift range 0.7-1.1. The multi-wavelength data
collected from other telescopes like WISE, GALEX,",9,SFRM1000,,539,58
"UKIDSS along with SDSS are used to constrain the
sample size and ﬁnally the multi-wavelength SED was
produced. The SED were used to estimate the IR and
bolometric luminosity for all the sources and further,
their ratio is deﬁned as covering factor (CF) by Gu
(2013). The distribution of sources for low and high
redshift with CF are shown in Figure 5 of Gu (2013), and
their corresponding median values diﬀer signiﬁcantly,
suggesting a clear evolution with redshift. They have
done the Kolmogorov-Smirnov statistic (KS) test to
conﬁrm the diﬀerence between low and high redshift CF
distribution. Both sub-samples show a wide distribution
of the values but there is an overall strong shift in the
reported values towards higher dust covering at large
redshift despite no clear eﬀect in distributions of black
hole mass and Eddington ratio.",9,SFRM1000,,838,57
"It can always be argued that the diﬀerence seen in the
torus geometry at two diﬀerent redshift ranges possibly
results from the biases present in the sample selection.
But it can only be veriﬁed in future by having more
observed sources over a larger redshift range, with more",9,SFRM1000,,276,56
precise observations.,9,SFRM1000,,21,21
"For the use in the present paper we concentrate only
on the median values of the IR to bolometric luminosity
(CF), which is 0.478 for the low redshift subsample and
0.871 for the high redshift subsample. In their paper,
they report directly the ratio of the IR to the bolometric
luminosity, and they consider that as a measurement
of the covering factor (CF) assuming a spherically
symmetric (isotropic) emission of the central source
and the even simpler torus model without stratiﬁcation",9,SFRM1000,,489,58
along the,9,SFRM1000,,9,9
β,9,CMMI10,,1,1
"angle. In our approach, their measurement",9,SFRM1000,,41,41
"actually corresponds to the ratio deﬁned by Equation 10.
The change of this factor between the low and the
high redshift sub-sample implies the systematic change",9,SFRM1000,,161,56
Viewing angle effects in quasar application to cosmology,9,SFCC1000,,56,56
"of the eﬀective viewing angle in quasars with redshift.
If this eﬀect is ignored in the studies using quasars for
cosmology this will lead to clear systematic apparent
drift in cosmological parameters.
In the next section,
we will describe how the negligence of this information
aﬀects the results. We summarize the parameters
adopted from Gu (2013) in Table 1.",9,SFRM1000,,361,57
"for
Since Gu (2013) provides a single value
each source, we cannot uniquely derive our
two
torus parameters and the viewing angle from their
measurements. The assumption that we concentrate on
the mean viewing angle relates the viewing angle to the
torus parameters, but still two parameters remain to
be determined from a single measurement. Therefore,
we cannot expect to determine the actual trend with
the redshift, ready for cosmological applications, but
nevertheless we obtain a very interesting illustration of",9,SFRM1000,,518,57
what,9,SFRM1000,,4,4
may,9,SFTI1000,,3,3
happen if the issue is neglected.,9,SFRM1000,,33,33
2.4.,9,SFRM1000,,4,4
Application to Cosmology,9,SFBX1000,,24,24
