text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
+ sin,11,CMR12,,5,5
α,11,CMMI12,,1,1
),11,CMR12,,1,1
"). This equation shows that while the extreme off-plane mount diffracts
its incident light conically, the spectral information is contained only in one dimension – the dis-
persion direction (",11,NimbusRomNo9L-Regu,,192,100
x,11,CMMI12,,1,1
in Figure 1).,11,NimbusRomNo9L-Regu,,13,13
(2),11,NimbusRomNo9L-Regu,,3,3
",",11,CMMI12,,1,1
˚A,11,NimbusRomNo9L-Regu,,2,2
mm,11,CMR12,,2,2
"In the OGRE spectrometer, the full 360° azimuthal span of the optic assembly is divided into
60° azimuthal sections. Behind each of these azimuthal sections is a OGRE grating module con-
taining 60 individual reﬂection gratings organized into two side-by-side grating stacks. The grating
positions in each module are numerically optimized to realize maximum spectral resolution at the
Fe XVII emission line (",11,NimbusRomNo9L-Regu,,408,100
λ,11,CMMI12,,1,1
= 15,11,CMR12,,4,4
.,11,CMMI12,,1,1
01,11,CMR12,,2,2
"˚A) – the brightest line expected to be observed from Capella.
Light from two neighboring grating modules is diffracted to the same location on the focal plane
where the spectra are read out by a single detector. A schematic of this diffraction geometry can be",11,NimbusRomNo9L-Regu,,260,100
"seen in Figure 2. Spectral isolation on this detector will be attained through a combination of the
detector’s energy resolution and a slight offset (",11,NimbusRomNo9L-Regu,,150,99
∼,11,CMSY10,,1,1
2,11,CMR12,,1,1
−,11,CMSY10,,1,1
3,11,CMR12,,1,1
"mm) of the diffraction arcs relative to one
another. This geometry is repeated two additional times around the optic assembly for a total of six
grating modules diffracting to three separate spectral detectors (also shown in Figure 2). Further
discussion of this geometry can be found in Donovan et al. (2019).",11,NimbusRomNo9L-Regu,,310,100
1,7,NimbusRomNo9L-Regu,,1,1
The optical design of the OGRE spectrometer realizes a maximum spectral resolution of,11,NimbusRomNo9L-Regu,,85,85
R,11,CMMI12,,1,1
≈,11,CMSY10,,1,1
5000,11,CMR12,,4,4
"at the Fe XVII emission line. This resolution is only attained though if all spectrometer
components perform ﬂawlessly, if these components are all perfectly aligned into the spectrometer,
and if the payload remains oriented exactly towards its target. In reality, however, the measured
performance of the gratings in the OGRE grating modules and the mirror segments in the OGRE
optic assembly will deviate from their idealized performance. These performance errors will begin",11,NimbusRomNo9L-Regu,,476,98
"to degrade the diffracted line-spread function (LSF) of the spectrometer as observed on the focal
plane. Furthermore, the spectrometer components will not be aligned perfectly to one other. These
misalignments will further decrease the achievable performance of the spectrometer. Finally, the",11,NimbusRomNo9L-Regu,,292,97
"spectrometer will not remain perfectly pointed at Capella during its observation, but will instead
dither about its ideal pointing. This in-ﬂight jitter will further degrade the observed LSF. These
three sources of error will all conspire to cause the spectrometer to not achieve its theoretical
spectral resolution of",11,NimbusRomNo9L-Regu,,318,98
R,11,CMMI12,,1,1
≈,11,CMSY10,,1,1
5000,11,CMR12,,4,4
", but to achieve a performance below this level.",11,NimbusRomNo9L-Regu,,48,48
"To understand how each misalignment and error contributes to the performance of the OGRE
spectrometer, a comprehensive LSF error budget is required. This error budget identiﬁes each
contribution to the LSF, determines how each of these contributions affects the observed LSF,
and then ultimately assigns requirements for each potential error or misalignment in the OGRE",11,NimbusRomNo9L-Regu,,369,93
spectrometer so that the spectrometer can meet its overall performance requirement of,11,NimbusRomNo9L-Regu,,85,85
R >,11,CMMI12,,3,3
1500,11,CMR12,,4,4
".
In this manuscript, the comprehensive LSF error budget for OGRE is described and implications
resulting from this error budget are discussed.",11,NimbusRomNo9L-Regu,,143,93
3,11,NimbusRomNo9L-Regu,,1,1
Figure 2,9,NimbusRomNo9L-Medi,,8,8
Diffraction geometry for neighboring grating modules in the OGRE soft X-ray spectrometer.,9,NimbusRomNo9L-Regu,,89,89
1,6,NimbusRomNo9L-Regu,,1,1
"The optic
assembly is divided into six 60° azimuthal sections. Behind each of these sections is a grating module containing",9,NimbusRomNo9L-Regu,,123,113
"60 gratings. To maximize diffraction efﬁciency, each grating module operates in the Littrow mount which requires",9,NimbusRomNo9L-Regu,,112,112
α,9,CMMI10,,1,1
=,9,CMR10,,1,1
β,9,CMMI10,,1,1
=,9,CMR10,,1,1
δ,9,CMMI10,,1,1
". For the OGRE spectrometer,",9,NimbusRomNo9L-Regu,,28,28
α,9,CMMI10,,1,1
=,9,CMR10,,1,1
β,9,CMMI10,,1,1
=,9,CMR10,,1,1
δ,9,CMMI10,,1,1
= 30,9,CMR10,,4,4
"° such that the neighboring grating modules diffract to
the same location on the focal plane. This geometry is repeated two times to populate the entire 360° azimuthal span
of optic with grating modules. Depicted in the bottom-right is the coordinate system for this schematic view with +",9,NimbusRomNo9L-Regu,,288,116
ˆ,9,NimbusRomNo9L-Regu,,1,1
"z
pointing into the page.",9,NimbusRomNo9L-Regu,,25,23
2 The Comprehensive LSF Error Budget,11,NimbusRomNo9L-Medi,,36,36
"The comprehensive LSF error budget considers potential misalignments and performance errors
in the spectrometer. These misalignments and performance errors come from each of the three
main components of the spectrometer: the OGRE optic assembly, the OGRE grating modules,",11,NimbusRomNo9L-Regu,,271,91
and the OGRE detector assembly. An additional error arises from the in-ﬂight pointing error of,11,NimbusRomNo9L-Regu,,94,94
"the payload. Each of these misalignments and performance errors modiﬁes the observed LSF
from the idealized LSF by increasing its extent in the dispersion and/or cross-dispersion direction.
This behavior directly impacts the achievable spectral resolution and/or the effective area of the
spectrometer. Additionally, misalignments can shift the centroid of the LSF on the detector. These
shifts can move important spectral lines of Capella off of the detector, impacting the science return
of the spectrometer. Thus, each potential performance error and misalignment must be analyzed
to ensure the OGRE performance requirements are met.",11,NimbusRomNo9L-Regu,,636,101
The construction of the LSF error budget begins with the consideration of a single contribution.,11,NimbusRomNo9L-Regu,,96,96
"For example, consider the yaw misalignment (rotation about ˆy; degrees of freedom deﬁned in
Figure 2) of the 60 gratings within the two grating stacks that form Grating Module #1 in Figure
2. Each of these gratings has a nominal yaw orientation within its stack, but each grating can be
misaligned relative to this nominal orientation. To simulate the effect of this misalignment on the",11,NimbusRomNo9L-Regu,,386,99
4,11,NimbusRomNo9L-Regu,,1,1
"Optic FocusShared Diffraction Arc
Zero Order (Module #2)
Zero Order (Module #1)
Grating Module #1
Grating Module #2
Optic Assembly",7,TimesNewRomanPSMT,,130,33
𝛼𝛼,7,CambriaMath,,2,2
1,5,CambriaMath,,1,1
𝛽𝛽,7,CambriaMath,,2,2
1,5,CambriaMath,,1,1
𝛼𝛼,7,CambriaMath,,2,2
2,5,CambriaMath,,1,1
𝛽𝛽,7,CambriaMath,,2,2
2,5,CambriaMath,,1,1
"Shared Detector













Dispersion Direction (Module #2)
Dispersion Direction (Module #1)






y",7,TimesNewRomanPSMT,,102,32
xz,7,TimesNewRomanPSMT,,2,2
60°,7,CambriaMath,,3,3
Figure 3,9,NimbusRomNo9L-Medi,,8,8
Results from a raytrace simulation of the OGRE spectrometer showing the effect of a yaw misalignment,9,NimbusRomNo9L-Regu,,100,100
"of individual gratings in the grating module on the extent of the OGRE LSF in the dispersion (blue) and cross-
dispersion (orange) directions. The contribution in the dispersion direction is measured as a full-width at half-
maximum (FWHM), while the contribution in the cross-dispersion direction is measured as a half-power diameter
(HPD). Here, it can been seen that a grating-level yaw misalignment at these simulated misalignment values does
not contribute to the LSF extent in the dispersion direction, but it has a noticeable impact on the LSF extent in the
cross-dispersion direction.",9,NimbusRomNo9L-Regu,,592,117
"ﬁnal LSF of the spectrometer, a custom raytrace model",11,NimbusRomNo9L-Regu,,53,53
a,7,NimbusRomNo9L-Regu,,1,1
"of the OGRE spectrometer is utilized.
A range of potential yaw misalignment values are simulated in this spectrometer model and the",11,NimbusRomNo9L-Regu,,131,93
"resulting LSF is measured for each. The results of these simulations are shown in Figure 3. In this
ﬁgure, it can be seen that a yaw misalignment of the gratings within the two grating stacks affects
the extent of the OGRE LSF in the cross-dispersion direction, but has no impact on the extent
of the LSF in the dispersion direction. This agrees with what is expected from theory. Based on
these results, a yaw alignment tolerance for the gratings within a stack would then be set (to be",11,NimbusRomNo9L-Regu,,487,99
"discussed in Section 2.2.3). Similar simulations would then be run for the remaining ﬁve degrees
of freedom (",11,NimbusRomNo9L-Regu,,109,96
ˆ,11,NimbusRomNo9L-Regu,,1,1
"x,",11,NimbusRomNo9L-Regu,,2,2
ˆ,11,NimbusRomNo9L-Regu,,1,1
"y,",11,NimbusRomNo9L-Regu,,2,2
ˆ,11,NimbusRomNo9L-Regu,,1,1
"z, pitch, and roll) of the gratings within their stacks, and requirements for these
misalignments would be derived as well. Further simulations would then be performed for all
remaining misalignments and performance errors within the spectrometer.",11,NimbusRomNo9L-Regu,,247,91
"Throughout the construction of the error budget, the performance requirements and goals are
continually referenced to ensure that the spectrometer will meet these requirements and goals. For
OGRE, the spectral resolution goal is",11,NimbusRomNo9L-Regu,,228,98
R >,11,CMMI12,,3,3
2000,11,CMR12,,4,4
(resolution requirement:,11,NimbusRomNo9L-Regu,,24,24
R >,11,CMMI12,,3,3
1500,11,CMR12,,4,4
") which limits
the extent of the LSF in the dispersion direction. In the cross-dispersion direction, the entire LSF
must remain within the planned window size of the spectral detector (",11,NimbusRomNo9L-Regu,,185,100
∼,11,CMSY10,,1,1
6,11,CMR12,,1,1
"mm). While the LSF
must remain within this window, movement of the LSF centroid in the cross-dispersion direction
can be larger than this since the window can be moved on the detector. Total movement is limited to",11,NimbusRomNo9L-Regu,,213,99
∼ ±,11,CMSY10,,3,3
12,11,CMR12,,2,2
mm since the LSF must still remain on the detector (,11,NimbusRomNo9L-Regu,,52,52
∼,11,CMSY10,,1,1
25,11,CMR12,,2,2
mm x,11,NimbusRomNo9L-Regu,,4,4
25,11,CMR12,,2,2
mm; e2v CCD207-40,11,NimbusRomNo9L-Regu,,17,17
4,7,NimbusRomNo9L-Regu,,1,1
).,11,NimbusRomNo9L-Regu,,2,2
"In the following subsections, individual contributions to the OGRE LSF error budget will be
discussed. The discussion here is limited to a single 60° azimuthal section of the OGRE optic",11,NimbusRomNo9L-Regu,,185,93
a,6,NimbusRomNo9L-Regu,,1,1
Based upon PyXFocus: https://github.com/rallured/PyXFocus,9,NimbusRomNo9L-Regu,,57,57
5,11,NimbusRomNo9L-Regu,,1,1
Table 1,9,NimbusRomNo9L-Medi,,7,7
Errors induced into the LSF of the OGRE spectrometer from a,9,NimbusRomNo9L-Regu,,59,59
60,9,CMR10,,2,2
"° azimuthal section of the OGRE optic
assembly. Since the optic will be treated as an assembled unit, the only errors to consider are its performance in the
dispersion direction (measured as a full-width at half-maximum; FWHM) and the cross-dispersion direction (measured
as a half-power diameter; HPD).",9,NimbusRomNo9L-Regu,,303,118
Error,11,NimbusRomNo9L-Regu,,5,5
DoF,11,NimbusRomNo9L-Regu,,3,3
"Disp. Dir.
Cross-Disp. Dir.",11,NimbusRomNo9L-Regu,,27,16
PSF,11,NimbusRomNo9L-Regu,,3,3
RSS Total,11,NimbusRomNo9L-Medi,,9,9
Requirement (,11,NimbusRomNo9L-Regu,,13,13
3,11,CMR12,,1,1
σ,11,CMMI12,,1,1
),11,NimbusRomNo9L-Regu,,1,1
µm (,11,NimbusRomNo9L-Regu,,4,4
±,11,CMSY10,,1,1
")
–
–",11,NimbusRomNo9L-Regu,,5,1
arcsec (,11,NimbusRomNo9L-Regu,,8,8
±,11,CMSY10,,1,1
")
1.5
5.0",11,NimbusRomNo9L-Regu,,9,3
LSF Impact,11,NimbusRomNo9L-Regu,,10,10
"Disp. [µm]
25.4
–
25.4",11,NimbusRomNo9L-Regu,,22,10
"X-Disp. [µm]
–
84.8
84.8",11,NimbusRomNo9L-Regu,,24,12
"assembly, a single OGRE grating module placed behind this optic section, and a single spectral
detector – an OGRE spectrometer “channel”. While this analysis is limited to a single channel,
each channel is identical or mirrored with respect to the modeled channel, so the described analysis
will apply to the remaining ﬁve spectrometer channels as well. Furthermore, this analysis is limited
to the wavelength dispersing to the center of a spectral detector:",11,NimbusRomNo9L-Regu,,458,100
nλ,11,CMMI12,,2,2
= 4,11,CMR12,,3,3
.,11,CMMI12,,1,1
76 nm,11,CMR12,,5,5
(,11,NimbusRomNo9L-Regu,,1,1
x,11,CMMI12,,1,1
= 98,11,CMR12,,4,4
.,11,CMMI12,,1,1
2,11,CMR12,,1,1
"mm of
dispersion).",11,NimbusRomNo9L-Regu,,18,12
2.1 Optic Contributions,11,NimbusRomNo9L-ReguItal,,23,23
The development of the OGRE optic assembly is led by NASA GSFC.,11,NimbusRomNo9L-Regu,,63,63
2,7,NimbusRomNo9L-Regu,,1,1
"Since this component
is manufactured externally, a detailed error analysis of this component is beyond the scope of",11,NimbusRomNo9L-Regu,,115,94
"this error budget; however, similar error budgets for mono-crystalline optic assemblies have been
developed for other X-ray missions such as",11,NimbusRomNo9L-Regu,,140,97
Lynx,11,NimbusRomNo9L-ReguItal,,4,4
.,11,NimbusRomNo9L-Regu,,1,1
9,7,NimbusRomNo9L-Regu,,1,1
"The presented error budget only considers the
ﬁnal performance of a 60° azimuthal section of the OGRE optic assembly in the dispersion and
cross-dispersion directions.",11,NimbusRomNo9L-Regu,,167,92
"The performance requirements of the OGRE optic assembly are derived from the current per-
formance of mono-crystalline optic segments. Single paraboloid-hyperboloid mirror pairs rou-",11,NimbusRomNo9L-Regu,,182,92
tinely achieve a point spread function (PSF) with half-power diameter (HPD) of,11,NimbusRomNo9L-Regu,,78,78
<,11,CMMI12,,1,1
2,11,CMR12,,1,1
arcsec.,11,NimbusRomNo9L-Regu,,7,7
2,7,NimbusRomNo9L-Regu,,1,1
Conservative estimates suggest that this performance will degrade slightly to,11,NimbusRomNo9L-Regu,,77,77
∼,11,CMSY10,,1,1
3,11,CMR12,,1,1
−,11,CMSY10,,1,1
5,11,CMR12,,1,1
"arcsec HPD
when all 288 individual segments are aligned together. In the dispersion direction, a",11,NimbusRomNo9L-Regu,,96,85
60,11,CMR12,,2,2
"° azimuthal
section of the optic assembly with this performance is expected to perform at",11,NimbusRomNo9L-Regu,,89,77
<,11,CMMI12,,1,1
1,11,CMR12,,1,1
.,11,CMMI12,,1,1
5,11,CMR12,,1,1
"arcsec full-
width at half-maximum (FWHM). Thus, the OGRE optic performance requirements for a 60°
azimuthal section of the optic assembly that feeds a single grating module have been set at",11,NimbusRomNo9L-Regu,,190,91
<,11,CMMI12,,1,1
1,11,CMR12,,1,1
.,11,CMMI12,,1,1
5,11,CMR12,,1,1
arcsec FWHM in the dispersion direction and,11,NimbusRomNo9L-Regu,,43,43
<,11,CMMI12,,1,1
5,11,CMR12,,1,1
"arcsec HPD in the cross-dispersion direction.
At a focal length of",11,NimbusRomNo9L-Regu,,66,45
Z,11,CMMI12,,1,1
0,7,CMR8,,1,1
