text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"120 deg. Combining the VLT data with previous literature,
we re-analyze the Bo¨otes I metallicity distribution function and ﬁnd that a model including infall of
pristine gas while Bo¨otes I was forming stars best ﬁts the data. Our analysis of Leo IV, Leo V and
other UFDs will enhance our understanding of these enigmatic stellar populations and contribute to
future dark matter studies. This is the ﬁrst in a series of papers examining thirteen UDFs observed
with VLT/GIRAFFE between 2009 and 2017. Similar analyses of the remaining ten UFDs will be
presented in forthcoming papers.",9,CMR10,,583,102
−,6,CMSY7,,1,1
0,6,CMR7,,1,1
.,6,CMMI7,,1,1
8,6,CMR7,,1,1
and 3.4,9,CMR10,,7,7
+1,6,CMR7,,2,2
.,6,CMMI7,,1,1
3,6,CMR7,,1,1
1.,8,CMR9,,2,2
INTRODUCTION,9,CMR10,,12,12
"The population of known Local Group galaxies has
grown steadily in the past two decades with the dis-
covery of many new ultra-faint dwarf (UFD) galaxies
(e.g., Belokurov et al. 2006, 2007, 2008; Bechtol et al.
2015; Koposov et al. 2015a; Mau et al. 2020). Charac-
terized by an older stellar population, low metallicity,
and low surface brightness, UFDs are the most dark-
matter dominated systems known (Simon & Geha 2007;",9,CMR10,,424,56
"Corresponding author: Sydney Jenkins, Ting S. Li
sydneyjenkins@uchicago.edu, tingli@carnegiescience.edu",7,CMR8,,103,54
∗,5,CMSY6,,1,1
NHFP Einstein Fellow,7,CMR8,,20,20
"Gilmore et al. 2007; Simon 2019) and may play a key
role in characterizing dark matter. For instance, UFD
central densities can be used to test dark matter mod-
els (e.g., Calabrese & Spergel 2016) and the number of
Milky Way dwarf galaxy satellites can be used to con-
strain the mass of warm dark matter particles (Kennedy
et al. 2014; Nadler et al. 2020). Additionally, their com-
pactness and proximity make them ideal sites for indi-
rect dark matter detection (e.g., Ahnen et al. 2018; Hoof
et al. 2020).",9,CMR10,,510,58
"The characteristics of individual stars within a UFD
can be used to understand the global properties of
the galaxy (e.g., Simon & Geha 2007). For example,
the velocities of member stars can constrain dynami-",9,CMR10,,207,52
2,9,CMR10,,1,1
Jenkins et al.,9,CMCSC10,,14,14
"cal mass and dark matter content. However, due to
their low luminosity, many UFDs have few known mem-
ber stars, making it diﬃcult to provide robust mea-
surements of the galaxies’ key features. To better con-
strain UFDs’ kinematic and metallicity parameters, we
uniformly reduce and analyze archived data from the
FLAMES/GIRAFFE spectrograph on the Very Large
Telescopes (VLT) for thirteen UFDs. In this study, we
present our membership selection process and results
for three UFDs: Bo¨otes I, Leo IV and Leo V. Bo¨otes I
data from VLT has been previously published (Koposov
et al. 2011) and is used here to validate our data reduc-
tion and membership selection processes. Our member-
ship analysis of the remaining ten UFDs observed with
VLT/GIRAFFE will be presented in a follow-up study.
Bo¨otes I, Leo IV and Leo V were discovered as stellar
overdensities in Sloan Digital Sky Survey (SDSS) data",9,CMR10,,902,57
"(Belokurov et al. 2006, 2007, 2008). Bo¨otes I is one of the
more luminous UFDs (",9,CMR10,,81,60
M,9,CMMI10,,1,1
V,6,CMMI7,,1,1
=,9,CMR10,,1,1
−,9,CMSY10,,1,1
6,9,CMR10,,1,1
.,9,CMMI10,,1,1
"0, Mu˜noz et al. 2018).
Photometric studies show that Bo¨otes I is dominated
by ancient metal-poor populations (Brown et al. 2014),
and spectroscopic studies have provided insight into the
stellar kinematics and chemical abundances of Bo¨otes I
(Mu˜noz et al. 2006; Martin et al. 2007; Wolf et al. 2010;
Norris et al. 2010; Koposov et al. 2011; Lai et al. 2011).
Additionally, Koposov et al. (2011) presented evidence
for a two-population kinematic model, with the higher
dispersion component concentrated closer to the center
of the dwarf galaxy. The authors suggest that this may
reﬂect the UFD’s formation, which potentially involved
the merging of several smaller populations.",9,CMR10,,680,58
"Simon & Geha (2007) used medium-resolution spec-
troscopy to identify 18 members stars in Leo IV and
found a velocity dispersion of 3.3",9,CMR10,,135,51
±,9,CMSY10,,1,1
1.7 km s,9,CMR10,,8,8
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". A follow-
up analysis by Kirby et al. (2013) found that Leo IV has
a metallicity of",9,CMR10,,85,56
−,9,CMSY10,,1,1
2.29,9,CMR10,,4,4
+0,6,CMR7,,2,2
.,6,CMMI7,,1,1
19,6,CMR7,,2,2
−,6,CMSY7,,1,1
0,6,CMR7,,1,1
.,6,CMMI7,,1,1
22,6,CMR7,,2,2
"dex and an internal metal-
licity spread of 0.56",9,CMR10,,48,26
+0,6,CMR7,,2,2
.,6,CMMI7,,1,1
19,6,CMR7,,2,2
−,6,CMSY7,,1,1
0,6,CMR7,,1,1
.,6,CMMI7,,1,1
14,6,CMR7,,2,2
"dex. Mu˜noz et al. (2018) have
reﬁned calculations of Leo IV’s size (r",9,CMR10,,70,39
h,6,CMMI7,,1,1
= 114,9,CMR10,,5,5
±,9,CMSY10,,1,1
13 pc),9,CMR10,,6,6
and magnitude (M,9,CMR10,,16,16
V,6,CMMI7,,1,1
=,9,CMR10,,1,1
−,9,CMSY10,,1,1
4.99,9,CMR10,,4,4
+0,6,CMR7,,2,2
.,6,CMMI7,,1,1
26,6,CMR7,,2,2
−,6,CMSY7,,1,1
0,6,CMR7,,1,1
.,6,CMMI7,,1,1
26,6,CMR7,,2,2
).,9,CMR10,,2,2
"Leo V is close to Leo IV in both location and radial
velocity, with separations of 0.3 degrees and 50 km s",9,CMR10,,106,53
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
",
respectively. These similarities have motivated inves-
tigations into their possible relationship (e.g., de Jong
et al. 2010; Bla˜na et al. 2012)). Additionally, several
spectroscopic studies have targeted Leo V. Walker et al.
(2009) identiﬁed seven likely members, two of which are
more than ten half-light radii away from Leo V’s center.
Collins et al. (2017) found an additional ﬁve members,",9,CMR10,,396,57
"and also presented tentative evidence of a velocity gradi-
ent (-4.1",9,CMR10,,68,58
+2,6,CMR7,,2,2
.,6,CMMI7,,1,1
8,6,CMR7,,1,1
−,6,CMSY7,,1,1
2,6,CMR7,,1,1
.,6,CMMI7,,1,1
6,6,CMR7,,1,1
km s,9,CMR10,,4,4
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"per arcmin). They argue that this
gradient, angled toward the Milky Way center, might
suggest that Leo V is on the verge of dissolution follow-",9,CMR10,,143,57
"ing a close encounter with the Milky Way. Using their
membership catalogue, they calculated a velocity dis-
persion of 2.3",9,CMR10,,122,53
+3,6,CMR7,,2,2
.,6,CMMI7,,1,1
2,6,CMR7,,1,1
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
.,6,CMMI7,,1,1
6,6,CMR7,,1,1
km s,9,CMR10,,4,4
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". Mutlu-Pakdil et al. (2019)
assessed both spectroscopic studies using high-precision
photometry, spectra, and",9,CMR10,,110,56
Gaia,9,CMTI10,,4,4
"measurements. They
concluded that the debris stream identiﬁed by Sand
et al. (2012) is composed of background galaxies and
foreground stars and that the velocity gradient found
by Collins et al. (2017) may be due to small number
statistics.",9,CMR10,,240,53
"We locate member stars in Bo¨otes I, Leo IV and Leo
V using public spectroscopic data from the Very Large
Telescope (VLT). The archive data were collected with
the GIRAFFE spectrograph and FLAMES ﬁber posi-
tioner. We describe the data and data reduction in",9,CMR10,,257,53
§,9,SFRM1000,,1,1
"2
and perform velocity and metallicity measurements in",9,CMR10,,54,52
§,9,SFRM1000,,1,1
3. The analyses in both,9,CMR10,,23,23
§,9,SFRM1000,,1,1
2 and,9,CMR10,,5,5
§,9,SFRM1000,,1,1
3 are applied to all,9,CMR10,,20,20
"thirteen UFDs listed in Table 1, which were observed",9,CMR10,,52,52
by GIRAFFE/FLAMES between 2009 and 2017. In,9,CMR10,,43,43
§,9,SFRM1000,,1,1
"4,
we identify members stars in Bo¨otes I, Leo IV and Leo
V. We then discuss our membership results and present
our updated physical parameter values in",9,CMR10,,152,54
§,9,SFRM1000,,1,1
"5 before con-
cluding in",9,CMR10,,24,13
§,9,SFRM1000,,1,1
6.,9,CMR10,,2,2
2.,8,CMR9,,2,2
OBSERVATIONS AND DATA REDUCTION,9,CMR10,,31,31
2.1.,9,CMR10,,4,4
VLT Data,9,CMTI10,,8,8
"We use the publicly available data from the ESO sci-
ence archive facility",9,CMR10,,74,52
1,6,CMR7,,1,1
". Table 1 lists the thirteen UFDs
that were observed by FLAMES/GIRAFFE (Pasquini
et al. 2000) between 2009 and 2017 using the LR8
grating and covering the wavelength range from 8206
- 9400 ˚A at a spectral resolution of",9,CMR10,,219,51
R,9,CMMI10,,1,1
∼,9,CMSY10,,1,1
6,9,CMR10,,1,1
",",9,CMMI10,,1,1
"000. Most of
these data were unpublished at the start of this project.
Notably, Bo¨otes I spectroscopy was presented by Ko-
posov et al. (2011), and we use it here to validate our
results.",9,CMR10,,188,57
2,6,CMR7,,1,1
"For most UFDs, one ﬁeld was observed repeat-
edly to obtain the desired signal-to-noise ratio (S/N)
and detect binaries.",9,CMR10,,120,54
"We uniformly reduce the data and calculate radial ve-
locity and metallicity measurements for all UFDs listed
in Table 1. In this paper, we only perform membership
selection for Bo¨otes I, Leo IV and Leo V. We use 21 ex-
posures of Bo¨otes I, with 20 exposure times between 45
and 58 minutes and one exposure time of 27 minutes.
Bo¨otes I observations took place between February and
March 2009. We use 17 exposures of Leo IV of approxi-
mately 45 minutes each. These observations took place",9,CMR10,,491,56
1,5,CMR6,,1,1
https://archive.eso.org/eso/eso archive main.html,7,CMR8,,49,49
2,5,CMR6,,1,1
"Fritz et al. (2019) also used the archived VLT data to study
several UFDs. A comparison with their measurements will be
discussed in a future paper.",7,CMR8,,148,60
Stellar Spectroscopy of Three Ultra-Faint Dwarfs,9,CMCSC10,,48,48
3,9,CMR10,,1,1
Table 1.,8,CMBX9,,8,8
VLT Ultra-Faint Dwarf Galaxies,8,CMR9,,30,30
N,4,CMMI5,,1,1
"exp
21",4,CMR5,,6,3
T,4,CMMI5,,1,1
"exp (s)
59350",4,CMR5,,13,7
NStars,4,CMR5,,6,6
"118 Mu˜noz et al. (2006), Martin et al. (2007), Lai et al. (2011), Koposov et al. (2011)",4,CMR5,,88,88
Kinematic Studies,4,CMR5,,17,17
Simon & Geha (2007),4,CMR5,,19,19
"Walker et al. (2009), Collins et al. (2017), Mutlu-Pakdil et al. (2019)",4,CMR5,,71,71
UFD,4,CMR5,,3,3
Bo¨otes I,4,CMR5,,9,9
Leo IV,4,CMR5,,6,6
Leo V,4,CMR5,,5,5
Proposal ID(s),4,CMR5,,14,14
Time,4,CMR5,,4,4
182.B-0372(A),4,CMR5,,13,13
2/2009-3/2009,4,CMR5,,13,13
185.B-0946(A),4,CMR5,,13,13
5/2010-3/2011,4,CMR5,,13,13
185.B-0946(B),4,CMR5,,13,13
5/2010-3/2011,4,CMR5,,13,13
Columba I,4,CMR5,,9,9
098.B-0419(A),4,CMR5,,13,13
12/2016,4,CMR5,,7,7
Eridanus II,4,CMR5,,11,11
096.B-0785(A),4,CMR5,,13,13
11/2015-12/2015,4,CMR5,,15,15
Grus I,4,CMR5,,6,6
096.B-0785(A),4,CMR5,,13,13
10/2015-11/2016,4,CMR5,,15,15
Horologium I,4,CMR5,,12,12
096.B-0785(A),4,CMR5,,13,13
10/2015-10/2016,4,CMR5,,15,15
Horologium II,4,CMR5,,13,13
098.B-0419(A),4,CMR5,,13,13
12/2016-2/2017,4,CMR5,,14,14
Phoenix II,4,CMR5,,10,10
096.B-0785(A),4,CMR5,,13,13
6/2016-9/2016,4,CMR5,,13,13
Reticulum II,4,CMR5,,12,12
096.B-0785(A),4,CMR5,,13,13
10/2015-10/2016,4,CMR5,,15,15
Reticulum III,4,CMR5,,13,13
098.B-0419(A),4,CMR5,,13,13
12/2016-2/2017,4,CMR5,,14,14
Segue 1,4,CMR5,,7,7
185.B-0946(G),4,CMR5,,13,13
3/2011-6/2012,4,CMR5,,13,13
185.B-0946(F),4,CMR5,,13,13
4/2011-6/2012,4,CMR5,,13,13
Tucana II,4,CMR5,,9,9
096.B-0785(A),4,CMR5,,13,13
12/2015-10/2016,4,CMR5,,15,15
096.D-0967(A),4,CMR5,,13,13
10/2015,4,CMR5,,7,7
17,4,CMR5,,2,2
17,4,CMR5,,2,2
6,4,CMR5,,1,1
4,4,CMR5,,1,1
4,4,CMR5,,1,1
4,4,CMR5,,1,1
3,4,CMR5,,1,1
4,4,CMR5,,1,1
6,4,CMR5,,1,1
3,4,CMR5,,1,1
17,4,CMR5,,2,2
17,4,CMR5,,2,2
4,4,CMR5,,1,1
2,4,CMR5,,1,1
096.D-0967(B),4,CMR5,,13,13
12/2015-1/2016,4,CMR5,,14,14
14,4,CMR5,,2,2
45700,4,CMR5,,5,5
46100,4,CMR5,,5,5
16650,4,CMR5,,5,5
12000,4,CMR5,,5,5
8940,4,CMR5,,4,4
10980,4,CMR5,,5,5
38850,4,CMR5,,5,5
8325,4,CMR5,,4,4
10980,4,CMR5,,5,5
11880,4,CMR5,,5,5
8325,4,CMR5,,4,4
19110,4,CMR5,,5,5
21580,4,CMR5,,5,5
10980,4,CMR5,,5,5
4890,4,CMR5,,4,4
104,4,CMR5,,3,3
105,4,CMR5,,3,3
76,4,CMR5,,2,2
110,4,CMR5,,3,3
114,4,CMR5,,3,3
114,4,CMR5,,3,3
110,4,CMR5,,3,3
115,4,CMR5,,3,3
105,4,CMR5,,3,3
114,4,CMR5,,3,3
75,4,CMR5,,2,2
114,4,CMR5,,3,3
116,4,CMR5,,3,3
115,4,CMR5,,3,3
114,4,CMR5,,3,3
"in two groups approximately eight months apart (May
to July 2010 and February to March 2011). We simi-
larly use 17 exposures of Leo V, all of approximately 45",9,CMR10,,159,56
"minutes. These observations took place in two groups
approximately seven months apart (July 2011 and Jan-
uary to March 2012).",9,CMR10,,126,52
2.2.,9,CMR10,,4,4
Data Reduction,9,CMTI10,,14,14
"We reduce the raw science data associated with the
studies listed in Table 1 using the GIRAFFE Gasgano
pipeline",9,CMR10,,111,51
3,6,CMR7,,1,1
", which provides bias subtraction, ﬂat-ﬁelding,
wavelength calibration and 1D spectral extraction. To
minimize the ﬁber-dependent radial velocity oﬀsets ob-
served in Koposov et al. (2011), the resulting spectra
from each exposure are re-calibrated using sky emission
lines from Hanuschik (2003). A total of 12 relatively
strong and isolated sky lines between 8340 ˚A and 8950
˚A are used in this re-calibration. We ﬁt a linear relation
between the measured wavelength",9,CMR10,,468,59
λ,9,CMMI10,,1,1
,6,CMSY7,,0,0
"and the literature
value of the sky emission lines",9,CMR10,,50,31
λ,9,CMMI10,,1,1
:,9,CMR10,,1,1
λ,9,CMMI10,,1,1
,6,CMSY7,,0,0
−,9,CMSY10,,1,1
"λ
λ",9,CMMI10,,3,1
c,9,CMMI10,,1,1
=,9,CMR10,,1,1
a,9,CMMI10,,1,1
1,6,CMR7,,1,1
×,9,CMSY10,,1,1
λ,9,CMMI10,,1,1
−,9,CMSY10,,1,1
"8600˚A
200˚A",9,CMR10,,12,6
+,9,CMR10,,1,1
a,9,CMMI10,,1,1
0,6,CMR7,,1,1
(1),9,CMR10,,3,3
"where c is the speed of light,",9,CMR10,,30,30
a,9,CMMI10,,1,1
0,6,CMR7,,1,1
is the shift in km s,9,CMR10,,20,20
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
at,9,CMR10,,2,2
8600,9,CMR10,,4,4
˚,9,CMR10,,1,1
"A (zero-order shift), and",9,CMR10,,25,25
a,9,CMMI10,,1,1
1,6,CMR7,,1,1
"is the shift for every
200 ˚A from 8600 ˚A (the ﬁrst-order shift). We then
ﬁt a six-degree polynomial to the zero and ﬁrst-order
shifts as a function of ﬁber number and apply the shift
from the polynomial ﬁt to each spectra. Examples of the
shifts are given in Figure 1, where we show the zero and
ﬁrst order shifts for two exposures of Leo IV and Leo
V. Trends in the zero and ﬁrst order shifts vary between
exposures and UFDs.",9,CMR10,,428,56
We perform sky subtraction by selecting the sky ﬁbers,9,CMR10,,53,53
in each observation and averaging them to produce a,9,CMR10,,51,51
master sky spectrum. The master sky spectrum is then,9,CMR10,,52,52
3,5,CMR6,,1,1
http://www.eso.org/sci/software/gasgano.html,7,CMR8,,44,44
"Li et al. (2017), Zoutendijk et al. (2020)",4,CMR5,,42,42
Fritz et al. (2019),4,CMR5,,19,19
Walker et al. (2016),4,CMR5,,20,20
Koposov et al. (2015b),4,CMR5,,22,22
Fritz et al. (2019),4,CMR5,,19,19
Fritz et al. (2019),4,CMR5,,19,19
Fritz et al. (2019),4,CMR5,,19,19
"Simon et al. (2011), Geha et al. (2009)",4,CMR5,,39,39
"Walker et al. (2015), Simon et al. (2015), Koposov et al. (2015b)",4,CMR5,,65,65
"Walker et al. (2016), Chiti et al. (2018), Chiti et al. (2020)",4,CMR5,,62,62
"scaled to match the amplitude of the bright, isolated
sky lines of each ﬁber before being subtracted from the
science spectrum. We combine the individual exposures",9,CMR10,,163,55
"using inverse-variance weighting, creating a combined
spectrum for each star. Example spectra ranging from
low to high S/N are provided in Figure 2.",9,CMR10,,148,53
"To obtain parallax and proper motion data, we cross-
match the VLT stars with",9,CMR10,,77,52
Gaia,9,CMTI10,,4,4
"EDR3 (Gaia Collabo-
ration et al. 2016; Collaboration et al. 2020) by identi-
fying the nearest neighbor for each VLT source with
separation",9,CMR10,,140,57
<,9,CMMI10,,1,1
"1”. We similarly cross-match the VLT
stars with the Dark Energy Camera Legacy Survey (DE-
CaLS) DR8 (Dey et al. 2019) to obtain photometric
data. All photometric data reported in this paper are
reddening corrected using extinction map from Schlegel
et al. (1998). The proper motion and photometric data
are then combined with the VLT data to form a joint
catalogue of stars. In this paper, we use the IDs in the
raw science data to distinguish stars, with the exception
of stars in Bo¨otes I; for Bo¨otes I, we label stars by ap-
pending the ID from Koposov et al. (2011) to the preﬁx
“Boo1.”",9,CMR10,,592,59
3.,8,CMR9,,2,2
VELOCITY AND METALLICITY,9,CMR10,,24,24
MEASUREMENTS,9,CMR10,,12,12
3.1.,9,CMR10,,4,4
Radial Velocity Measurements,9,CMTI10,,28,28
To determine the heliocentric radial velocities v,9,CMR10,,49,49
hel,6,CMR7,,3,3
"of
each star, we use the template-ﬁtting code described
in Li et al. (2017). Because no velocity standard stars
were observed with VLT, and the Keck/DEIMOS spec-
tra have a much wider wavelength coverage and a similar
resolution (",9,CMR10,,230,55
R,9,CMMI10,,1,1
∼,9,CMSY10,,1,1
6,9,CMR10,,1,1
",",9,CMMI10,,1,1
"000) as the VLT spectra, we use a list
of Keck/DEIMOS templates from Kirby et al. (2015)
that are shifted to zero velocity based on their known",9,CMR10,,143,54
velocities. These stellar templates have various eﬀective,9,CMR10,,57,57
"temperatures, surface gravities, and metallicities, and
are ﬁt to the observed spectra using a Markov Chain
Monte Carlo (MCMC) sampler (Foreman-Mackey et al.
2013). We adopt a uniform radial velocity prior be-",9,CMR10,,209,55
4,9,CMR10,,1,1
Jenkins et al.,9,CMCSC10,,14,14
Figure 1.,8,CMBX9,,9,9
"Examples of the shifts in wavelength recalibration using sky emission lines as a function of ﬁber ID for each GIRAFFE
exposure. The green and blue curves represent sixth degree polynomial ﬁts to the zero and ﬁrst-order shifts, respectively. We
apply the shift corresponding to the polynomial ﬁt to each spectra. Top: Two observations of Leo IV. Bottom: Two observations
of Leo V.",8,CMR9,,379,125
tween,9,CMR10,,5,5
±,9,CMSY10,,1,1
800 km s,9,CMR10,,8,8
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"and use a 100-iteration burn-in to
initialize our sampler. The radial velocity posterior dis-
tribution is sampled using the ensemble sampler",9,CMR10,,141,58
emcee,9,CMTT10,,5,5
"with 20 walkers and 900 iterations. We then use the
median and standard deviation of the posterior chain
to compute the radial velocity and radial velocity error,
respectively, for each template. We select the radial ve-
locity and error values corresponding to the template ﬁt
with the lowest chi-squared value. The radial velocity
uncertainties are underestimated and adjusted accord-",9,CMR10,,386,57
ingly (see,9,CMR10,,10,10
§,9,SFRM1000,,1,1
3.2).,9,CMR10,,5,5
"spond to stars or good ﬁts. Because the calculated radial
velocity of non-stellar or low quality spectra are often
large",9,CMR10,,120,57
−,9,CMSY10,,1,1
near the upper and lower limits of the allowed,9,CMR10,,46,46
±,9,CMSY10,,1,1
800 km s,9,CMR10,,8,8
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
range,9,CMR10,,5,5
−,9,CMSY10,,1,1
"we classify any star with an abso-
lute radial velocity greater than 500 km s",9,CMR10,,77,42
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
"as a poor ﬁt.
We then train the RFC using the reduced chi-squared,
S/N, absolute deviation, velocity skew, kurtosis and un-
certainty of each velocity measurement as features. We
apply our trained RFC to the VLT data, providing us
with the probability that each star is a good stellar spec-",9,CMR10,,290,59
trum. We classify all observations with a probability less,9,CMR10,,58,58
"than 0.6 as bad ﬁts and create a corresponding binary
good star ﬂag that is set to one for good ﬁts and zero
for bad ﬁts.",9,CMR10,,121,54
"We apply several quality checks to our radial velocity
results. We use a Random Forest classiﬁer (RFC), as
in Li et al. (2019), to identify spectra that do not corre-",9,CMR10,,166,59
Stellar Spectroscopy of Three Ultra-Faint Dwarfs,9,CMCSC10,,48,48
5,9,CMR10,,1,1
Figure 2.,8,CMBX9,,9,9
"Reduced 1D spectra of four Leo V member stars
with varying S/N at wavelength range 8480–8680 ˚A. The
best-ﬁt stellar templates, used to measure radial velocity,
are overlaid in red. The resulting velocity measurement (in
km s",8,CMR9,,225,59
−,5,CMSY6,,1,1
1,5,CMR6,,1,1
") is provided for each spectrum, in addition to its ID
and S/N.",8,CMR9,,63,54
"While the RFC identiﬁes some poor-ﬁtting stellar
templates, it does not ﬁnd all of them. For this reason,
we also discard objects with S/N",9,CMR10,,138,56
<,9,CMMI10,,1,1
"4 or radial veloc-
ity uncertainty greater than 20 km s",9,CMR10,,55,36
−,6,CMSY7,,1,1
1,6,CMR7,,1,1
". After applying
these criteria, we have",9,CMR10,,40,23
>,9,CMMI10,,1,1
"1,000 combined stellar observa-
tions, including 113 for Bo¨otes I, 95 for Leo IV and 90
for Leo V. Measurements on these stars are reported in
Appendix B.",9,CMR10,,155,56
"We apply the aforementioned measurements to both
the combined spectra as well as the spectra from indi-
vidual exposures. The former are used for membership",9,CMR10,,156,54
determination (,9,CMR10,,15,15
§,9,SFRM1000,,1,1
"4) as well as the velocity dispersion cal-
culation (",9,CMR10,,53,42
§,9,SFRM1000,,1,1
"5.2); the latter are used for velocity error cor-
rection (",9,CMR10,,59,49
§,9,SFRM1000,,1,1
3.2) and binary search (,9,CMR10,,24,24
§,9,SFRM1000,,1,1
5.1).,9,CMR10,,5,5
3.2.,9,CMR10,,4,4
Error Correction,9,CMTI10,,16,16
"The weighted standard deviation of individual epoch
velocities is larger than the corresponding combined ra-
dial velocity uncertainty. Therefore, we use the repeat",9,CMR10,,164,56
observations to assess the accuracy of our determined,9,CMR10,,53,53
"radial velocity uncertainties. Following Li et al. (2019),
we use a Gaussian mixture model to model the pair-
wise radial velocity diﬀerences",9,CMR10,,141,58
δ,9,CMMI10,,1,1
"i,j",6,CMMI7,,3,3
=,9,CMR10,,1,1
v,9,CMMI10,,1,1
i,6,CMMI7,,1,1
−,9,CMSY10,,1,1
v,9,CMMI10,,1,1
j,6,CMMI7,,1,1
"of stars in
the eight UFDs (listed in Table 1) with more than ﬁve",9,CMR10,,65,53
