text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
3 (e.g. Law et al. 2012; Lotz et al. 2006) and,8,TeXGyreTermesX-Regular,,46,46
𝑧 >,8,NewTXMI,,3,3
"5
(e.g. Jiang et al. 2013; Bowler et al. 2017). In the sources that are
conﬁrmed as AGN from their spectra, there is some evidence for
weak extended emission (e.g. ID702265), which could be arising
from the host galaxy. Furthermore, one of the sources (ID153468)
that is a conﬁrmed quasar from the available rest-frame UV spectrum
in Boutsia et al. (2018), appears to be compact but resolved (which is",8,TeXGyreTermesX-Regular,,401,70
"also conﬁrmed by quantitative measure of the size, see Section 4.1).",8,TeXGyreTermesX-Regular,,68,68
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
Figure 1.,7,TeXGyreTermesX-Bold,,9,9
The absolute UV magnitude distribution of our sample of,7,TeXGyreTermesX-Regular,,55,55
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
"4
sources selected initially in Adams et al. (2020). The samples in the COSMOS
and XMM-LSS ﬁelds are shown in the upper and lower plots respectively. The
total sample of galaxies and AGN with best-ﬁt photometric redshifts in the
range 3",7,TeXGyreTermesX-Regular,,236,76
.,7,NewTXMI7,,1,1
5,7,TeXGyreTermesX-Regular,,1,1
< 𝑧 <,7,NewTXMI7,,5,5
4,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
"5 are shown as the grey histogram. The spectroscopically
conﬁrmed sources are shown as the blue shaded histogram. In hatched blue
we have highlighted the spectroscopic redshifts from the deep galaxy surveys
of ALPINE and VUDS in COSMOS and VANDELS in XMM-LSS. The
spectroscopic redshifts at brighter magnitudes are typically from magnitude
limited surveys (e.g. SDSS, zCOSMOS; see Table A1).",7,TeXGyreTermesX-Regular,,391,76
2.3 Publicly available spectroscopy,8,TeXGyreTermesX-Bold,,35,35
"We endeavoured to extract the publicly available spectroscopy for
the sample. In both ﬁelds we initially matched to the compilation of
spectroscopic redshifts created by the HSC team",8,TeXGyreTermesX-Regular,,182,68
4,7,TeXGyreTermesX-Regular,,1,1
", which we supple-
mented with additional catalogues from the VANDELS (Pentericci",8,TeXGyreTermesX-Regular,,81,62
"et al. 2018; McLure et al. 2018) in XMM-LSS, and the ALMA Large
Program to INvestigate (ALPINE; Fèvre et al. 2019) and the Boutsia
et al. (2018) sample of",8,TeXGyreTermesX-Regular,,154,66
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
"4 AGN in COSMOS. In Fig. 1 we show
the spectroscopically conﬁrmed sources in comparison to the full
sample as a function of absolute UV magnitude. In total we found a
total of 63 and 236 high-redshift sources with secure spectroscopic
ﬂags in COSMOS and XMM-LSS respectively (76 and 270 with all
ﬂags)",8,TeXGyreTermesX-Regular,,301,67
5,7,TeXGyreTermesX-Regular,,1,1
. As part of this process we identiﬁed and removed 4 (12),8,TeXGyreTermesX-Regular,,57,57
4,6,TeXGyreTermesX-Regular,,1,1
"https://hsc-release.mtk.nao.ac.jp/doc/index.php/dr1_
specz/",7,t1xtt,,59,52
"Note that in this compilation, when a source had multiple redshifts
from diﬀerent surveys these were averaged. This can result in a stated redshift
at",7,TeXGyreTermesX-Regular,,150,79
𝑧 <,7,NewTXMI7,,3,3
3 when the source is securely at,7,TeXGyreTermesX-Regular,,32,32
𝑧 >,7,NewTXMI7,,3,3
"3. We corrected for this on a
case-by-case basis. In addition we removed redshifts from 3D-HST as these
are not purely spectroscopic, particularly at higher redshifts where there are
few spectral features in the rest-frame optical.",7,TeXGyreTermesX-Regular,,231,78
5,6,TeXGyreTermesX-Regular,,1,1
"Secure ﬂags were typically 3 or 4, including ﬂags that may have been
modiﬁed for the presence of AGN (e.g. a ﬂag of 14 in VVDS denotes a secure
AGN)",7,TeXGyreTermesX-Regular,,148,74
"26

25

24

23

22

21

20
10",7,DejaVuSans,,29,2
0,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
1,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
2,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
3,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
4,5,DejaVuSans,,1,1
N,5,DejaVuSans,,1,1
u,4,DejaVuSans,,1,1
m,7,DejaVuSans,,1,1
b,4,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
r,3,DejaVuSans,,1,1
"COSMOS
Total sample
Spec-z
ALPINE/VUDS",7,DejaVuSans,,38,12
"26

25

24

23

22

21

20",7,DejaVuSans,,26,2
M,7,DejaVuSans-Oblique,,1,1
UV,5,DejaVuSans,,2,2
10,7,DejaVuSans,,2,2
0,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
1,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
2,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
3,5,DejaVuSans,,1,1
10,7,DejaVuSans,,2,2
4,5,DejaVuSans,,1,1
N,5,DejaVuSans,,1,1
u,4,DejaVuSans,,1,1
m,7,DejaVuSans,,1,1
b,4,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
r,3,DejaVuSans,,1,1
"XMM-LSS
VANDELS",7,DejaVuSans,,15,7
4,11,TeXGyreTermesX-Regular,,1,1
R. A. A. Bowler et al.,11,TeXGyreTermesX-Italic,,22,22
Figure 2.,7,TeXGyreTermesX-Bold,,9,9
Postage-stamp images in the,7,TeXGyreTermesX-Regular,,27,27
HSC,7,TeXGyreTermesX-Italic,,3,3
/ACS,7,TeXGyreTermesX-Regular,,4,4
𝐼,7,NewTXMI7,,1,1
814,6,TeXGyreTermesX-Regular,,3,3
band of the brightest 30 sources in our COSMOS,7,TeXGyreTermesX-Regular,,46,46
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
4 sample. The sources are presented in order of,7,TeXGyreTermesX-Regular,,47,47
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
", with the brightest sources in the top left, spanning the range",7,TeXGyreTermesX-Regular,,64,64
−,7,txsys,,1,1
24,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
18,7,TeXGyreTermesX-Regular,,2,2
< 𝑀,7,NewTXMI7,,3,3
UV,6,TeXGyreTermesX-Regular,,2,2
<,7,NewTXMI7,,1,1
−,7,txsys,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
67. The stamps are 2 arcsec on a side (corresponding to,7,TeXGyreTermesX-Regular,,55,55
∼,7,txsys,,1,1
"14 kpc
at",7,TeXGyreTermesX-Regular,,9,6
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"4), in the standard orientation of North to the top, and East to the left. The images have been scaled by surface brightness, from 2",7,TeXGyreTermesX-Regular,,132,132
𝜎,7,NewTXMI7,,1,1
"(approximately
24mag",7,TeXGyreTermesX-Regular,,20,14
/,7,txsys,,1,1
"arcsec) to the peak. Contours have been added at intervals of 1mag starting at the peak, to highlight the central compactness of the sources. The ID
number is shown in the bottom left and the",7,TeXGyreTermesX-Regular,,191,148
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
"is shown in the upper right. Sources that have been spectroscopically conﬁrmed are labelled with an astericks
in the bottom right corner. Note that all of the spectroscopically conﬁrmed sources in this ﬁgure show strong quasar features in the spectra.",7,TeXGyreTermesX-Regular,,251,141
"This demonstrates that the host galaxy light is contributing signiﬁ-
cantly to the rest-frame UV light from this source. We estimated the
contribution from the host galaxy by simultaneously ﬁtting a PSF
and Sérsic proﬁle (ﬁxed to",8,TeXGyreTermesX-Regular,,229,68
𝑛,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0; Law et al. 2012) to the image
using GALFIT. The best-ﬁt from this crude estimate was an equal
contribution from the AGN and SF in this object. For the other visual
point-sources in the data, we found that a PSF alone was adequate
to ﬁt the imaging. If we assume that the extended sources are SF-
dominated, whilst the point-sources are AGN dominated (which is
likely given the high rate of AGN spectra found for these sources),
then we see a rapid transition in the individual galaxy morphology
that indicates a transition from AGN to SF dominated systems at",8,TeXGyreTermesX-Regular,,561,69
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
"23. A transition at this magnitude is in good agreement
with that predicted by the simultaneous AGN and LBG LF ﬁtting
of Adams et al. (2020) and we compare our results directly to this
study in our analysis of the AGN fraction in Section 4.1.",8,TeXGyreTermesX-Regular,,242,66
3.2 Size-luminosity relation,8,TeXGyreTermesX-Bold,,28,28
Due to the clumpy nature of the sources in the,8,TeXGyreTermesX-Regular,,46,46
HST,8,TeXGyreTermesX-Italic,,3,3
𝐼,8,NewTXMI,,1,1
814,7,TeXGyreTermesX-Regular,,3,3
"data, the
sizes of these sources can be substantially biased depending on the
chosen measurement technique. When running Source Extractor
(SE; Bertin & Arnouts 1996) on these images for example, we found
that the majority of the SF-dominated sources were de-blended into
several component. This results in a severe underestimate of the
individual sizes of the brightest galaxies in the sample. To get around
this issue we proceeded to make high signal-to-noise stacks of the
data over a range in",8,TeXGyreTermesX-Regular,,495,71
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
.,8,TeXGyreTermesX-Regular,,1,1
3.2.1 Stacking procedure,8,TeXGyreTermesX-Italic,,24,24
We created stacks in both the high-resolution,8,TeXGyreTermesX-Regular,,45,45
HST,8,TeXGyreTermesX-Italic,,3,3
"imaging and the
ground-based HSC and CFHT",8,TeXGyreTermesX-Regular,,41,25
𝑖,8,NewTXMI,,1,1
-band data. In both cases masks were,8,TeXGyreTermesX-Regular,,36,36
formed from the SEGMENTATION images created with SE. For,8,TeXGyreTermesX-Regular,,56,56
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
203718-24.2,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
657658-24.1,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
702265-23.9,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
153468-23.7,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
113309-23.7,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
677759-23.4,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
724788-23.4,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
523406-23.4,6,DejaVuSans,,11,11
*,9,DejaVuSans,,1,1
"126080-23.1



































































































































































































793151-23.0





































































746876-23.0































































































































































































































































908052-23.0",6,DejaVuSans,,566,11
*,9,DejaVuSans,,1,1
168777,6,DejaVuSans,,6,6
-23.0,6,DejaVuSans,,5,5
484592,6,DejaVuSans,,6,6
-23.0,6,DejaVuSans,,5,5
932863,6,DejaVuSans,,6,6
-22.9,6,DejaVuSans,,5,5
361201,6,DejaVuSans,,6,6
-22.9,6,DejaVuSans,,5,5
312702,6,DejaVuSans,,6,6
-22.9,6,DejaVuSans,,5,5
654818,6,DejaVuSans,,6,6
-22.9,6,DejaVuSans,,5,5
"732016-22.9











































































































































































































771245-22.8


































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































700788-22.8




























































































496216-22.8









































































































































































































































































































































































































































































































































884166-22.8






















































































































































































524818-22.8




















































































































931392-22.7


















































































































































































































































































































































































































































































































































































































































































817419-22.7













































































































































































































































































328803-22.7




















474603-22.7














































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































975850-22.7


















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































350719-22.7",6,DejaVuSans,,6686,11
"the ground-based data we masked all sources that were not associ-
ated with the central source. In the",8,TeXGyreTermesX-Regular,,102,65
HST,8,TeXGyreTermesX-Italic,,3,3
"/ACS data we recombined
de-blended components by retaining all objects that were within
a radius of 0.8 arcsec from the central coordinate deﬁned by the
ground-based centroid. Due to their close proximity, and the ex-
tended emission connecting clumps in many cases, we are conﬁdent
these components are at the same redshift (see Fig. 2 and discussion
in Bowler et al. 2017). If the separate components were galaxies at
lower redshifts, we would expect these interloper sources to eﬀect
the ground-based optical to NIR photometry and thus be removed as
interlopers by our SED ﬁtting process. With our recombined source
we then determined the new centroid of the detected pixels in this
extended object as the barycentre or ﬁrst order moment (as used in
SE). With these masked and centred images we proceeded to stack
the images using both an average and median stack for comparison.
The size measurement we used was the half-light radius from SE.
In the following plots we present the results derived from the me-
dian stack using the barycentre centroid, however we comment on
any diﬀerent results found using the other methods. We obtained er-
rors on our stacked size measurements using bootstrap resampling.
At the bright-end where there are very few sources in each bin this
essentially measures the spread of the individual sizes in that bin.",8,TeXGyreTermesX-Regular,,1348,68
3.2.2 Results,8,TeXGyreTermesX-Italic,,13,13
"In Fig. 3 we show the observed sizes of the stack galaxy images,
uncorrected for the PSF, as a function of",8,TeXGyreTermesX-Regular,,106,64
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
"for the ground-based
and",8,TeXGyreTermesX-Regular,,24,20
HST,8,TeXGyreTermesX-Italic,,3,3
"data. At the faint-end of our sample we ﬁnd that the galaxy
stacks are resolved even in the ground-based data, with measured
half-light radii in the range",8,TeXGyreTermesX-Regular,,154,64
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
55–0,8,TeXGyreTermesX-Regular,,4,4
.,8,NewTXMI,,1,1
6 arcsec as compared to,8,TeXGyreTermesX-Regular,,23,23
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
