text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"What started with a trickle in 2015 [1] has now turned
into a veritable deluge [2, 3] of gravitational wave signals
detected by the LIGO and Virgo instruments. Keep-
ing up with the ever increasing event rate is challeng-
ing. While the searches for gravitational wave signals are
now highly automated and capable of producing near-
real time alerts [4–8], full parameter inference [9, 10] has
lagged behind. This is in part due to the large compu-
tational cost of fully Bayesian parameter inference, and
in part due to the challenge of working with data that
needs to be carefully calibrated [11, 12] and cleaned of
various noise contaminants [13–16].",9,CMR10,,653,60
"The instrument noise in the LIGO and Virgo data is,
for the most part, well described as locally stationary
and Gaussian [17]. Short duration signals, such as high
mass binary black holes, are in the sensitive band of the
detector for a second or less, and the odds of the signal
encountering a noise transient is low. However, for longer
duration signals, such as low mass black hole binaries or
systems that include a neutron star, the signals are in the
sensitive band of the detectors for tens of seconds or even
minutes, and it is likely that the signal will encounter a",9,CMR10,,575,59
"noise transient. As the low-frequency sensitivity of the
detectors improve, low mass systems are virtually guar-
anteed to encounter noise transients. The LIGO/Virgo
analyses have been fortiﬁed against noise transients using
a combination of vetoes [18], glitch robust search statis-
tics [19], gating [20] and glitch subtraction [16]. Gating
of glitches is used in the online searches, while glitch sub-
traction is performed prior to oﬀ-line parameter estima-
tion.",9,CMR10,,467,61
Here a proof of concept for a robust end-to-end,9,CMR10,,47,47
low-latency Bayesian parameter estimation algorithm -,9,CMR10,,53,53
QuickCBC,9,CMTT10,,8,8
- is presented. The,9,CMR10,,19,19
QuickCBC,9,CMTT10,,8,8
"algorithm reads
in calibrated strain data, performs robust on-source spec-
tral estimation, executes a rapid search for compact bi-
nary coalescence (CBC) signals, uses wavelet de-noising
to subtract any glitches from the search residuals, pro-",9,CMR10,,244,58
duces low-latency sky maps and initial parameter es-,9,CMR10,,52,52
"followed by full Bayesian parameter estima-
timates,
tion. For binary black holes the",9,CMR10,,85,43
entire,9,CMTI10,,6,6
"process takes
just minutes on a laptop; for binary neutron stars, ini-
tial sky maps and mass estimates are ready in min-
utes, and full results are ready in less than an hour.
The",9,CMR10,,180,56
QuickCBC,9,CMTT10,,8,8
code is open source,9,CMR10,,19,19
"https://github.
com/eXtremeGravityInstitute/QuickCBC",9,CMTT10,,52,36
", and can be
used to analyze public LIGO-Virgo data hosted by the
Gravitational Wave Open Science Center",9,CMR10,,104,52
"https://www.
gw-openscience.org",9,CMTT10,,31,18
". For testing purposes the algo-
rithm was run in real time during the LIGO-Virgo O3
observing run, automatically generating results for trig-
gers sent to the Gravitational-Wave Candidate Event
Database.",9,CMR10,,204,57
"Existing algorithms can perform most of the indi-
vidual steps in the",9,CMR10,,69,49
QuickCBC,9,CMTT10,,8,8
"algorithm. For example,
the",9,CMR10,,27,23
PyCBC,9,CMTT10,,5,5
"search algorithm [20] performs low-latency
searches for CBC signals that incorporate glitch mit-
igation via a chi-squared test [19] and automatic gat-
ing of loud glitches [20]. The",9,CMR10,,182,54
BayesWave,9,CMTT10,,9,9
"algorithm [16,
21, 22], produces on-source spectral estimates and per-
forms glitch subtraction [3, 23, 24]. The",9,CMR10,,112,55
BayesStar,9,CMTT10,,9,9
"algo-
rithm [25] produces low-latency sky maps to help guide",9,CMR10,,60,54
"the search for electromagnetic counterparts to binary
mergers, and several rapid parameter estimation algo-
rithms have been developed [26–30]. What is novel is
that",9,CMR10,,165,53
QuickCBC,9,CMTT10,,8,8
"is a fully automated, end-to-end analy-
sis algorithm that is robust against glitches, and able to
produce reliable results in a matter of minutes. Many
of the methods used by",9,CMR10,,175,58
QuickCBC,9,CMTT10,,8,8
", such as wavelet de-
noising [31], banded likelihoods for glitch rejection, and
heterodyned likelihoods for rapid inference [32, 33], are
new to LIGO-Virgo data analysis.",9,CMR10,,171,58
Core elements of the,9,CMR10,,20,20
QuickCBC,9,CMTT10,,8,8
algorithm have been,9,CMR10,,19,19
merged with the,9,CMR10,,15,15
BayesWave,9,CMTT10,,9,9
"algorithm [34]. The key
diﬀerence between the implementations is that the",9,CMR10,,73,49
BayesWave,9,CMTT10,,9,9
"variant [35] jointly marginalizes over the CBC
signal parameters, a model for the power spectral density
(PSD) and a wavelet based model for noise transients.",9,CMR10,,158,57
The,9,CMR10,,3,3
QuickCBC,9,CMTT10,,8,8
"algorithm uses a ﬁxed PSD and a point
estimate for any noise transients. The other key diﬀer-
ence is speed:",9,CMR10,,108,55
QuickCBC,9,CMTT10,,8,8
"can be provide results with a la-
tency of minutes, while the more reﬁned",9,CMR10,,73,39
BayesWave+CBC,9,CMTT10,,13,13
analysis [35] takes hours.,9,CMR10,,26,26
II. OVERVIEW OF THE,8,CMBX9,,19,19
QUICKCBC,8,CMTT9,,8,8
ALGORITHM,8,CMBX9,,9,9
The,9,CMR10,,3,3
QuickCBC,9,CMTT10,,8,8
"algorithm works with short snippets of
LIGO-Virgo data, typically 4 to 8 seconds in length when
searching for binary black holes and 16 to 32 seconds in
length when searching for binary neutron stars. The run
time scales roughly linearly with the data volume.",9,CMR10,,259,56
"The ﬁrst step is to produce estimates for the power
spectral density in each detector. On-source spectral es-
timation, where the short segment of data to be searched
is also used to estimate the power spectral density (PSD),
can be thrown oﬀ by the presence of loud signals or loud",9,CMR10,,282,58
"glitches. To avoid such biases,",9,CMR10,,31,31
QuickCBC,9,CMTT10,,8,8
"uses an itera-
tive approach that combines a running median estimate
for the spectrum with spectral line identiﬁcation and
wavelet de-noising [31]. The de-noising removes signals
and glitches, so only the spectral estimate from the ﬁrst
stage of the analysis is passes to the second stage. The
second stage performs a rapid, network coherent search
for CBC signals using a parallel tempered Markov Chain
Monte Carlo algorithm (PTMCMC) [36] with a banded
likelihood that is analytically maximized over amplitude,
phase and arrival time. Only the intrinsic parameters
of the signal - masses and spins - are explored by the
PTMCMC. The banded likelihood automatically identi-
ﬁes and rejects frequency bands that are impacted by
noise transients. The removal is done separately for each
time delay, resulting in a robust time-frequency glitch
rejection method that can detect signals in the presence
of glitches. The third stage subtracts the best-ﬁt CBC
waveform from the data, and performs a second round
of spectral estimation and wavelet de-noising. The de-
noising produces a glitch model that is subtracted from
the original data, while preserving any gravitational wave",9,CMR10,,1173,58
"signals. The cleaned data and updated spectral estimates
are used in the subsequent stages of the analysis. The
fourth stage reﬁnes the estimates of the intrinsic param-
eters using a standard non-maximized and non-banded
likelihood function. Consequently, the amplitude, phase
and arrival time at each detector also have to be explored
by the PTMCMC. The reﬁned estimates for the intrinsic
parameters are then passed to the ﬁfth stage of the anal-
ysis, which uses a PTMCMC algorithm with an algebraic
likelihood function to map out the extrinsic parameters
of the source - sky location, luminosity distance, inclina-",9,CMR10,,618,59
tion and polarization angles while holding the intrinsic,9,CMR10,,56,56
"parameters ﬁxed. Since the extrinsic parameters only im-
pact the projection of the waveform onto the detectors,
the inner products in the likelihood can be pre-computed,
resulting in an algebraic likelihood function that can be
evaluated in a fraction of a microsecond [37]. With the",9,CMR10,,284,57
2,9,CMR10,,1,1
"ﬁrst ﬁve stages complete the algorithm will have pro-
duced a full three-dimensional sky map (RA, DEC and
luminosity distance), along with estimates for the com-
ponent masses and spins. All in about the time is took
you to read this paragraph. The precise run time will
depend on the duration and bandwidth of the signal and
the speed and number of computations cores. For binary
black hole systems at current LIGO/Virgo sensitivity it is
usually suﬃcient to use 4 seconds of data sampled at 2048
Hz. For neutron star - black hole systems it is enough
to use 8 to 16 seconds of data sampled at 2048 Hz, while
for binary neutron star systems we need 16 to 32 seconds
of data sampled at 4096 Hz. For a binary black hole
system, running on a 2016 MacBook Pro laptop with
a 2.9 GHz quad-core processor, it takes",9,CMR10,,808,58
∼,9,CMSY10,,1,1
"60 seconds
for the PSD estimation and intrinsic parameter search,
and an additional",9,CMR10,,83,54
∼,9,CMSY10,,1,1
"30 seconds to complete the extrin-
sic parameter search and produce sky maps. The cost
of the intrinsic parameter search scales linearly with the",9,CMR10,,145,58
"data duration, while the cost of the extrinsic parameter
search scales linearly with the sample rate. Thus, the in-
trinsic parameter search for neutron-star black hole bina-
ries takes either two to four times longer than for binary
black holes, but time to produce a sky map is the same.
Sky maps can be produced in very low latency by skip-
ping the intrinsic search and instead using the intrinsic
parameters provided by the search pipelines (as is done
by",9,CMR10,,460,58
BayesStar,9,CMTT10,,9,9
"[25]). The run time to produce a sky map
with",9,CMR10,,45,40
QuickCBC,9,CMTT10,,8,8
"is comparable to, or a little faster than,",9,CMR10,,42,42
BayesStar,9,CMTT10,,9,9
. The main diﬀerence is that the,9,CMR10,,32,32
QuickCBC,9,CMTT10,,8,8
"maps are fully Bayesian, while",9,CMR10,,30,30
BayesStar,9,CMTT10,,9,9
"maps are only
approximately so.",9,CMR10,,31,17
"The ﬁnal stage of the algorithm reﬁnes the initial pa-
rameter estimates using a PTMCMC algorithm and a
fast, heterodyned likelihood function [32, 33]. The het-
erodyned likelihood oﬀers signiﬁcant speed advantages,
especially for long duration signals such as binary neu-
tron star inspirals. The run-time for the ﬁnal PTMCMC
stage scales linearly with the sample rate and is indepen-
dent of the observation time. On the same laptop com-
puter described earlier, the PTMCMC stage takes four
minutes for black hole binaries and neutron star - black
hole binaries, and eight minutes for neutron star bina-",9,CMR10,,605,58
"ries. These run-times are several orders magnitude faster
than the hours or days it takes for",9,CMR10,,93,57
LALinference,9,CMTT10,,12,12
"[9, 10]
to produce results.",9,CMR10,,27,19
A. Spectral Estimation and Wavelet De-noising,8,CMBX9,,45,45
The,9,CMR10,,3,3
QuickCBC,9,CMTT10,,8,8
"algorithm is design to work with short
stretches of data, typically between",9,CMR10,,75,38
T,9,CMMI10,,1,1
obs,6,CMR7,,3,3
= 4 and,9,CMR10,,7,7
T,9,CMMI10,,1,1
obs,6,CMR7,,3,3
=,9,CMR10,,1,1
32 seconds in duration. Traditional spectral estimation,9,CMR10,,55,55
"techniques, such as Welch averaging, can not be used on
short data segments like these. The advantages of work-
ing with short data segments are speed and robustness
against non-stationary drifts in the power spectrum. The
disadvantages are low spectral resolution and possible bi-",9,CMR10,,281,58
3,9,CMR10,,1,1
"FIG. 2: Time-frequency maps illustrating the spectral es-
timation and de-noising procedure applied to four seconds
of LIGO Hanford data surrounding GPS time 1126259462.
The initial spectral estimation and whitening (upper panel)",8,CMR9,,229,59
"is impacted by the loud signal from GW150914. Wavelet de-
noising is used to remove the excess power, then the spectral
estimation is repeated. The original data is re-whitened (mid-
dle panel) ready for the next iteration. The process is iterated
until the excess SNR plateaus. The bottom panel shows the
de-noised data used to produce the ﬁnal spectral estimate.",8,CMR9,,364,64
smoothing window ∆,9,CMR10,,18,18
f,9,CMMI10,,1,1
"is chosen to strike a balance be-
tween following the slope of the spectrum (small ∆",9,CMR10,,84,50
f,9,CMMI10,,1,1
"’s
follow the slope), and ignoring sharp spectral lines (large
∆",9,CMR10,,64,59
f,9,CMMI10,,1,1
"’s are robust against lines). More accurately, it is the
number of Fourier samples in the smoothing window that
is critical, so for longer observation times smaller win-
dows can be used. For the shortest 4 second segments
the default width is ∆",9,CMR10,,245,57
f,9,CMMI10,,1,1
"= 16 Hz. The smoothed spectral
estimate",9,CMR10,,39,30
S,9,CMMI10,,1,1
s,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
") is used to identify spectral lines, which
are found by taking the ratio",9,CMR10,,73,43
R,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
) =,9,CMR10,,3,3
S,9,CMMI10,,1,1
p,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
/S,9,CMMI10,,2,2
s,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
"), with
lines deﬁned as regions where this ratio exceeds",9,CMR10,,56,48
R,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
"= 10.
The full spectral estimate is then given by",9,CMR10,,49,43
S,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
) =,9,CMR10,,3,3
,9,CMEX10,,0,0
S,9,CMMI10,,1,1
s,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
",",9,CMMI10,,1,1
for,9,CMR10,,3,3
R,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
≤,9,CMSY10,,1,1
R,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
S,9,CMMI10,,1,1
p,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
",",9,CMMI10,,1,1
for,9,CMR10,,3,3
R,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
> R,9,CMMI10,,3,3
∗,6,CMSY7,,1,1
.,9,CMMI10,,1,1
(1),9,CMR10,,3,3
"The initial spectral estimate is used to whiten the
˜",9,CMR10,,53,51
d,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
→,9,CMSY10,,1,1
˜,9,CMR10,,1,1
d,9,CMMI10,,1,1
w,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
) = ˜,9,CMR10,,5,5
d,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
),9,CMR10,,1,1
/,9,CMMI10,,1,1
,9,CMEX10,,0,0
S,9,CMMI10,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
"). The whitened
data:
data is wavelet transformed using an over-complete col-
lection of Morlet-Gabor continuous wavelets (see the
top panel of Figure 2). A wavelet de-noising proce-
dure [31] is then used to remove any non-Gaussian fea-
tures from the data. Wavelet de-noising is basically a
time-frequency thresholding technique. For stationary
Gaussian noise, the wavelet power spectrum,",9,CMR10,,390,55
S,9,CMMI10,,1,1
nm,6,CMMI7,,2,2
", should",9,CMR10,,8,8
follow a chi-squared distribution with two degrees of free-,9,CMR10,,59,59
"dom. Wavelet pixels with power above a certain thresh-
old are identiﬁed, then an inverse wavelet transform of
these pixels is used to produce a whitened time domain
reconstruction of the excess power. The reconstructed
feature is re-colored using the smooth component of the",9,CMR10,,275,55
FIG. 1: Workﬂow diagram for the,8,CMR9,,31,31
QuickCBC,8,CMTT9,,8,8
"algorithm. The
time domain data,",8,CMR9,,32,17
d,8,CMMI9,,1,1
(,8,CMR9,,1,1
t,8,CMMI9,,1,1
"), is read in, windowed, and Fourier
transform to produce ˜",8,CMR9,,59,36
d,8,CMMI9,,1,1
(,8,CMR9,,1,1
f,8,CMMI9,,1,1
"). An initial on-source PSD esti-
mate",8,CMR9,,38,33
S,8,CMMI9,,1,1
(,8,CMR9,,1,1
f,8,CMMI9,,1,1
") is produced using wavelet de-noising to remove
glitch and signal power. Next the data is searched using a
glitch-robust likelihood function that maximizes over extrin-
sic parameters and returns initial estimates for the intrinsic
parameters",8,CMR9,,243,62
η,8,CMMI9,,1,1
". The PSD estimation is then repeated on the
residual",8,CMR9,,53,44
d,8,CMMI9,,1,1
−,8,CMSY9,,1,1
h,8,CMMI9,,1,1
(,8,CMR9,,1,1
η,8,CMMI9,,1,1
"), and wavelet de-noising is used to ﬁt and re-
move any glitches ˜",8,CMR9,,67,47
g,8,CMMI9,,1,1
(,8,CMR9,,1,1
f,8,CMMI9,,1,1
") that might be present in the data. The
de-glitched data, ˜",8,CMR9,,60,40
d,8,CMMI9,,1,1
(,8,CMR9,,1,1
f,8,CMMI9,,1,1
),8,CMR9,,1,1
−,8,CMSY9,,1,1
˜,8,CMR9,,1,1
g,8,CMMI9,,1,1
(,8,CMR9,,1,1
f,8,CMMI9,,1,1
"), is used to pre-compute various
inner products for the projected network likelihood, allowing",8,CMR9,,95,61
for a rapid mapping of the extrinsic parameters,8,CMR9,,47,47
,8,CMMI9,,0,0
ξ,8,CMMI9,,1,1
", such as the",8,CMR9,,13,13
"sky position and luminosity distance. The initial estimates
for the full set of parameters",8,CMR9,,90,59
θ,8,CMMI9,,1,1
=,8,CMR9,,1,1
{,8,CMSY9,,1,1
"η, ξ",8,CMMI9,,4,4
},8,CMSY9,,1,1
", are used along with
the de-glitched data and reﬁned PSD estimate to initialize the
heterodyned likelihood function that is used by the PTMCMC
algorithm to rapidly produce full posterior distribution.",8,CMR9,,201,62
"ases due to the presence of loud signals or glitches. To
guard against such biases an iterative wavelet de-noising
approach is used to remove non-Gaussian features from",9,CMR10,,168,57
the data.,9,CMR10,,9,9
"The iterative spectral estimation procedure proceeds
as follows: A Tukey window is applied to the data to
limit spectral leakage. A FFT is then used to produce
a periodogram",9,CMR10,,173,53
S,9,CMMI10,,1,1
p,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
). A running median of width ∆,9,CMR10,,30,30
f,9,CMMI10,,1,1
is used to smooth the periodogram. The width of the,9,CMR10,,51,51
4,9,CMR10,,1,1
BayesWave,9,CMTT10,,9,9
"trans-dimensional spectral model [21, 22] to
the glitch-subtracted data. The spectral model includes
a smooth component described by a cubic spline, and line
features described by a Lorentzian line model. The run-
ning median is used to initialize the spline model. The
spacing of the spline points is determined by comparing
two running averages of the running median, one with a
window twice as wide as the other. The usual choice is to
use 4 Hz and an 8 Hz window. The spline control points
are spaced more closely in regions where the two aver-
ages diverge, and spaced further apart in regions where
the two averages converge. The minimum spacing of the
spline control points is set at 4 Hz and the maximum
spacing is set at 32 Hz. The threshold on the ratio of the
the two averages is set at 20%. The Lorentzian line model
is initialized using the outliers from the running median
to set the initial location, amplitude and width of the
lines. A simple ﬁxed dimension MCMC is then used to
reﬁne the model parameters. To control unphysical oscil-",9,CMR10,,1051,58
"lations in the spline model, a prior is used that penalizes
points with large second derivatives. Figure 4 compares
the",9,CMR10,,119,59
QuickCBC,9,CMTT10,,8,8
spectral estimate to the estimate from the,9,CMR10,,42,42
BayesWave,9,CMTT10,,9,9
"algorithm [21, 22]. The",9,CMR10,,23,23
QuickCBC,9,CMTT10,,8,8
"estimate
agrees very well with the",9,CMR10,,34,25
BayesWave,9,CMTT10,,9,9
"estimate. The key
diﬀerence is that the",9,CMR10,,39,21
QuickCBC,9,CMTT10,,8,8
"estimate is produced in
seconds, while the more reﬁned",9,CMR10,,54,30
BayesWave,9,CMTT10,,9,9
"estimate takes
tens of minutes or longer to produce.",9,CMR10,,52,37
power spectrum,9,CMR10,,14,14
S,9,CMMI10,,1,1
s,6,CMMI7,,1,1
(,9,CMR10,,1,1
f,9,CMMI10,,1,1
") and subtracted from the original
time domain data. The thresholding procedure starts by
identifying pixels with",9,CMR10,,113,54
S,9,CMMI10,,1,1
nm,6,CMMI7,,2,2
> S,9,CMMI10,,3,3
0,6,CMR7,,1,1
", then surrounding pix-
els with",9,CMR10,,32,23
S,9,CMMI10,,1,1
n,6,CMMI7,,1,1
±,6,CMSY7,,1,1
1,6,CMR7,,1,1
m,6,CMMI7,,1,1
±,6,CMSY7,,1,1
1,6,CMR7,,1,1
> S,9,CMMI10,,3,3
1,6,CMR7,,1,1
"are also ﬂagged, with the goal
of identifying clusters of excess power. The standard
threshold values are",9,CMR10,,105,53
S,9,CMMI10,,1,1
0,6,CMR7,,1,1
= 10 and,9,CMR10,,8,8
S,9,CMMI10,,1,1
1,6,CMR7,,1,1
"= 6. The power
spectral estimation is repeated using the de-noised data.
The updated power spectrum is then used to whiten the
original data, and the wavelet de-noising procedure is re-
peated. The entire procedure is iterated until the signal-
to-noise of the non-Gaussian excess plateaus. This typi-
cally takes just one or two iterations, but data with very
loud glitches may require as many as ﬁve or six iterations
for the procedure to converge.",9,CMR10,,450,58
"Figure 2 illustrates the spectral estimation and de-
noising procedure using 4 seconds of data surrounding
GW150914. The initial spectral estimate used to whiten
the data (top panel) overestimates the height of the spec-
trum through the band between",9,CMR10,,250,58
∼,9,CMSY10,,1,1
40Hz,9,CMR10,,4,4
→,9,CMSY10,,1,1
120Hz due,9,CMR10,,9,9
"to the loud gravitational wave signal. The data in the
middle panel is whitened using the updated spectrum
found after the initial round of wavelet de-noising. More
features are now visible in the mid-band frequencies. In
this example the procedure converged after two itera-
tions. The lower panel shows the de-noised data that
was used to produce the ﬁnal spectral estimate. Figure
3 shows the whitened time domain reconstruction of the
feature that was removed by the de-noising process. In
this instance the feature is the gravitational wave signal
from a binary black hole merger. It would be a bad idea
to use the wavelet de-noised data from the spectral esti-
mation procedure for subsequent stages in the analysis!
Instead, just the spectral estimate is used.",9,CMR10,,767,58
"FIG. 4:
A comparison of power spectral density esti-
mates using four seconds of LIGO Hanford data surround-
ing GW150914 centered on GPS time 1126259462. The low-
latency",8,CMR9,,171,55
QuickCBC,8,CMTT9,,8,8
"algorithm produces a good approximation
to the reference",8,CMR9,,56,39
BayesWave,8,CMTT9,,9,9
"estimate. A Welch average us-
ing 2048 seconds of data surrounding the event is shown for
comparison.",8,CMR9,,101,59
B. Parallel Tempered Markov Chain Monte Carlo,8,CMBX9,,45,45
"FIG. 3: The non-Gaussian feature removed by wavelet de-
noising during the iterative spectral estimation procedure ap-
plied to four seconds of LIGO Hanford data centered on GPS
time 1126259462. In this instance the non-Gaussian feature",8,CMR9,,236,62
"is the gravitational wave signal from the binary black hole
merger GW150914.",8,CMR9,,76,59
The ﬁnal stage of the,9,CMR10,,21,21
QuickCBC,9,CMTT10,,8,8
"spectral estimation
procedure is to ﬁt a ﬁxed dimension version of the",9,CMR10,,70,50
The,9,CMR10,,3,3
QuickCBC,9,CMTI10,,8,8
"algorithm uses a Parallel Tempered
Markov Chain Monte Carlo (PTMCMC) algorithm [36,
38, 39] for both the initial search, the fast sky map-",9,CMR10,,138,54
"-6

-4

-2",6,Helvetica,,10,2
,6,unknown,,0,0
0,6,Helvetica,,1,1
,6,unknown,,0,0
2,6,Helvetica,,1,1
,6,unknown,,0,0
4,6,Helvetica,,1,1
,6,unknown,,0,0
6,6,Helvetica,,1,1
,6,unknown,,0,0
0.3,6,Helvetica,,3,3
,6,unknown,,0,0
0.32,6,Helvetica,,4,4
,6,unknown,,0,0
0.34,6,Helvetica,,4,4
,6,unknown,,0,0
0.36,6,Helvetica,,4,4
,6,unknown,,0,0
0.38,6,Helvetica,,4,4
,6,unknown,,0,0
0.4,6,Helvetica,,3,3
,6,unknown,,0,0
0.42,6,Helvetica,,4,4
,6,unknown,,0,0
0.44,6,Helvetica,,4,4
,6,unknown,,0,0
0.46,6,Helvetica,,4,4
g,3,Helvetica,,1,1
(,2,Helvetica,,1,1
t,1,Helvetica,,1,1
),2,Helvetica,,1,1
t,6,Helvetica,,1,1
,6,unknown,,0,0
(s),6,Helvetica,,3,3
H1,6,Helvetica,,2,2
,6,unknown,,0,0
excess,6,Helvetica,,6,6
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-47,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-46,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-45,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-44,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-43,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-42,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-41,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-40,4,Helvetica,,3,3
,6,unknown,,0,0
1x10,6,Helvetica,,4,4
-39,4,Helvetica,,3,3
,6,unknown,,0,0
100,6,Helvetica,,3,3
,6,unknown,,0,0
1000,6,Helvetica,,4,4
S,4,Helvetica,,1,1
(,2,Helvetica,,1,1
f,1,Helvetica,,1,1
),2,Helvetica,,1,1
,1,unknown,,0,0
(,2,Helvetica,,1,1
H,4,Helvetica,,1,1
z,3,Helvetica,,1,1
-,1,Helvetica,,1,1
1,2,Helvetica,,1,1
),2,Helvetica,,1,1
f,6,Helvetica,,1,1
,6,unknown,,0,0
(Hz)Welch,6,Helvetica,,9,9
,6,unknown,,0,0
"Average

H1",6,Helvetica,,11,7
,6,unknown,,0,0
"BW

H1",6,Helvetica,,6,2
,6,unknown,,0,0
QuickCBC,6,Helvetica,,8,8
"ping and the full parameter inference. The implemen-
tation varies slightly between the diﬀerent stages, mostly
in terms of the likelihood function used, but the central
engine is the same.",9,CMR10,,189,58
"The PTMCMC algorithm uses a collection of chains
that explore likelihoods that are scaled by “inverse tem-
ln",9,CMR10,,109,57
L,9,CMMI10,,1,1
(,9,CMR10,,1,1
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
", θ",9,CMMI10,,3,3
) =,9,CMR10,,3,3
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
ln,9,CMR10,,2,2
L,9,CMMI10,,1,1
(,9,CMR10,,1,1
θ,9,CMMI10,,1,1
"). Chains with
peratures”",9,CMR10,,25,14
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
:,9,CMR10,,1,1
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
"= 1 explore the target posterior, while chains with",9,CMR10,,51,51
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
>,9,CMMI10,,1,1
"1 range more widely, and help chains to escape
from local maxima. Chains with",9,CMR10,,77,46
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
<,9,CMMI10,,1,1
"1 can be used to
help lock on to weak signals. The temperature ladder
is set so that there are multiple “cold” chains:",9,CMR10,,118,52
β,9,CMMI10,,1,1
i,6,CMMI7,,1,1
"= 1
for",9,CMR10,,7,3
i,9,CMMI10,,1,1
= [1,9,CMR10,,4,4
", N",9,CMMI10,,3,3
c,6,CMR7,,1,1
] that interact with,9,CMR10,,20,20
N,9,CMMI10,,1,1
h,6,CMMI7,,1,1
"“hot” chains on a
geometrically spaced temperature ladder:",9,CMR10,,58,40
β,9,CMMI10,,1,1
