text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
for,10,SFRM1095,,3,3
∼,10,CMSY10,,1,1
"the OPs masses. In particular, the relativistic model leads to smaller initial masses.",10,SFRM1095,,86,86
almost non-rotating (with Kerr spin parameter,10,SFRM1095,,45,45
a,10,CMMI10,,1,1
,7,CMMI8,,0,0
<,10,CMMI10,,1,1
10,10,CMR10,,2,2
−,7,CMSY8,,1,1
3,10,CMR10,,1,1
M,10,CMMI10,,1,1
,7,CMSY8,,0,0
40,10,CMR10,,2,2
M,10,CMMI10,,1,1
70,10,CMR10,,2,2
M,10,CMMI10,,1,1
,7,CMSY8,,0,0
−,10,CMSY10,,1,1
4,7,CMR8,,1,1
M,10,CMMI10,,1,1
,7,CMSY8,,0,0
−,10,CMSY10,,1,1
,7,CMSY8,,0,0
−,10,CMSY10,,1,1
∼,10,CMSY10,,1,1
,7,CMSY8,,0,0
1,5,SFRM0600,,1,1
Corresponding author.,8,SFRM0900,,21,21
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
l,5,Times-Roman,,1,1
u,10,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
6,10,Times-Roman,,1,1
1,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
E,12,Times-Roman,,1,1
H,14,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"4
v
5
0
7
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1",10,Times-Roman,,5,1
2,10,Times-Roman,,1,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Contents,11,SFBX1200,,8,8
1 Introduction,10,SFBX1095,,14,14
2 General relativistic accretion model,10,SFBX1095,,38,38
3 Results,10,SFBX1095,,9,9
4 Discussion and Conclusions,10,SFBX1095,,28,28
1,11,SFBX1200,,1,1
Introduction,11,SFBX1200,,12,12
1,10,SFBX1095,,1,1
3,10,SFBX1095,,1,1
7,10,SFBX1095,,1,1
10,10,SFBX1095,,2,2
"The LIGO-Virgo scientiﬁc collaboration (LVC) has reported the detection of gravitational
wave transients since 2016 [1–8], opening up a new window towards highly relativistic systems,
such as neutron star (NS) and black hole (BH) binaries, and providing new information
about their populations in the Cosmos. The mass of the objects inferred from these events
,
spans a considerable range; for the ﬁnal object, for instance, the LVC reported",10,SFRM1095,,441,94
2,10,CMR10,,1,1
.,10,CMMI10,,1,1
74,10,CMR10,,2,2
+0,7,CMR8,,2,2
.,7,CMMI8,,1,1
04,7,CMR8,,2,2
"
−",7,CMSY8,,2,1
"for GW150914,
for GW170817, interpreted as a NS-NS binary coalescence and",10,SFRM1095,,73,59
62,10,CMR10,,2,2
+0,7,CMR8,,2,2
.,7,CMMI8,,1,1
04,7,CMR8,,2,2
"interpreted as a BH-BH binary merger. Yet, the masses of the progenitors in all events
reported (until recently) correspond to the expected masses for NSs or stellar mass BHs
(sBHs). Recently, the LVC reported the transient GW190521 [9], interpreted as the merger of
two BHs with masses",10,SFRM1095,,286,91
85,10,CMR10,,2,2
+21,7,CMR8,,3,3
", which implies at least one of these progenitors
is in the so called pair-instability supernova mass gap [10]. This led to a debate on how the
GW190521 progenitor BHs formed, and even on the nature of the event, see",10,SFRM1095,,216,93
e.g.,10,CMMI10,,4,4
"[11, 12].",10,SFRM1095,,9,9
and,10,SFRM1095,,3,3
66,10,CMR10,,2,2
+17,7,CMR8,,3,3
0,7,CMR8,,1,1
.,7,CMMI8,,1,1
01,7,CMR8,,2,2
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
.,7,CMMI8,,1,1
01,7,CMR8,,2,2
M,10,CMMI10,,1,1
18,7,CMR8,,2,2
M,10,CMMI10,,1,1
14,7,CMR8,,2,2
M,10,CMMI10,,1,1
,7,CMSY8,,0,0
−,7,CMSY8,,1,1
−,7,CMSY8,,1,1
,7,CMSY8,,0,0
−,7,CMSY8,,1,1
,7,CMSY8,,0,0
"A natural scenario is that the progenitors of GW190521 started oﬀ as lower mass BHs and
grew up to the LVC reported masses by",10,SFRM1095,,125,87
accretion,10,SFTI1095,,9,9
". A model to tackle gas dynamics around a
point mass was developed by Bondi, Hoyle and Lyttleton (BHL) [13–15]. This model assumes
accretion onto a central compact object moving in a homogeneously distributed gas and has
been widely used in diﬀerent relativistic astrophysical scenarios, where the accreting object
corresponds to a BH or a NS. Several numerical works have been dedicated to studying the
morphological patterns in the vicinity of the BH as well as the mass accretion rates [16–
20]. Additionally, many numerical simulations of the BHL mechanism have been developed
in the context of relativistic astrophysics [21–24], which have been made evermore realistic
(and complex) by including magnetic ﬁelds [25], radiative terms [26], density and velocity
gradients [27, 28], small rigid bodies around the BH [29] and, more recently, by analyzing",10,SFRM1095,,855,93
"the common envelope phase in the evolution of binary systems [30], where useful relativistic
expressions for the mass and angular momentum accretion rates, as well as luminosity, were
obtained in terms of the density gradient parameter and Mach number. These expressions
can be used to understand the behavior of the progenitors of the GW190521 event, at early
stages, and so establish constraints on the initial masses and luminosity of this binary system
in the relativistic regime.",10,SFRM1095,,484,95
"Other recent works have also attempted to understand the GW190521 progenitors at
[31] argues that GW190521 cannot have been sourced by
early stages. For instance, Ref.
primordial BHs (PBHs) if PBHs do not accrete during their cosmological evolution. On the
other hand, Ref. [32] proposes that the GW190521 binary system formation is possible due
to gas accretion onto BH remnants from Population III (Pop III) stars, born in high red-shift",10,SFRM1095,,439,93
– 1 –,10,SFRM1095,,5,5
"mini-halos. Moreover in Ref.
[33] a gas accretion driven mechanism that can build up BH
masses rapidly in dense, gas-rich nuclear star clusters is presented. In Ref. [34], the authors
show how the growth of sBH, embedded in a dense molecular cloud, can be associated with
the GW190521 event. It is worth mentioning that in all these works the gas around the BH
is described by the",10,SFRM1095,,380,95
Newtonian,10,SFTI1095,,9,9
"mass accretion formula. Another scenario is presented in Ref.
[35], where the GW190521 progenitors are proposed to be the result of the merger of the
central BHs from two ultra–dwarf galaxies. Furthermore, the possibility that the GW190521
binary system comes from the ﬁrst generation of massive, metal-free, Pop III stars, is studied
in Ref. [36].",10,SFRM1095,,348,94
,7,CMSY8,,0,0
−,7,CMSY8,,1,1
,7,CMSY8,,0,0
,7,CMSY8,,0,0
16,7,CMR8,,2,2
M,10,CMMI10,,1,1
"Another interesting aspect of GW190521 is that the total mass of the GW190521 remnant
, which can be considered as an intermediate mass BH (IMBH). IMBHs are an
is",10,SFRM1095,,162,85
142,10,CMR10,,3,3
+28,7,CMR8,,3,3
"elusive class of BHs, albeit the logical intermediary between sBH and supermassive BHs
(SMBH), with a mass range from",10,SFRM1095,,117,86
10,10,CMR10,,2,2
2,7,CMR8,,1,1
M,10,CMMI10,,1,1
". If IMBHs are produced by accretion
to",10,SFRM1095,,39,36
10,10,CMR10,,2,2
5,7,CMR8,,1,1
M,10,CMMI10,,1,1
"onto sBHs or mergers of massive stars or sBHs, then IMBHs should be abundant. On the
other hand, if IMBHs are only produced from core-collapse of Pop III stars, they may have
already grown into SMBHs and be rare; in this scenario, IMBHs are the potential seeds of
SMBHs [37, 38]. IMBHs are excellent candidates to explain the observed Ultra Luminous
X-ray (ULX) sources, even though many ULXs have been identiﬁed with low-mass X-ray",10,SFRM1095,,432,89
"binaries [39] and high-mass X-ray binaries [40, 41]. There seems to be, however, a good
candidate for an IMBH in a ULX where using high-frequency QPOs (with 3:2 ratio), Pasham
et al. [42] used inverse-scaling of sBH as well as a relativistic precession model to determine
a mass of",10,SFRM1095,,281,95
M,10,CMMI10,,1,1
BH,7,CMMI8,,2,2
,10,CMSY10,,0,0
"IMBHs impact on several ﬁelds of astrophysics and are likely to grow as a focus of
research attention [37]. A standard scenario is that these BHs result from accretion onto
BH seeds or PBHs. The growth of PBHs could explain the masses of IMBH since these can
during the radiation dominated era [43]. Moreover, in the early
grow up to",10,SFRM1095,,333,89
10,10,CMR10,,2,2
2,7,CMR8,,1,1
"time of BH formation, dark matter makes BHs grow and facilitates IMBHs formation [44].
Ref.
[45] studied the dynamical evolution of IMBHs in the nearby Universe, in the context
of popular hierarchical structure formation theories. This computational analysis estimated
the number of BHs, their mass distribution and position within a galaxy. Additionally, Ref.
[46] discussed the capability of a third-generation ground-based detector, such as the Einstein
Telescope (ET), to enhance the astrophysical knowledge through detections of gravitational
waves emitted by IMBH binary systems.",10,SFRM1095,,585,95
10,10,CMR10,,2,2
5,7,CMR8,,1,1
M,10,CMMI10,,1,1
400,10,CMR10,,3,3
M,10,CMMI10,,1,1
−,10,CMSY10,,1,1
,7,CMSY8,,0,0
,7,CMSY8,,0,0
.,10,SFRM1095,,1,1
BH,7,CMMI8,,2,2
"An important parameter associated with astrophysical BHs is their angular momen-
tum",10,SFRM1095,,84,80
J,10,CMMI10,,1,1
BH,7,CMMI8,,2,2
", which is usually described by the dimensionless spin parameter",10,SFRM1095,,64,64
a,10,CMMI10,,1,1
,7,CMMI8,,0,0
≡,10,CMSY10,,1,1
a/M,10,CMMI10,,3,3
BH,7,CMMI8,,2,2
=,10,CMR10,,1,1
", where",10,SFRM1095,,7,7
M,10,CMMI10,,1,1
BH,7,CMMI8,,2,2
corresponds to the BH mass. The spin is related to the way BHs,10,SFRM1095,,62,62
cJ,10,CMMI10,,2,2
BH,7,CMMI8,,2,2
/GM,10,CMMI10,,3,3
2,7,CMR8,,1,1
"grow and explains the relativistic jets that emerge from the BH. To model the BH spin up
due to plasma accretion, the Bardeen model [47] is often used in the literature, which assumes
that the accretion follows from a thin cold disk rotating in the equatorial plane (constant ori-
entation) and that its inner edge always coincides with the ISCO (ballistic or geodesic model).
Bardeen found that this process achieves the maximal rotation",10,SFRM1095,,438,96
a,10,CMMI10,,1,1
,7,CMMI8,,0,0
= 1,10,CMR10,,3,3
"; however, this is an
artifact of the model. As Thorne [48] pointed out, the spin up all the way to an extreme Kerr
BH, using a ﬁnite amount of rest mass, violates the third law of BH thermodynamics. Thus,
some processes ignored in Bardeen’s simplistic model should keep",10,SFRM1095,,270,93
a/M,10,CMMI10,,3,3
BH,7,CMMI8,,2,2
<,10,CMMI10,,1,1
1,10,CMR10,,1,1
". To tackle
this shortcoming, Thorne included in the accretion model the absorption of radiation by the
BH, observing that the absorption cross-section is greater for photons moving in the opposite
direction to the BH’s angular momentum than for “co-rotating” photons. The captured pho-",10,SFRM1095,,286,93
– 2 –,10,SFRM1095,,5,5
"tons will lower the eﬃciency of the BH spin up and thus prevent the violation of the third
law; this eﬀect prevents spin-up beyond a limiting value of",10,SFRM1095,,150,90
a/M,10,CMMI10,,3,3
BH,7,CMMI8,,2,2
= 0,10,CMR10,,3,3
.,10,CMMI10,,1,1
998,10,CMR10,,3,3
". Still, one must
be aware that even the improved Thorne model is based on geodesic motion and on a thin
accretion disk, not taking into account more realistic physics, like the kinetic pressure tensor,
magnetic ﬁelds, viscosity, density and velocity gradients of the environment, radiation terms,
among others. As an illustration of the impact of these extra factors, it was recently shown
that the power extracted via fast magnetic re-connection can induce a signiﬁcant decrease of
the rotational energy of the BH, reducing the dimensionless spin from",10,SFRM1095,,553,97
a,10,CMMI10,,1,1
,7,CMMI8,,0,0
= 0,10,CMR10,,3,3
.,10,CMMI10,,1,1
999,10,CMR10,,3,3
to,10,SFRM1095,,2,2
a,10,CMMI10,,1,1
,7,CMMI8,,0,0
= 0,10,CMR10,,3,3
.,10,CMMI10,,1,1
99,10,CMR10,,2,2
[49].,10,SFRM1095,,5,5
"This article aims to explore the initial masses and spins as well as the luminosity of the
progenitors of the gravitational wave event GW190521, through a relativistic mass accretion
formula, which includes the eﬀects of the density gradients associated with the environment
where the massive binary system is immersed. Concretely, we have computed the masses,
the bremsstrahlung bolometric luminosity and the spin as a function of the red-shift, for the
individual components of the GW190521 binary system estimated by the LVC collaboration.
Our results exhibit, depending on the initial Mach number and density gradient parameter,
a wide range of values for the initial masses, which consequently admit a variety of inter-
pretations, from seed BHs formed from Pop III stars collapse, to PBHs. We also perform a
comparison between the Newtonian and relativistic regimes, showing that relevant corrections",10,SFRM1095,,906,93
"for the initial masses are introduced by the relativistic treatment. Finally, we provided an
evolution equation to compute the BH spin, which is written as function of the mass accretion
rate and the angular momentum rate. This formula was calculated from the deﬁnition of the
dimensionless BH spin and using semi-analytical accretion formulas from General Relativity
hydrodynamics simulations. It is worth mentioning that we explore self-consistent solutions
with very high mass accretion rates, where the accretion is not suppressed by any radiative
mechanism like Compton heating. Such accretion regime is referred to as the",10,SFRM1095,,627,93
super-Eddington,10,SFTI1095,,15,15
"regime. This high accretion process has been studied in spherically symmetric accretion ﬂows
on to massive BHs embedded in dense metal-poor clouds, performing one-dimensional radi-
ation hydro-dynamical simulations [50, 51]. The accretion rate reached in [50, 51], in which
radiation mechanisms were included, are quite similar to the ones obtained in this work. Gen-
eral relativistic radiation-hydrodynamic simulations of accretion ﬂows onto BHs show that
the radiation term can suppress the accretion rate up to two order of magnitude [26]. Still,
most of the aforementioned simulations show a super-Eddington accretion ﬂows.",10,SFRM1095,,628,93
"This article is organized as follows: In section 2, we present the relativistic accretion
model as well as the general relativistic equations used in our calculations. In section 3, we
present the results. Finally, in section 4, we present our main conclusions and discussions.",10,SFRM1095,,277,94
2 General relativistic accretion model,11,SFBX1200,,38,38
Plasma accretion rates.,10,SFBX1095,,23,23
"We consider that most of the gas is concentrated in a thin
disc and that most of the accretion occurs in the equatorial plane. Under this assumption,
the accretion rates have been computed by performing systematic relativistic hydrodynamics
simulations of BHL accretion [27, 52]. We have used the relativistic BHL accretion model for a
realistic astrophysical scenario, to describe, say, the common envelope phase of a binary. Such
a scenario could occur after the collapse of a neutron star to a black hole in a binary system
initially containing red supergiants. The eﬀects of the common envelope are introduced by
the dimensionless density gradient parameter",10,SFRM1095,,661,95
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
", which runs from",10,SFRM1095,,17,17
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
= 0,10,CMR10,,3,3
for cosmological or,10,SFRM1095,,19,19
– 3 –,10,SFRM1095,,5,5
"intergalactic gas before the common envelope phase, to",10,SFRM1095,,54,54
,10,CMMI10,,0,0
"is near the merger [52, 53].",10,SFRM1095,,28,28
≥,10,CMSY10,,1,1
1,10,CMR10,,1,1
for short orbits when the binary,10,SFRM1095,,32,32
"Our accretion model diﬀers from the one presented by Thorne [48] in the fact that it is
not geodesic and considers a pure baryonic gas accretion with density and velocity gradients,
where such a gas is described by an ideal gas equation of state",10,SFRM1095,,245,93
p,10,CMMI10,,1,1
=,10,CMR10,,1,1
ρ,10,CMMI10,,1,1
"(Γ
1)",10,CMR10,,5,2
", which describes
the pressure as function of rest mass density",10,SFRM1095,,63,45
ρ,10,CMMI10,,1,1
", speciﬁc internal energy",10,SFRM1095,,25,25
,10,CMMI10,,0,0
"and the adiabatic
index",10,SFRM1095,,23,17
Γ,10,CMR10,,1,1
", neglecting the radiation accretion and magnetic ﬁelds",10,SFRM1095,,55,55
1,7,SFRM0800,,1,1
". These simulations yield
a semi-analytical model for the evolution of the rest-mass",10,SFRM1095,,84,58
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
", speciﬁc angular momentum
(here denoted",10,SFRM1095,,40,26
P,10,CMMI10,,1,1
φ,7,CMMI8,,1,1
) of the gas and bremsstrahlung luminosity,10,SFRM1095,,42,42
L,10,CMMI10,,1,1
BR,5,CMR6,,2,2
"[54],",10,SFRM1095,,5,5
2,7,SFRM0800,,1,1
"as a function of the
plasma initial density",10,SFRM1095,,43,22
ρ,10,CMMI10,,1,1
", adiabatic index",10,SFRM1095,,17,17
Γ,10,CMR10,,1,1
", dimensionless
, velocity",10,SFRM1095,,26,15
v,10,CMMI10,,1,1
∞,7,CMSY8,,1,1
density gradient parameter,10,SFRM1095,,26,26
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
", and mass of the central BH,",10,SFRM1095,,29,29
M,10,CMMI10,,1,1
BH,7,CMR8,,2,2
as follow,10,SFRM1095,,9,9
", sound speed",10,SFRM1095,,13,13
c,10,CMMI10,,1,1
2,7,CMR8,,1,1
"s,",7,CMMI8,,2,2
−,10,CMSY10,,1,1
∞,7,CMSY8,,1,1
∞,7,CMSY8,,1,1
log,10,CMR10,,3,3
,10,CMEX10,,0,0
,10,CMEX10,,0,0
,10,CMEX10,,0,0
,10,CMEX10,,0,0
˙,10,CMR10,,1,1
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
˙,10,CMR10,,1,1
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
",",7,CMMI8,,1,1
ref,7,CMR8,,3,3
,10,CMEX10,,0,0
˙,10,CMR10,,1,1
P,10,CMMI10,,1,1
φ,7,CMMI8,,1,1
˙,10,CMR10,,1,1
P,10,CMMI10,,1,1
ref,7,CMR8,,3,3
,10,CMEX10,,0,0
L,10,CMMI10,,1,1
BR,5,CMR6,,2,2
L,10,CMMI10,,1,1
Edd,7,CMR8,,3,3
log,10,CMR10,,3,3
log,10,CMR10,,3,3
=,10,CMR10,,1,1
µ,10,CMMI10,,1,1
1,7,CMR8,,1,1
+,10,CMR10,,1,1
µ,10,CMMI10,,1,1
2,7,CMR8,,1,1
/,10,CMMI10,,1,1
(1 +,10,CMR10,,4,4
µ,10,CMMI10,,1,1
3,7,CMR8,,1,1
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
+,10,CMR10,,1,1
µ,10,CMMI10,,1,1
4,7,CMR8,,1,1
,10,CMMI10,,0,0
2,7,CMR8,,1,1
ρ,7,CMMI8,,1,1
),10,CMR10,,1,1
",",10,CMMI10,,1,1
˙,10,CMR10,,1,1
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
",",7,CMMI8,,1,1
ref,7,CMR8,,3,3
= 4,10,CMR10,,3,3
πλρ,10,CMMI10,,3,3
M,10,CMMI10,,1,1
1,7,CMR8,,1,1
/,7,CMMI8,,1,1
2,7,CMR8,,1,1
BH,7,CMMI8,,2,2
r,10,CMMI10,,1,1
3,7,CMR8,,1,1
/,7,CMMI8,,1,1
"2
acc",7,CMR8,,5,3
",",10,CMMI10,,1,1
∞,7,CMSY8,,1,1
(2.1),10,SFRM1095,,5,5
=,10,CMR10,,1,1
℘,10,CMMI10,,1,1
1,7,CMR8,,1,1
+,10,CMR10,,1,1
℘,10,CMMI10,,1,1
2,7,CMR8,,1,1
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
+,10,CMR10,,1,1
℘,10,CMMI10,,1,1
3,7,CMR8,,1,1
,10,CMMI10,,0,0
2,7,CMR8,,1,1
ρ,7,CMMI8,,1,1
",",10,CMMI10,,1,1
˙,10,CMR10,,1,1
P,10,CMMI10,,1,1
ref,7,CMR8,,3,3
= ˙,10,CMR10,,3,3
M,10,CMMI10,,1,1
0,7,CMR8,,1,1
",",7,CMMI8,,1,1
ref,7,CMR8,,3,3
=,10,CMR10,,1,1
,10,CMMI10,,0,0
1,7,CMR8,,1,1
+,10,CMR10,,1,1
,10,CMMI10,,0,0
2,7,CMR8,,1,1
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
+,10,CMR10,,1,1
,10,CMMI10,,0,0
3,7,CMR8,,1,1
,10,CMMI10,,0,0
2,7,CMR8,,1,1
ρ,7,CMMI8,,1,1
.,10,CMMI10,,1,1
v,10,CMMI10,,1,1
∞,7,CMSY8,,1,1
,10,CMEX10,,0,0
v,10,CMMI10,,1,1
2,7,CMR8,,1,1
1,10,CMR10,,1,1
−,10,CMSY10,,1,1
∞,7,CMSY8,,1,1
/c,10,CMMI10,,2,2
2,7,CMR8,,1,1
",",10,CMMI10,,1,1
(2.2),10,SFRM1095,,5,5
(2.3),10,SFRM1095,,5,5
"s,",7,CMMI8,,2,2
+,10,CMR10,,1,1
v,10,CMMI10,,1,1
2,7,CMR8,,1,1
∞,7,CMSY8,,1,1
"Here, the normalization of accretion rates",10,SFRM1095,,42,42
˙M,10,CMR10,,2,2
0,7,CMR8,,1,1
",",7,CMMI8,,1,1
ref,7,CMR8,,3,3
and,10,SFRM1095,,3,3
˙P,10,CMR10,,2,2
ref,7,CMR8,,3,3
"are the relativistic spherical
mass and angular momentum accretion rates, respectively [16, 55]. It is worth mentioning that
the above expression are computed at the BH’s event horizon. In the above relations we in-
troduced the accretion radius",10,SFRM1095,,245,93
r,10,CMMI10,,1,1
acc,7,CMR8,,3,3
:=,10,CMR10,,2,2
GM,10,CMMI10,,2,2
BH,7,CMMI8,,2,2
/,10,CMMI10,,1,1
,10,CMEX10,,0,0
c,10,CMMI10,,1,1
2,7,CMR8,,1,1
,10,CMEX10,,0,0
and the parameter,10,SFRM1095,,17,17
λ,10,CMMI10,,1,1
:= 0,10,CMR10,,4,4
.,10,CMMI10,,1,1
71 (Γ =,10,CMR10,,7,7
∞,7,CMSY8,,1,1
4,10,CMR10,,1,1
/,10,CMMI10,,1,1
3) = 0,10,CMR10,,6,6
.,10,CMMI10,,1,1
25 (Γ = 5,10,CMR10,,9,9
/,10,CMMI10,,1,1
3),10,CMR10,,2,2
; in our model we use the adiabatic index,10,SFRM1095,,41,41
Γ = 5,10,CMR10,,5,5
/,10,CMMI10,,1,1
3,10,CMR10,,1,1
.,10,SFRM1095,,1,1
3,7,SFRM0800,,1,1
The luminosity is,10,SFRM1095,,17,17
) erg,10,CMR10,,5,5
/,10,CMMI10,,1,1
s,10,CMR10,,1,1
"[56]. The coeﬃ-
normalised by the Eddington luminosity",10,SFRM1095,,54,38
L,10,CMR10,,1,1
Edd,7,CMR8,,3,3
= 1,10,CMR10,,3,3
.,10,CMMI10,,1,1
26,10,CMR10,,2,2
"cients in the accretion formulas are: for the mass accretion rate,",10,SFRM1095,,66,66
µ,10,CMMI10,,1,1
i,7,CMR8,,1,1
= (0,10,CMR10,,4,4
.,10,CMMI10,,1,1
18,10,CMR10,,2,2
",",10,CMMI10,,1,1
1,10,CMR10,,1,1
.,10,CMMI10,,1,1
24,10,CMR10,,2,2
",",10,CMMI10,,1,1
1,10,CMR10,,1,1
.,10,CMMI10,,1,1
54,10,CMR10,,2,2
",",10,CMMI10,,1,1
0,10,CMR10,,1,1
.,10,CMMI10,,1,1
72),10,CMR10,,3,3
";
for the angular momentum accretion rate,",10,SFRM1095,,42,40
℘,10,CMMI10,,1,1
i,7,CMR8,,1,1
= (0,10,CMR10,,4,4
.,10,CMMI10,,1,1
51,10,CMR10,,2,2
",",10,CMMI10,,1,1
6,10,CMR10,,1,1
.,10,CMMI10,,1,1
69,10,CMR10,,2,2
",",10,CMMI10,,1,1
1,10,CMR10,,1,1
.,10,CMMI10,,1,1
16),10,CMR10,,3,3
"; and for the bremsstrahlung
luminosity,",10,SFRM1095,,40,28
,10,CMMI10,,0,0
i,7,CMR8,,1,1
"= (
3",10,CMR10,,5,3
.,10,CMMI10,,1,1
2837,10,CMR10,,4,4
",",10,CMMI10,,1,1
3,10,CMR10,,1,1
.,10,CMMI10,,1,1
1742,10,CMR10,,4,4
",",10,CMMI10,,1,1
3,10,CMR10,,1,1
.,10,CMMI10,,1,1
327),10,CMR10,,4,4
". The dimensionless density gradient parameter range
considered is",10,SFRM1095,,66,52
0,10,CMR10,,1,1
,10,MSAM10,,0,0
,10,CMMI10,,0,0
ρ,7,CMMI8,,1,1
,10,MSAM10,,0,0
1,10,CMR10,,1,1
